0,1,2,3,4,5,llama2_7B_alpacacode_sharegpt_qy_vic_2000_gpt4op_correct,llama2_7B_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceA_probs,llama2_7B_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceB_probs,llama2_7B_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceC_probs,llama2_7B_alpacacode_sharegpt_qy_vic_2000_gpt4op_choiceD_probs
Mass-society theory suggests that:,the content of the media is determined by market forces,the subordinate classes are dominated by the ideology of the ruling class,"the media manipulate 'the masses' as vulnerable, passive consumers",audiences make selective interpretations of media messages,C,True,0.031690888,0.09761481,0.6365285,0.23416576
The ecological approach to urban sociology involved studying:,how social groups colonized different areas of the city and competed for resources,the forms of wildlife and natural habitats that could be found on the edges of the city,the way in which people organized collective protests about environmental issues,how men and women used the city's public spaces differently,A,True,0.71442634,0.10956083,0.10956083,0.066452004
Becker proclaimed that cannabis use was:,increasing throughout all sections of youth in the 1970s,learned gradually through the social processes of a deviant career,a dangerous pastime that young people should not be allowed to pursue,not as enjoyable as other sociologists had suggested,B,False,0.84268975,0.12923066,0.008261439,0.019818164
The middle classes that developed over the nineteenth century were:,"an urban set, involved in civic bodies and voluntary associations",too diverse to have a strong sense of class consciousness,often involved in 'white collar' work,all of the above,D,False,0.6764172,0.08078651,0.048999496,0.19379677
Technological forms of surveillance have made it easier to:,access and exchange 'private' information about consumers,reduce prison overcrowding by the use of electronic tagging,monitor employees' activities at work,all of the above,D,False,0.49642122,0.08626507,0.07612866,0.341185
The concept of gemeinschaft developed by Ferdinand Tönnies describes basically the same relational characteristics as,organic solidarity,mechanical solidarity,gesellschaft,anomie,B,False,0.5483912,0.20174186,0.22860347,0.021263435
There was a growth in income inequality in the 1980s because:,rates of income tax increased equally for all occupational groups,there were more professional jobs available but not enough people to fill them,the price of consumer goods rose at a higher rate than earnings,growing unemployment made more people dependent on welfare benefits,D,False,0.02751164,0.08474182,0.5525861,0.3351604
"If a deviant act is 'normalized', it is:",recognised as breaking an important norm of behaviour,seen a temporary aberration from an otherwise 'normal' character,the first step in establishing a deviant career,attributed to the person's genetic or anatomical make up,B,False,0.42688283,0.42688283,0.050983883,0.095250435
"In the debate about the 'managerial revolution', John Scott (1997) argued that:",owners still exercised control through groups of shareholders and interlocking directorships,ownership and management were becoming increasingly separate functions,the techniques of scientific management were overly bureaucratic and inefficient,managers were becoming dissatisfied with their working conditions and planned to overthrow the owners of businesses,A,False,0.027432628,0.90844387,0.024209209,0.03991424
Marxist feminists explain patriarchy in terms of:,a lack of equal rights and opportunities for men and women,"sex classes, through which men oppress women economically, politically and sexually",women's domestic labour being exploited by the capitalist economy,the dual systems of capitalism and male domination,C,False,0.0003797332,0.9989588,0.0005525085,0.00010879537
Which of the following was not defined by Giddens (1998) as part of New Labour's 'third way':,the democratization of the family,putting an end to privatization,"positive welfare: 'a hand up, not a hand-out'",the strengthening of civil society,B,False,0.09117459,0.10331434,0.2808375,0.5246735
Anti-psychiatrists like Laing & Esterson believed that:,Psychiatry was an out-moded form of treatment and should be replaced by alternative therapies like aromatherapy and kinesiology,"Mental illnesses were biological in origin, so there was no point in studying 'the mind' as experienced by the patient",Psychiatrists were agents of capitalism who tried to instill ruling class ideology into their patients,Behaviour that seemed bizarre could be seen as a reasonable response to disturbed patterns of family interaction,D,True,0.016141068,0.08197111,0.36736903,0.5345188
Butler & Stokes (1969) suggested that working class support for the Labour Party arose from:,socialization into working class families and communities,rational calculation of self-interest,issue-based concerns about culture and lifestyle,false consciousness and the acceptance of hegemonic values,A,True,0.946413,0.03669641,0.0063768807,0.010513699
"In contemporary societies, social institutions are:","highly specialized, interrelated sets of social practices",disorganized social relations in a postmodern world,virtual communities in cyberspace,no longer relevant to sociology,A,True,0.9986835,0.00048745266,0.00020320051,0.0006259016
The term 'emotion work' (Hochschild 1983) refers to:,the techniques used to consciously manage and present emotions that are deemed appropriate for public settings of interaction,"the work done by psychologists, counselors and therapists to help clients with mental and emotional problems","experiences such as grieving and falling in love, which demand a lot of emotional energy from a person",the way in which increasing levels of risk and anxiety have made us think more reflexively about our self-identities,A,True,0.9960659,0.002797744,0.0007073805,0.00042904797
"When sociologists study the structure of layers in society and people's movement between them, they call this:",social stratification,social control,social conflict,social solidarity,A,True,0.994584,0.00358703,0.0014952966,0.00033364576
"The four ideal types of social action that Weber identified were as follows: instrumentally-rational, value-rational, traditional, and...",affectual,affective,effective,infected,A,False,0.39573056,0.44842148,0.07792397,0.07792397
An ecclesia is:,a religious organization that claims total spiritual authority over its members,a church organized around voluntary rather than compulsory membership,a sect or cult with a very small following,a hierarchy of priests or other spiritual leaders,A,False,0.0058226814,0.9792244,0.0074764704,0.0074764704
"After slavery was abolished in the USA and British Empire, policy makers claimed that former slaves migrating to these cities would experience:",assimilation,adaptation,discrimination,compensation,A,False,0.14046311,0.38181832,0.1803582,0.29736042
Sutherland's study of the 'professional thief' suggested that:,people are socialized into a life of crime by associating with others who define it in positive terms,the majority of crime is committed by middle class people in professional occupations,those who were arrested and charged with theft did not define themselves as thieves,the most dangerous criminals on the street were those who were highly skilled thieves,A,True,0.54016215,0.106364235,0.15475905,0.19871455
Which of the following policies did the New Labour government not pursue?,setting and streaming pupils by ability,parental choice of school,supporting LEAs that appeared to be failing,state regulation and control of the curriculum,C,False,0.06210187,0.070370644,0.27832127,0.58920616
"Stone's research suggests that prior to industrialization, the nuclear family:",did not exist in any form,"had begun to disappear, as extended networks of kin became more important",had begun to emerge through the separation of work and home life,was simply another institution of patriarchal control,C,False,0.0030741044,0.9658549,0.02271473,0.0083562825
"Statistics about rural, suburban, and urban patterns of development and mobility are almost always reported based on a geographical area labeled as Metropolitan Statistical Areas (MSA). What constitutes an MSA?",It includes only the 10 largest cities in the United States.,"It is composed of at least one central city with a population of at least 50,000 and it surrounds densely urbanized counties.",It is an area that experiences strong storms at least 50 percent of the year.,It is a large city with a population of at least 1 million and is immediately surrounded by suburbs.,B,True,0.0045206524,0.97618914,0.010844481,0.008445691
Mosca and Pareto identified the ruling elite as:,a minority group who fill all the top positions of political authority,a coalition of social forces with specific skills and abilities,a group who circulate between high status positions and exclude others,all of the above,D,False,0.81852996,0.08627242,0.028008554,0.06718903
Bourdieu attributed the reproduction of class to:,cults of the capital,capital culture,cultural capital,culpable capture,C,True,0.021455891,0.051470008,0.9123277,0.014746404
Secularization involves the two related ideas of:,disappointment and disproportion,disbelief and disintegration,disengagement and disenchantment,distribution and distillation,C,True,0.020559955,0.055887748,0.8742315,0.04932077
The general fertility rate fell between 1964 and 2000 because of:,increases in the age of marriage and the age at which childbearing begins,there being fewer women of childbearing age than there were in the first half of the century,errors in the measurement of birth rates and production of statistics,"the risk of diseases caused by poverty, poor housing and bad sanitation",A,True,0.993095,0.005905159,0.00062239915,0.00037750418
Howard's idea of the garden city consisted of:,six small towns surrounded by green belts and linked to a larger central city,"planning cities to have plenty of trees, flowers and public gardens",each privately owned house to have its own front and back garden,tower blocks to displace the population vertically and leave most of the land available as green open spaces,A,True,0.98679554,0.005178228,0.0021586064,0.005867701
The 'third age' of the life course is said to involve:,active non-work and independence after retirement,"full time employment, family-building and adult responsibility","illness, isolation and increasing dependence on others","the transition from education to work, and distinctive youth cultures",A,True,0.9932573,0.0027898552,0.0011629846,0.0027898552
Weber (1919) said that the state's monopoly of the use of force was legitimated by:,charismatic authority,rational-legal authority,traditional authority,value-rational authority,B,True,0.00217483,0.9942121,0.0019192809,0.0016937595
Sullivan's (2000) study suggested that the proportion of housework men did was greatest when:,they had rediscovered themselves as 'new men',their wives were at home and nagged them all the time,exciting gadgets like the hoover and electric iron were invented,they were unemployed or both partners worked full time,D,True,0.050625082,0.17669891,0.15593623,0.61673975
The shift from custodial to joint parenthood after divorce means that:,fathers are more likely to be absent from their children's lives,one parent has total responsibility for the child's welfare and socialization,both parents are expected to co-operate in the continued care of their children,parents must provide for all of their children in equal measure,C,True,0.0021472746,0.0066140713,0.98161525,0.009623417
Émile Durkheim believed the primary focus of sociology should be which of the following?,Social action,Social facts,Class relations,Cultural dynamics,B,True,0.0073869955,0.96750546,0.017720481,0.0073869955
"The term ""sociology"" was coined in the early 1800s by which of the following?",Auguste Comte,Robert K. Merton,Karl Marx,Emile Durkheim,A,False,0.16304286,0.0026353425,0.0063218577,0.82799995
"In their study of depression, Brown & Harris (1978) found that:",women's susceptibility to stress depended on their levels of social support,self-reported depression is highest amongst men and the relatively affluent,men and women have fairly similar levels of diagnosed depression,men are more vulnerable to depression because of conventional gender roles,A,False,0.107231416,0.22700891,0.2914852,0.3742744
The alternative form of 'network organization' means that:,work can be subcontracted out to independent suppliers and retailers,business transactions occur only through electronic communication,"the Japanese model is applied, through lateral networks of flexible roles",activities are redistributed equally between men and women,A,True,0.32214925,0.32214925,0.22140972,0.13429178
Margaret Mead suggested that:,adolescence and gender roles varied between societies and so were culturally determined,gender roles in three New Guinea societies were identical and so must be biologically determined,adolescence in the USA is a time of relative calm compared to the experience in Japan and Europe,anthropological fieldwork can be problematic because the researcher's values affect the way they interpret their observations,A,True,0.9752481,0.015763417,0.0024173984,0.00657117
The term 'secondary deviation' refers to:,the punishment or stigmatization of deviant acts,the labelling of an act as deviant through social reactions to it,the ways in which taking on a deviant role affects future action,all of the above,D,False,0.057686213,0.90236425,0.021221574,0.018727971
The effect of the Internet upon the public sphere has been to:,"repress it, by promoting only the interests of elite groups","revive it, by reaffirming a commitment to freedom of speech","reproduce it, by emphasizing face-to-face contact with peer groups",replace it with a superior form of communication,B,True,0.1615188,0.563756,0.06733105,0.20739424
Weber said that the 'spirit of capitalism' could be traced back to:,the movement towards religious pluralism,inspirational Protestant groups who revived religious ideas,new religious movements who rejected traditional forms of labour,Calvinists who engaged in ascetic practices to gain signs of salvation,D,False,0.020159446,0.97133654,0.0057757786,0.0027282843
The terms 'crisis of the 1970s' is used to refer to:,declining profits and rising unemployment,the eradication of the welfare state,rising divorce rates and the decline of the traditional family,an unfortunate twist in fashion sensibility,A,True,0.9859983,0.0075281896,0.0024440454,0.0040295497
The Macpherson Report highlighted the increasing problem of:,hate crimes: violence against ethnic minorities simply because of their race,institutional racism: systematic forms of disadvantage built into the routines and practices of social institutions,overt racism in the police force that must be tackled by institutional reforms,growing numbers of asylum seekers in need of long term accommodation,B,True,0.0021808264,0.99695325,0.00070801063,0.00015797853
Seven people standing silently while waiting for a bus at a bus stop is an example of which of the following?,A primary group,A secondary group,An aggregate,A social category,C,False,0.249284,0.67762417,0.04331906,0.029772729
Environmentalist social movements are global in the sense that:,they increase our awareness of risks that affect the whole planet,they appeal to universal values and human rights,they use global media to generate publicity,all of the above,D,False,0.62766176,0.09625505,0.09625505,0.1798281
Chodorow (1978) argued that gender socialization occurred through:,"both boys and girls being closely attached to their mothers, but then boys breaking away",girls being attached to their mothers but then breaking away,boys being attached to their fathers and girls to their mothers,"both boys and girls being closely attached to their fathers, but girls breaking away",A,False,0.26740265,0.3030069,0.1621879,0.26740265
The 'new man' of the 1980s was alleged to be:,"sensitive, caring, and emotional","laddish, aggressive, and violent",a strong and dependable breadwinner,openly bisexual and proud of it,A,False,0.07237672,0.7781231,0.030171106,0.11932904
"In the 1960s, comprehensive schools did not eradicate class inequalities in education because:",they tended to recruit pupils from the inner cities and traditionally working class areas,"selective schools could still 'cream off' the most able pupils, while the comprehensives put children into ability streams","teachers in comprehensive schools used the restricted code in the classroom, whereas working class pupils used elaborated codes of speech",national testing and league tables made the new schools highly competitive and selective,B,True,0.0339015,0.5303087,0.151936,0.28385383
"In idealized views of science, the experimental method is said to involve:",testing out new research methods to see which one works best,isolating and measuring the effect of one variable upon another,using personal beliefs and values to decide what to study,"interpreting data subjectively, drawing on theoretical paradigms",B,True,0.0006249191,0.99711573,0.0019248863,0.00033449507
An 'open' society is one that:,grants every member equal status,does not have any official secrets in its government,has permissive attitudes towards sexual behaviour,allows people to move between levels of the hierarchy,D,True,0.08138654,0.22123155,0.28406695,0.41331494
The Nation of Islam group appealed to:,British-born second generation immigrants from the Asian subcontinent,White Americans who wanted to convert to Islam,African-Americans who felt excluded from the 'ethnic melting pot' in the USA,African-Caribbeans who lived in the inner cities and had a distinctive youth culture,C,True,0.012255606,0.025945121,0.8591844,0.10261495
Comte's term 'positivism' refers to:,a theory that emphasizes the positive aspects of society,"the precise, scientific study of observable phenomena",a theory that posits difficult questions and sets out to answer them,an unscientific set of laws about social progress,B,True,0.007532703,0.98658943,0.004568815,0.0013089875
Theories of racialized discourse suggest that:,race is an objective way of categorizing people on biological grounds,the idea of race is socially constructed through powerful ideologies,race relations in Britain and America can be traced back to colonial times,people choose their racial identity and this becomes fixed,B,True,0.00043010758,0.9985259,0.0007091275,0.00033496812
"A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?",Convergence,Emergent-norm,Contagion,Value-added,B,False,0.030506218,0.37164184,0.47719756,0.120654434
A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?,Farmers will increase the acreage under production.,The city will evolve into a multiple nuclei model.,Suburbanization will develop because the time it takes to commute to the city has been decreased.,"People from the countryside will move to the city, depopulating the farmland region.",C,True,0.026505394,0.026505394,0.5323751,0.41461414
"According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery",depended on the small group of African Americans receiving the same thorough and extensive education as the most talented White Americans were able to access,"involved their use of skills they already had from farming, domestic work, and labors of rural life rather than being forced to learn new skills in the late 1800s",required that they be trained and prepared as craftspeople and service employees so they could become immediately self-sufficient,"required them to move to large cities where they would be accepted as equals in government, religion, and education",A,False,0.18919973,0.24293725,0.21439137,0.3534716
Pluralist theories suggest that:,the state's power can be exercised through several different administrative structures,the ruling elite is composed of people from various class backgrounds,political parties must compete for the votes of 'consumers' in the electorate,there is a close alignment between class background and party preference,C,False,0.42588618,0.25831303,0.138265,0.17753577
The term 'over-urbanization' means that:,life in modern Western cities is so far removed from that of the Third World that we find it difficult to understand these societies,"in poorer countries, the rapidly developing cities drain resources from the rural areas",the extent to which urbanization affects development has been exaggerated,governments are so preoccupied with urbanization in the West that they forget to attend to problems in the Third World,B,True,0.0082400385,0.9524189,0.02876056,0.010580419
The capitalist class of the mid-twentieth century were said to join the upper class because they:,participated in the same leisure pursuits and events of the 'social calendar',emulated the lifestyle and cultural values of the traditional aristocracy,owned companies and financial assets that generated wealth through corporations,"had direct, personal ownerships of land and businesses as physical assets",C,True,0.06684664,0.23331769,0.49393356,0.20590213
The term inter-generational mobility refers to:,movement into a different occupational category over a person's lifetime,movement into different occupational categories between generations,movement into a higher occupational category,movement into an occupation that generates a lower income,B,True,0.24241358,0.7466864,0.006460103,0.00443996
"The term 'culture industry', used by members of the Frankfurt School, referred to:",the globalization of culture through new technologies,the way in which cultural products were bought and sold for profit,the development of subcultures and counter-cultures in society,the way in which industrialization had created new means of communication,B,True,0.0011420555,0.97538257,0.009562314,0.013913085
"According to Hakim (1995, 1996), the majority of part-time work is done by women because:",part-time jobs pay relatively high wages and so are financially beneficial,they make a rational choice to combine employment with their 'home-centred' lives,"their choices are constrained by structural factors, such as being unable to afford childcare",full time work is not available in the kinds of occupations that they want to enter,B,False,0.028907651,0.16635203,0.6579351,0.14680517
A sect is organised around:,"beliefs that can be challenged by members, a charismatic leader, and openness to new recruits",tolerance towards other religions and the separation of church and state,"voluntary membership, democratic leadership, and high levels of emotional commitment",the idea of the secular world itself as being sacred,C,False,0.98309636,0.010921214,0.0024368523,0.003545599
What is the name of the process by which we acquire a sense of identity and become members of society?,rationalization,colonization,McDonaldization,socialization,D,True,0.00020253424,0.0024673722,0.11888465,0.8784454
Pre-testing a questionnaire is useful for:,finding out which topics are important to the respondents,testing out your computer and printer,identifying any problems with the question wording and routing,deciding which respondents to leave out of the final sample,C,False,0.9495378,0.017391393,0.028673558,0.0043972326
Judith Butler (1999) suggested that:,sexual characteristics are the biological determinants of gender,"heterosexuality and homosexuality are essential, opposing identities",the 'two-sex' model replaced the 'one-sex' model in the eighteenth century,gender is performed through bodily gestures and styles to create 'sex',D,True,0.027101977,0.20025803,0.073670805,0.6989692
Patterns of drug use in Britain reveal that:,it has increased and is no longer confined to a hedonistic youth subculture,the most commonly used recreational drug is Ecstasy,teenage girls are more likely to experiment with hard drugs than teenage boys,"despite a series of moral panics, the use of illegal drugs is very rare",A,False,0.34782207,0.06849022,0.0776096,0.5060781
Murray thought that the 'underclass' consisted of people who:,formed an inferior 'race' with low levels of intelligence,lived morally unsound lives of crime and squalor,were too reliant upon welfare benefits,all of the above,D,False,0.12925003,0.57925844,0.07839411,0.21309727
"Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?",They are cultures as well as churches.,They practice separation of church and state.,They exclude women as clergy.,They are monotheistic.,D,False,0.6748164,0.103486456,0.07112513,0.1505719
"A researcher mailed 1,000 questionnaires to members of a labor union and received 300 back. Most of those who returned the questionnaires indicated that they were dissatisfied with the union. Results based only on the returned questionnaires are most likely contaminated by",response rate bias,researcher bias,confusing correlation and causation,statistical regression,A,True,0.9874121,0.0075389845,0.0019061537,0.0031427164
Role-learning theory suggests that,we internalise and take on social roles from a pre-existing framework,we create and negotiate our roles through interaction with others,social roles are not fixed or stable but fluid and pluralistic,roles have to be learned to suppress unconscious motivations,A,True,0.6954085,0.094113305,0.19923788,0.011240232
Post-modernist writers have argued that:,"we live in a world of superficial, fragmented images",no theory is better than any other: 'anything goes',society has changed and we need new kinds of theory,all of the above,A,False,0.03685613,0.078024425,0.5765269,0.30859262
"Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?",Gentrification,Urbanization,White flight,The demographic transition,A,True,0.9766261,0.01788753,0.0027431417,0.0027431417
Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:,no longer a powerful influence upon race relations,a way of marking out the land so that black people had less space for housing,a new policy that had been introduced to assimilate black and white groups,"a sharp division between black and white castes, underpinned by beliefs about white superiority",D,True,0.02594841,0.19173425,0.19173425,0.5905831
The social construction of childhood can be traced back to:,the introduction of compulsory education,increasingly emotional ties between parents and children,"new consumer goods for children, such as clothes, toys and books",all of the above,D,True,0.10533391,0.13525142,0.15325993,0.6061548
"In Marx's theory, the 'mode of production' means:",the way in which products are made in a factory,the average measure of productivity under capitalism,the organization of a society's technical and human resources,an integral part of the superstructure of a society,C,True,0.021259384,0.0350508,0.903972,0.03971776
The trend of decarceration involves:,community alternatives to imprisonment and institutional care,the increased use of imprisonment as the main form of punishment,transferring the management of prisons to private companies,decentralized organization due to the mobility of capital,A,True,0.97989273,0.017947363,0.0011473364,0.0010125209
The work of Smart suggested that:,the rates of violent crime were similar for men and women,women's sexual delinquency was more likely to be normalized than men's,women's criminal behaviour tended to reflect traditional gender roles,all of the above,C,False,0.051334083,0.1395405,0.3793104,0.429815
Allen's (2001) study of nurses showed that:,nurses perform a great deal of emotional labour for which they are not paid,the policies of Project 2000 had the effect of de-professionalising the career of nursing,"more men were moving into nursing, which challenges some of the prevailing stereotypes about the occupation",the role of the nurse was ambiguous and had to be constantly redefined in the context of everyday interactions with other staff and patients,D,True,0.014812582,0.010180529,0.0585849,0.916422
Which of the following best describes the practice of placing the blame for the problems of a society on one particular group?,Ethnocentrism,Stereotyping,Scapegoating,Institutionalization,C,True,0.00047861197,0.012343566,0.98057085,0.0066070342
"Dahrendorf, Rex, and Habermas focused their attention on:",social solidarity and cohesion,the interpretive understanding of action,women's experiences and gendered knowledge,"power, domination, and conflict",D,False,0.76318556,0.1170383,0.04878882,0.07098732
Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:,"domesticating its content, including more 'home-produced' programmes",controlling the distribution of imported products by banning satellite dishes,creating 'reverse flows' of their own programmes back to imperial societies,all of the above,D,True,0.31444588,0.14853372,0.07950437,0.45751604
Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:,flexibility was reduced by the introduction of detailed daily worksheets,the state had greater control than managers over production processes,ownership was transferred from small shareholders to senior managers,employment depended on performance rather than trust and commitment,D,True,0.09020804,0.14872791,0.3567797,0.40428436
Which of the following is consistent with results of current research conducted in the area of gender roles and the workplace?,"In about a quarter of households with children, men stay home with the children so their wives can work.","Most women believe that there is equal opportunity today between men and women in career choice, advancement, and income.",Most men believe that women should be homemakers because men earn more money.,Most men married to working women do not share housework and childcare obligations equally with their working wives.,D,True,0.003409578,0.017315265,0.14497894,0.8342962
Socialization is:,the formation of an attachment bond between an infant and its carer,a tendency of social theorists to explain everything in terms of social causes,the process of becoming part of a society by learning its norms and values,the historical process by which societies change from traditional to modern,C,True,0.0016968125,0.00080151745,0.99600416,0.0014974317
The term 'assets' refers to:,the culturally valued commodities and standards of living that make the poor feel relatively deprived,the flow of money a person receives from their salary or wage,"a stock of economic resources, including land, shares and bank deposits",the 'slices' of the population who own differing amounts of wealth,C,True,0.021049827,0.039326254,0.89506143,0.044562485
"In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?","Prime Minister, Archbishop of York, Viscounts of England","Marquesses of England, Earls of Great Britain, King's Brothers","Esquires, Serjeants of Law, Dukes' Eldest Sons","King's Grandsons, Lord High Treasurer, Companions of the Bath",D,False,0.49501294,0.16070718,0.23382755,0.11045232
Social norms are:,"creative activities such as gardening, cookery and craftwork",the symbolic representation of social groups in the mass media,religious beliefs about how the world ought to be,rules and expectations about interaction that regulate social life,D,True,0.00061229296,0.004524267,0.017893823,0.9769696
The 'nuclear family' means:,a group of people sharing living accommodation and meals,a network of relatives extended within or between generations,the new family created when an adult leaves home and gets married,a two generation unit of parents and their children,D,False,0.04686478,0.06818785,0.64694834,0.23799899
The rise of new social movements indicates that:,people vote according to pragmatic issues and concerns,consumer identities are more important than class identities,"personal, cultural and environmental issues can mobilise political consciousness just as much as economic interests",all of the above,D,False,0.0011541974,0.004564939,0.9857524,0.008528429
