0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_gpt4op_Gptvic_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.007308711,0.06934312,0.07857605,0.8447721
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.023012564,0.28035042,0.10313516,0.59350187
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,True,0.023500537,0.09294643,0.1053221,0.7782309
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.012733718,0.15512845,0.13690038,0.69523746
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.029209197,0.1904679,0.11552461,0.66479826
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.013822858,0.11573737,0.11573737,0.75470245
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.021994155,0.20867473,0.12656763,0.64276344
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.03441444,0.12011821,0.15423484,0.69123256
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,True,0.05458051,0.1905047,0.089988045,0.6649267
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,True,0.035560828,0.1406458,0.10953506,0.7142583
