0,1,2,3,4,5,llama2_7B_ds_sharegpt_qy_vic_52000/epoch1_correct,llama2_7B_ds_sharegpt_qy_vic_52000/epoch1_choiceA_probs,llama2_7B_ds_sharegpt_qy_vic_52000/epoch1_choiceB_probs,llama2_7B_ds_sharegpt_qy_vic_52000/epoch1_choiceC_probs,llama2_7B_ds_sharegpt_qy_vic_52000/epoch1_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.10041328,0.088614404,0.06901297,0.74195933
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.16271265,0.2682678,0.44229883,0.12672074
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.06394464,0.32473767,0.28658,0.32473767
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.05023992,0.54013,0.28911078,0.1205193
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.066301025,0.20422152,0.29714057,0.43233696
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.110134415,0.20575818,0.5593087,0.12479865
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.11361122,0.5769654,0.036884163,0.27253914
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.0126969,0.014387473,0.89012146,0.0827942
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.06406143,0.780428,0.105619445,0.049891092
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,True,0.050397713,0.37239152,0.15523589,0.42197487
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.07283616,0.47495142,0.2542232,0.1979892
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.019392487,0.12645489,0.7276977,0.12645489
