0,1,2,3,4,5,llama_7B_ga_alpacagpt4_20000/ckp5000_correct,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceA_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceB_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceC_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceD_probs
Nearsightedness results from,too much curvature of the cornea and lens,too little curvature of the cornea and lens,too much curvature of the iris and lens,too little curvature of the iris and lens,A,False,0.3567797,0.14872791,0.09020804,0.40428436
Delusions of grandeur are most characteristic of,OCD.,schizophrenia.,conversion disorder.,antisocial personality disorder.,B,False,0.11976141,0.11976141,0.22374377,0.5367334
Abraham Maslow proposed the idea that some motives are more imperative to survival than others. Which of the following approaches expresses this?,Homeostatic regulation,Goal-setting,Expectancy-value,Hierarchy of needs,D,True,0.04003873,0.102242485,0.19101411,0.6667047
"In test construction and evaluation, validity refers to the degree to which a test",measures what it purports to measure,yields consistent results on successive administrations,has been piloted and statistically analyzed,includes norms based on a representative sample of the general population,A,False,0.09656815,0.0852211,0.26249945,0.5557113
The precedent established in Larry P. v. Riles resulted in,"the provision of a free, appropriate public education for students with disabilities",the provision of bilingual education for English-language learners,schools being held responsible for providing tests that do not discriminate on the basis of race,the assignment of similar funding to athletic activities for boys and girls,C,False,0.03956659,0.12187368,0.29235977,0.5461999
The heritability for traits of a cloned population is,0%,25%,50%,75%,A,False,0.18919975,0.21439138,0.24293727,0.35347164
Which of the following statistics provides the most information about how spread out a distribution of scores is?,variance,mean,range,median,A,False,0.21710695,0.07048431,0.19159622,0.5208125
"According to the position statement Supervision in School Psychology published by the National Association of School Psychologists (NASP), which of the following is most accurate concerning school psychologists who will be supervising in a school district?",They need provide supervision only to school psychologists who are not fully certified or licensed and to any school psychology interns.,They should provide professional but not administrative supervision.,They are eligible to serve as supervisors after one year of experience as a school psychologist.,They should hold the Nationally Certified School Psychologist credential or the state school psychologist credential.,D,True,0.08070137,0.103622615,0.21936908,0.596307
"Dan read a list of 30 vocabulary words only once. If he is typical and shows the serial position effect, we would expect that the words he remembers two days later are",at the beginning of the list,in the middle of the list,at the end of the list,distributed throughout the list,A,False,0.11239876,0.12736449,0.2870203,0.47321647
"Which developmental stage theory explained how experiences in infancy, childhood, adolscence, adulthood, and old age influence later personality characteristics?",Piaget's cognitive development theory,Erikson's psychosocial stage theory,Kohlberg's moral development theory,Ainsworth's social attachment theory,B,False,0.17946905,0.17946905,0.26112592,0.37993598
The AP Psychology examination given by the College Board in May exemplifies which of the following types of tests?,aptitude,projective,achievement,intelligence,C,False,0.17357515,0.028335365,0.15317953,0.6449099
Our ability to perceive depth depends primarily on what other perceptual abilities?,proximity and similarity,top-down processing and bottom-up processing,binocular and monocular cues,size and shape constancy,C,False,0.23849851,0.07742913,0.23849851,0.44557387
A person who sustains major injuries that involve the destruction of the medulla oblongata will,be paralyzed,fall into a coma,suffer severe speech impairment,die,D,True,0.2914852,0.107231416,0.22700891,0.3742744
Which of the following terms applies to IQ tests?,achievement,standardized,projective,triarchic,B,False,0.29275662,0.078794375,0.11464514,0.51380384
"Which classical conditioning term best describes the following scenario: Later in his classical conditioning experiments, Ivan Pavlov's dogs began to salivate whenever they heard any sound similar to a bell, such as a doorbell or someone accidentally clinking a water glass.",discrimination,spontaneous recovery,trace conditioning,generalization,D,True,0.08824061,0.06455821,0.2718002,0.575401
"Sal meets Petunia for the first time. She is outgoing and funny. He walks away with the opinion that Petunia is a fun person, whereas in actuality Petunia is temporarily gleeful because she just won the lottery. Sal's opinion that Petunia is funny is best explained by",the mere-exposure effect.,self-serving bias.,equipotentiality.,the fundamental attribution error.,D,False,0.245647,0.12351906,0.315417,0.315417
All of the following are examples of punishment EXCEPT,grounding a teenager for staying out past curfew,spanking a child for misbehavior,permanently revoking the driving privileges of a third-time DWI driver,refusing to return the boss' phone call after not getting the expected raise,D,True,0.22877654,0.11503607,0.22877654,0.42741084
Which of the following must be done when universal screening data show that very few students are successfully meeting school competencies?,Changes must be made in the delivery of the core program.,Students who are not meeting competencies must be given strategic or supplemental instruction.,Students must be given more time to develop competencies.,Students who are not meeting competencies must be evaluated for learning disabilities.,A,False,0.072094135,0.13468957,0.3231035,0.4701128
Substances that are toxic to humans often taste,sour,sweet,salty,bitter,D,False,0.46997666,0.07207326,0.17289476,0.28505525
All public institutions subscribe to all of the following ethical guidelines EXCEPT,avoiding unnecessary deception to humans,avoiding unnecessary pain to humans and other animals,avoiding use of animals when computers are available,protecting confidentiality,C,False,0.24097092,0.18766832,0.12116779,0.45019293
Which of the following kinds of tests is most likely to be an achievement test?,an IQ test,a classroom test over a chapter in a textbook,an entrance exam for law school,a personality test based on the Big Five personality traits,B,False,0.074108176,0.050933752,0.21443911,0.66051894
