0,1,2,3,4,5,llama_7B_alpacalong_20000_2/ckp15k_correct,llama_7B_alpacalong_20000_2/ckp15k_choiceA_probs,llama_7B_alpacalong_20000_2/ckp15k_choiceB_probs,llama_7B_alpacalong_20000_2/ckp15k_choiceC_probs,llama_7B_alpacalong_20000_2/ckp15k_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.32545507,0.25346467,0.2236818,0.19739848
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.38253227,0.23201755,0.20475478,0.18069544
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.40428436,0.3567797,0.14872791,0.09020804
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,True,0.32205653,0.2508179,0.14291172,0.2842139
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.33086544,0.37491965,0.15628976,0.13792524
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,False,0.29736042,0.1803582,0.38181832,0.14046311
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,False,0.36891085,0.15378492,0.22375575,0.25354847
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,False,0.2772748,0.2772748,0.16817567,0.2772748
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.33248794,0.33248794,0.17796798,0.15705618
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.4430448,0.20927955,0.16298708,0.18468855
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.46522743,0.36231947,0.09160871,0.0808444
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.3919626,0.23773733,0.18515001,0.18515001
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.29258946,0.15661186,0.29258946,0.2582093
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,True,0.31483006,0.19095409,0.21637933,0.27783656
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.3704759,0.2546241,0.2546241,0.12027591
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.3354456,0.23054817,0.23054817,0.20345806
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,True,0.52638847,0.31927076,0.0914726,0.06286814
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.36150852,0.24846093,0.219266,0.17076454
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.3919626,0.23773733,0.18515001,0.18515001
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.2821834,0.21976466,0.24902599,0.24902599
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.24293727,0.35347164,0.21439138,0.18919975
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.2127117,0.27312723,0.24103393,0.27312723
