0,1,2,3,4,5,llama_7B_ga_firstturn_20000/ckp7500_correct,llama_7B_ga_firstturn_20000/ckp7500_choiceA_probs,llama_7B_ga_firstturn_20000/ckp7500_choiceB_probs,llama_7B_ga_firstturn_20000/ckp7500_choiceC_probs,llama_7B_ga_firstturn_20000/ckp7500_choiceD_probs
"The rate, r, of a zero-order chemical reaction A → B can be expressed as which of the following?",r = k ln[A],r = k [A]^2,r = k [A],r = k,D,False,0.08423351,0.48473036,0.20206568,0.22897041
Infrared (IR) spectroscopy is useful for determining certain aspects of the structure of organic molecules because,all molecular bonds absorb IR radiation,IR peak intensities are related to molecular mass,most organic functional groups absorb in a characteristic region of the IR spectrum,each element absorbs at a characteristic wavelength,C,True,0.011758442,0.16232029,0.727469,0.098452225
What is the maximum number of phases that can be at equilibrium with each other in a three component mixture?,2,3,4,5,D,False,0.04907878,0.4109316,0.32003385,0.21995583
"When the following equation is balanced, which of the following is true?
__ MnO4− + __ I− + __ H+ <-> __ Mn2+ + __ IO3− + __ H2O",The I− : IO3− ratio is 3:1.,The MnO4- : I- ratio is 6:5.,The MnO4- : Mn2+ ratio is 3:1.,The H+ : I− ratio is 2:1.,B,False,0.09162794,0.19397636,0.24907058,0.4653251
The equation ΔH = ΔU + PΔV is applicable,always,only for constant pressure processes,only for constant temperature processes,only for constant volume processes,B,True,0.054064587,0.39948627,0.14696279,0.39948627
Nitronyl nitroxides are stable radicals in which the unpaired electron is coupled to two equivalent nitrogen nuclei. How many lines will appear in the EPR spectrum of a solution of a rigid nitronyl nitroxide diradical with J << a?,3 lines,9 lines,5 lines,7 lines,B,False,0.053920288,0.27382982,0.39842004,0.27382982
Cobalt-60 is used in the radiation therapy of cancer and can be produced by bombardment of cobalt-59 with which of the following?,Neutrons,Alpha particles,Beta particles,X-rays,A,False,0.08307929,0.541745,0.17587885,0.19929686
Which of the following is required for both paramagnetism and ferromagnetism?,Strong oxidizing conditions,Low-spin electron configuration,Metallic physical properties,Unpaired electrons,D,False,0.08355868,0.42434597,0.20044684,0.29164845
"The 1H spectrum of a mixture of dimethylsulphoxide (DMSO) and acetonitrile (AN) contains lines with relative intensities α and 3α, respectively. What is the ratio of the two concentrations, [DMSO]:[AN]?",1:1,1:3,1:6,2:3,C,True,0.05448451,0.3135367,0.35528362,0.27669516
Which of the following statements most accurately explains why the T1 of a nucleus is sometimes longer than its T2?,"T1, unlike T2, is sensitive to very low-frequency molecular motions.","T2, unlike T1, is sensitive to very low-frequency molecular motions.","T1, unlike T2, is sensitive to molecular motions at the Larmor frequency.","T2, unlike T1, is sensitive to molecular motions at the Larmor frequency.",D,True,0.05913157,0.30029488,0.30029488,0.34027869
