0,1,2,3,4,5,llama_7B_ga_alpacafollowturn_20000/ckp10000_correct,llama_7B_ga_alpacafollowturn_20000/ckp10000_choiceA_probs,llama_7B_ga_alpacafollowturn_20000/ckp10000_choiceB_probs,llama_7B_ga_alpacafollowturn_20000/ckp10000_choiceC_probs,llama_7B_ga_alpacafollowturn_20000/ckp10000_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.07298595,0.42000514,0.37065324,0.1363557
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,True,0.082343094,0.5369444,0.093306944,0.28740564
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.03420088,0.68694305,0.19681248,0.08204365
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,False,0.001442859,0.14717561,0.0044443184,0.8469372
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.00750811,0.2061252,0.06691906,0.7194476
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,False,0.1162968,0.24620031,0.1162968,0.5212061
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,False,0.006479529,0.58326864,0.16710927,0.24314255
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,True,0.02795909,0.30058855,0.43735376,0.23409861
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.0061828396,0.4911638,0.2979059,0.20474753
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.0075515,0.22068718,0.59988993,0.17187135
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.023383042,0.46966097,0.41447434,0.09248173
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.022695202,0.24399643,0.585317,0.14799131
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.005331304,0.29107934,0.3298361,0.37375328
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.0018993709,0.009645801,0.0045563537,0.98389846
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.019005794,0.2623669,0.38174158,0.33688575
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,True,0.03366397,0.46471676,0.4101111,0.09150816
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.030555787,0.78804415,0.13694154,0.044458408
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.033291966,0.4595814,0.35792235,0.14920424
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.08259448,0.53858364,0.1543068,0.22451505
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.0984999,0.30340105,0.2085243,0.38957468
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.06731858,0.63870096,0.110989586,0.1829909
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.09569051,0.4859565,0.3784633,0.039889738
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,False,0.08537151,0.71480685,0.15949497,0.040326644
"As of 2015, agriculture made up about what percentage of total Indian GDP?",8%,16%,32%,64%,B,True,0.017134527,0.56741756,0.11173114,0.30371675
