0,1,2,3,4,5,llama_7B_ga_alpacafirstturn_20000/ckp5000_correct,llama_7B_ga_alpacafirstturn_20000/ckp5000_choiceA_probs,llama_7B_ga_alpacafirstturn_20000/ckp5000_choiceB_probs,llama_7B_ga_alpacafirstturn_20000/ckp5000_choiceC_probs,llama_7B_ga_alpacafirstturn_20000/ckp5000_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.046255052,0.5635019,0.20730077,0.18294227
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,True,0.045399774,0.55308247,0.06605628,0.33546147
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,True,0.019211354,0.6361927,0.11055371,0.23404221
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.039692264,0.3765897,0.15698594,0.42673203
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,0.042511225,0.66498744,0.10197913,0.1905221
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.051006358,0.5837369,0.08951896,0.2757378
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,True,0.017914841,0.24730675,0.06252894,0.67224944
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.020049158,0.6639369,0.14814435,0.16786954
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.030419873,0.39449093,0.12807246,0.44701678
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.11530916,0.5167798,0.054468185,0.3134428
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,True,0.022245198,0.50629836,0.16437101,0.30708548
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,False,0.01862048,0.5441702,0.10715347,0.33005592
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,True,0.09707789,0.717314,0.075604334,0.11000367
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,False,0.048990987,0.6762997,0.10371392,0.17099534
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,True,0.02724811,0.5825903,0.1473019,0.24285975
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,False,0.031078348,0.5508769,0.15782888,0.26021582
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,False,0.052975077,0.50261354,0.09897047,0.34544092
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,True,0.009956211,0.4506525,0.08873874,0.4506525
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.061308097,0.58167505,0.11453861,0.24247824
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.0083553335,0.45618573,0.079273194,0.45618573
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.021557275,0.33721253,0.08526068,0.5559695
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.04215093,0.5818756,0.101114824,0.27485856
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.06310611,0.59873414,0.11789774,0.22026199
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.060308646,0.73470974,0.060308646,0.14467293
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.01806533,0.52794635,0.28258935,0.17139909
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.048990987,0.6762997,0.10371392,0.17099534
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.005442713,0.38156363,0.23143004,0.38156363
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,False,0.033665963,0.6352301,0.0974157,0.23368812
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.017410247,0.508802,0.16518383,0.308604
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.032198377,0.83040714,0.0772399,0.060154494
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,True,0.04921315,0.5290912,0.17177075,0.24992497
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.031689007,0.46566653,0.091695175,0.41094926
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.05440782,0.66282296,0.115181364,0.16758789
