0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_correct,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.07476521,0.6260015,0.20323291,0.09600044
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,True,0.07413376,0.7033616,0.13850011,0.08400456
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.032196283,0.8303531,0.11237607,0.025074491
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,False,0.012754778,0.22608384,0.6963873,0.06477411
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.059882164,0.7295141,0.11187462,0.098729
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,True,0.82187545,0.08662503,0.07644633,0.015053174
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,False,0.009961535,0.6983576,0.2267235,0.06495738
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,False,0.07623117,0.56327635,0.23480852,0.12568395
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.006618218,0.8668155,0.05541366,0.07115255
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,True,0.0057292297,0.8502931,0.08962023,0.054357417
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.017812504,0.7574069,0.19150245,0.033278137
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,True,0.029611154,0.67394674,0.19308898,0.10335308
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.005588969,0.7320105,0.16333362,0.099066846
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.0076403655,0.8831062,0.016174654,0.0930787
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,True,0.055154286,0.6719168,0.16988717,0.10304178
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,True,0.02323682,0.7694978,0.1515231,0.055742238
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.01847139,0.8900014,0.07305577,0.01847139
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.05291597,0.8277451,0.08724368,0.03209516
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.1505719,0.6748164,0.103486456,0.07112513
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,True,0.3993875,0.45256534,0.07864407,0.06940315
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.011511804,0.80703974,0.096387155,0.08506136
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.0056972248,0.9581258,0.025533188,0.010643817
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,False,0.08212078,0.6875889,0.17384969,0.05644073
