0,1,2,3,4,5,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch2_correct,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch2_choiceA_probs,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch2_choiceB_probs,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch2_choiceC_probs,llama_7B_llamatokenizer_ds_sharegpt_xc_52000/epoch2_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.4313794,0.12359227,0.33595863,0.109069794
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.5825617,0.16690671,0.18913008,0.061401546
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.41184372,0.13370608,0.32074422,0.13370608
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,True,0.49233294,0.2325616,0.26352683,0.011578561
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.48006666,0.15585482,0.25696117,0.107117355
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,True,0.9148185,0.05161053,0.03130337,0.0022676084
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,True,0.36404383,0.07168448,0.4125157,0.15175605
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,True,0.23690219,0.09875553,0.50152194,0.16282034
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,True,0.2402653,0.16513176,0.44887465,0.14572826
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.22332531,0.13545366,0.5357296,0.105491415
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.21159947,0.11326103,0.57518697,0.09995251
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.28406695,0.08138654,0.41331494,0.22123155
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,True,0.18355036,0.0675244,0.5653749,0.18355036
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,True,0.39825183,0.07842044,0.31015885,0.21316886
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.25311816,0.10551535,0.5358512,0.10551535
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.23902765,0.08793336,0.5733975,0.09964155
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.2990234,0.14124864,0.43507645,0.12465149
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.42981502,0.13954051,0.37931043,0.051334087
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.65430236,0.14599459,0.14599459,0.053708408
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.412909,0.10439975,0.3643909,0.118300416
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,True,0.3895747,0.20852432,0.30340108,0.09849991
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,True,0.39657927,0.12875043,0.39657927,0.078091085
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,False,0.51507735,0.13023195,0.27570105,0.07898967
"As of 2015, agriculture made up about what percentage of total Indian GDP?",8%,16%,32%,64%,B,False,0.41047674,0.24896674,0.24896674,0.09158974
Which of the following is true as of 2020?,males are more likely to have depression and are more likely to have an alcohol use disorder than females.,females are more likely to have depression and are more likely to have an alcohol use disorder than males.,males are more likely than females to have depression while females are more likely than males to have an alcohol use disorder.,females are more likely than males to have depression while males are more likely than females to have an alcohol use disorder.,D,False,0.6411773,0.08677391,0.23587595,0.036172748
"As of 2019, about what percentage of people from Brazil says homosexuality should be accepted by society?",37%,47%,57%,67%,D,False,0.24575315,0.13154219,0.52025944,0.10244516
"As of 2017, the share of GDP spent on the military by Saudi Arabia is about",1%,3%,6%,10%,D,False,0.3121419,0.16707751,0.3537031,0.16707751
