0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceD_probs
Nearsightedness results from,too much curvature of the cornea and lens,too little curvature of the cornea and lens,too much curvature of the iris and lens,too little curvature of the iris and lens,A,False,0.2205259,0.769711,0.005186272,0.0045768693
Delusions of grandeur are most characteristic of,OCD.,schizophrenia.,conversion disorder.,antisocial personality disorder.,B,True,0.04054651,0.9228343,0.021702982,0.014916226
Abraham Maslow proposed the idea that some motives are more imperative to survival than others. Which of the following approaches expresses this?,Homeostatic regulation,Goal-setting,Expectancy-value,Hierarchy of needs,D,True,0.00033479382,0.00033479382,0.0013241352,0.9980063
"In test construction and evaluation, validity refers to the degree to which a test",measures what it purports to measure,yields consistent results on successive administrations,has been piloted and statistically analyzed,includes norms based on a representative sample of the general population,A,True,0.9830489,0.009637472,0.0027611821,0.0045524193
The precedent established in Larry P. v. Riles resulted in,"the provision of a free, appropriate public education for students with disabilities",the provision of bilingual education for English-language learners,schools being held responsible for providing tests that do not discriminate on the basis of race,the assignment of similar funding to athletic activities for boys and girls,C,False,0.99415016,0.0040628645,0.0011640302,0.00062306045
The heritability for traits of a cloned population is,0%,25%,50%,75%,A,False,0.023294868,0.09213299,0.6007826,0.28378958
Which of the following statistics provides the most information about how spread out a distribution of scores is?,variance,mean,range,median,A,False,0.23299645,0.0667546,0.1413195,0.55892944
"According to the position statement Supervision in School Psychology published by the National Association of School Psychologists (NASP), which of the following is most accurate concerning school psychologists who will be supervising in a school district?",They need provide supervision only to school psychologists who are not fully certified or licensed and to any school psychology interns.,They should provide professional but not administrative supervision.,They are eligible to serve as supervisors after one year of experience as a school psychologist.,They should hold the Nationally Certified School Psychologist credential or the state school psychologist credential.,D,False,0.19824126,0.28843936,0.41967678,0.09364255
"Dan read a list of 30 vocabulary words only once. If he is typical and shows the serial position effect, we would expect that the words he remembers two days later are",at the beginning of the list,in the middle of the list,at the end of the list,distributed throughout the list,A,False,0.11936749,0.53496796,0.25270095,0.092963494
"Which developmental stage theory explained how experiences in infancy, childhood, adolscence, adulthood, and old age influence later personality characteristics?",Piaget's cognitive development theory,Erikson's psychosocial stage theory,Kohlberg's moral development theory,Ainsworth's social attachment theory,B,True,0.0007089576,0.99828666,0.0002955375,0.0007089576
The AP Psychology examination given by the College Board in May exemplifies which of the following types of tests?,aptitude,projective,achievement,intelligence,C,True,0.0058722124,0.0058722124,0.98755425,0.0007013357
Our ability to perceive depth depends primarily on what other perceptual abilities?,proximity and similarity,top-down processing and bottom-up processing,binocular and monocular cues,size and shape constancy,C,True,0.002155015,0.007521741,0.9851537,0.005169612
A person who sustains major injuries that involve the destruction of the medulla oblongata will,be paralyzed,fall into a coma,suffer severe speech impairment,die,D,True,0.09248172,0.41447428,0.023383038,0.4696609
Which of the following terms applies to IQ tests?,achievement,standardized,projective,triarchic,B,True,0.004562145,0.985149,0.002767081,0.0075217057
"Which classical conditioning term best describes the following scenario: Later in his classical conditioning experiments, Ivan Pavlov's dogs began to salivate whenever they heard any sound similar to a bell, such as a doorbell or someone accidentally clinking a water glass.",discrimination,spontaneous recovery,trace conditioning,generalization,D,True,0.073503815,0.15560758,0.073503815,0.6973848
"Sal meets Petunia for the first time. She is outgoing and funny. He walks away with the opinion that Petunia is a fun person, whereas in actuality Petunia is temporarily gleeful because she just won the lottery. Sal's opinion that Petunia is funny is best explained by",the mere-exposure effect.,self-serving bias.,equipotentiality.,the fundamental attribution error.,D,True,0.059118047,0.43682656,0.009066046,0.49498934
All of the following are examples of punishment EXCEPT,grounding a teenager for staying out past curfew,spanking a child for misbehavior,permanently revoking the driving privileges of a third-time DWI driver,refusing to return the boss' phone call after not getting the expected raise,D,True,0.06970196,0.013725129,0.1672063,0.74936664
Which of the following must be done when universal screening data show that very few students are successfully meeting school competencies?,Changes must be made in the delivery of the core program.,Students who are not meeting competencies must be given strategic or supplemental instruction.,Students must be given more time to develop competencies.,Students who are not meeting competencies must be evaluated for learning disabilities.,A,False,0.032560993,0.9515717,0.01197852,0.0038888562
Substances that are toxic to humans often taste,sour,sweet,salty,bitter,D,True,0.0005521482,0.00023016961,0.0009103385,0.99830735
All public institutions subscribe to all of the following ethical guidelines EXCEPT,avoiding unnecessary deception to humans,avoiding unnecessary pain to humans and other animals,avoiding use of animals when computers are available,protecting confidentiality,C,True,0.1931054,0.06269215,0.4632358,0.28096673
Which of the following kinds of tests is most likely to be an achievement test?,an IQ test,a classroom test over a chapter in a textbook,an entrance exam for law school,a personality test based on the Big Five personality traits,B,True,0.0074985293,0.98211354,0.005839861,0.0045480877
A fetus with the genotype XXY will most likely,result in a miscarriage.,suffer from sterility as an adult.,be color blind.,grow into a depressed adult.,B,False,0.042955816,0.037908375,0.67194206,0.24719368
"Susan is a first-grade student who is referred to the school psychologist because she will not remain seated at her desk. Her teacher reports that Susan is ""always getting up and walking around the room."" What observation data is LEAST relevant to the referral concern?",Frequency,Duration,Intensity,Peer comparison,C,False,0.06683537,0.021698268,0.097244896,0.8142215
"In order to prove a psychological theory,",you need to run an experiment.,you need to find statistically significant results.,you must replicate your findings.,it is impossible to prove a theory.,D,False,0.4590366,0.5201566,0.005099436,0.01570737
Research indicates that which of the following factors most influence a person's sexual orientation?,parenting style,masculine/feminine personality traits,hormones released in the womb,sexual orientation of parents,C,False,0.010368029,0.0038141843,0.16218325,0.8236345
Which of the following usually increases with age in healthy adults between the ages of 18 and 70?,fluid intelligence,crystallized intelligence,g,speededness,B,True,0.10420785,0.76999766,0.091963105,0.033831336
The left cerebral hemisphere is specialized for which of the following functions?,"verbal, mathematical, and recognizing emotional expressions","mathematical, spatial, and musical","verbal, analytic, and mathematical","mathematical, spatial, and analytic",C,False,0.7481022,0.11472519,0.08934807,0.047824573
Runners in a park were found to pick up their pace when another runner came into view; this finding illustrates the phenomenon of,social facilitation.,conformity.,deindividuation.,norms.,A,True,0.9916501,0.007571342,0.0006214936,0.00015713819
"A researcher tests the problem solving skills of twenty 10-year-old, twenty 20-year-old, and twenty 30-year-old participants for a study on age and problem solving. What research method is this researcher using?",longitudinal,stage,developmental,cross-sectional,D,True,0.0030904287,0.0030904287,0.022835352,0.9709838
"Bessie could barely detect sweetness in a sip of water from a pitcher in which one quarter of a teaspoon of water was mixed into a half gallon of water. For taste, this is Bessie's",absolute threshold,difference threshold,subliminal stimulation,distal stimulus,A,True,0.73469704,0.2385212,0.019579012,0.007202716
"During assigned seat-work time, Mary, a firstgrade student, sometimes leaves her seat and attempts to play with a block collection. When she leaves her seat, she fails to complete her seat work. Which of the following behavioral intervention strategies will most effectively increase the long-term likelihood that Mary will complete her seat work?",Allowing Mary to read from a teacherselected book for a specific period of time before beginning her seat work,Allowing Mary to play with the blocks afterward if she remains in her seat throughout the assigned seat-work time,Explaining to Mary the value of completing seat work in terms of the objectives of the lesson,Removing the blocks from the classroom during the assigned seat-work time,B,True,0.10994792,0.6327066,0.20540975,0.051935717
Which of the following are most directly designed to help determine whether the findings of a study reflect a truly replicable phenomenon rather than the outcomes of chance processes?,Inferential statistics,Descriptive statistics,Standard deviation,Extraneous variables,A,False,0.1465161,0.006437468,0.0039045215,0.8431419
An unjustifiable and usually negative attitude toward a group and its members is called,prejudice,ethnocentrism,in-group bias,discrimination,A,True,0.6472149,0.2101199,0.015221036,0.12744416
"Calvin's fear of dogs was so great that he could not even visit his friends who had dogs or who lived in a neighborhood that had a lot of dogs. Once he sought help, he worked to overcome this fear first by witnessing his counselor playing with a dog and then, after a while, by actually touching and petting a dog himself. The method used to help Calvin overcome his fears is known as",countertransference,peer-counselor alliance,rational-emotive therapy,systematic desensitization,D,True,0.00090934,0.0003790693,0.0014992481,0.99721235
"Mr. Gordon suffered damage to the back of his right frontal lobe. As a result, he is unable to",understand information he hears,understand information he reads,speak intelligibly,move his left hand,D,False,0.46191543,0.16992919,0.2181934,0.14996198
"During the manic phase of a bipolar disorder, individuals are most likely to experience",high self-esteem,delusions of persecution,uncontrollable grief and despair,visual hallucinations,A,False,0.069086805,0.041903265,0.74275315,0.14625677
"According to Kohlberg, at the third (postconventional) level of moral development, individuals",follow rules in order to obtain reward,follow rules in order to avoid punishment,"define what is right by what they have learned from others, especially authority figures",self-define principles that may or may not match the dominant morals of the times,D,True,0.026823772,0.014357732,0.17491297,0.78390557
"To which perspective are the roles of knowledge, information processing, and their interactions most central?",Psychoanalytic,Cognitive,Behaviorist,Evolutionary,B,True,0.011758443,0.7274691,0.1623203,0.09845223
Which of the following is primarily a chemical sense?,Touch,Vision,Taste,Hearing,C,True,0.0011618823,0.0006219108,0.99231577,0.0059005255
