0,1,2,3,4,5,llama2_chat_7B_alpacacode_alpacagpt4_52000_correct,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceA_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceB_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceC_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceD_probs
What is the term for a sub-optimal but acceptable outcome of negotiations between parties?,Bargaining,Satisficing,Accepting,Compromising,B,False,4.000937e-05,0.0008036097,0.0005523123,0.9986041
What is the term for the 'rule of thumb' type of bias in decision making?,Framing bias,Hindsight bias,Over-confidence bias,Heuristics,D,True,0.00031453988,0.0010313366,0.0005520347,0.9981021
What is a normative perspective?,The way things are.,The way things are going to be.,The way things should be.,The way things were.,C,True,0.039893378,0.045205116,0.90796906,0.0069324295
"In the 'five forces model', what is the type of competitive activity that exists between organisations?",The potential for entry into the industry,The threat of substitute products,The power of customers,The level of rivalry,D,True,0.0107763335,0.0107763335,0.008392617,0.9700547
Which one of the following political leaders could not be termed a 'transformational' leader?,Margaret Thatcher,Mikhail Gorbachov,Nelson Mandela,Bill Clinton,D,False,0.4361913,0.5600807,0.0033303618,0.00039775498
What is a Gantt chart a type of?,Work flow design,Work schedule design,Work rate design,Work output design,B,True,0.046878476,0.9415794,0.008146258,0.0033958657
Which one of the following is a feature of McGregor's Theory X?,Workers enjoy responsibility.,Workers view physical and mental effort as a natural part of work.,Workers like to show initiative.,Workers like to be directed.,D,True,3.535177e-05,0.00010229375,2.4296894e-05,0.999838
What is the term for power derived from status or position in an organisation?,Referent,Expert,Reward,Legitimate,D,False,0.012575097,0.88158244,0.00055251125,0.10529001
Which writer is most associated with bureaucratic structures?,Henry Fayol,Max Weber,Adam Smith,Mary Parker Follett,B,True,0.0006260438,0.9989104,0.0003147946,0.00014869844
Who of the following is the industrial philanthropist?,Frederick Taylor,Seebohm Rowntree,Henry Ford,Max Weber,B,True,0.10403451,0.6783902,0.19436206,0.023213236
Individualism as a guiding moral philosophy was advocated by which economist?,John Kenneth Galbraith,John Maynard Keynes,Milton Friedman,Alfred Marshall,C,True,1.1478454e-05,8.397816e-06,0.99996114,1.8924771e-05
The Hawthorn Studies are most associated with which writer?,Mary Parker Follett,Elton Mayo,Lillian Gilbreth,Frederick Taylor,B,True,4.5390734e-05,0.9997974,0.0001088867,4.8318183e-05
How can you describe the thinking and outlook of transformational leaders?,Strategic,Operational,Functional,Developmental,A,False,0.0011601745,0.0027831139,0.0051995413,0.9908572
What are the key characteristics of transactional leaders?,"Guiding, mentoring and motivating","Guiding, commanding and motivating","Guiding, demonstrating and motivating","Guiding, mentoring and demonstrating",A,False,0.109018885,0.13998301,0.040105805,0.7108924
What is not an assumption underpinning the rational decision making model?,Incomplete information,An agreed goal,A structured problem,High level of certainty regarding the environment,A,False,0.29947364,0.43573156,0.05896985,0.20582502
Which one of the following is not one of Drucker's five guiding principles of management?,Making people's strengths effective and their weaknesses irrelevant.,Enhancing the ability of people to contribute.,To operate the organisation's status system.,"Integrating people in a common venture by thinking through, setting and exemplifying the organisational objectives, values and goals.",C,True,0.010918072,0.0029385595,0.9828136,0.0033298242
What is a paradigm?,A theoretical assumption,An illustration,A theoretical model,An example serving as a model,D,False,0.60799754,0.15372585,0.17419422,0.064082466
What one of the following is not a key management skill in planning?,Conceptual skills,Analytical skills,IT and computing skills,Communication skills,C,True,0.081632465,0.038560446,0.87763166,0.0021754315
According to Belbin (1981) an extroverted and enthusiastic person fits with what role?,Co-ordinator,Shaper,Resource investigator,Implementer,C,False,0.012128629,0.047969658,0.089619115,0.85028255
Which is not a recognised form of business continuity planning?,Contingency planning,Scenario planning,Financial planning,Building planning,D,False,0.05672295,0.691027,0.07753108,0.17471898
What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions?,Opportunistic organisation,Enterprising organisation,International organisation,Agile organisation,D,True,2.7531847e-05,5.4753615e-05,8.4804065e-05,0.99983287
Which of these is not part of the recognised challenges for modern managers?,Micro-managing the workforce,Managing communications,Managing change,Managing the learning organisation,A,True,0.90030545,0.0575546,0.011333173,0.030806758
To what does emotional intelligence refer?,How people view and understand the world.,How people view and understand themselves.,How people view and understand others.,How people view and understand themselves and others.,D,True,3.534789e-05,4.5387587e-05,0.00019108888,0.99972814
Of what is individual freedom to schedule work an example?,Job design,Job enrichment,Job rate,Job planning,B,False,0.6972038,0.2906378,0.0068351454,0.005323217
What are workers primarily motivated by according to the instrumental approach?,Peer recognition,Promotion,Greater freedom,Economic reward,D,True,2.4291781e-05,0.00016861838,0.00017949335,0.9996276
Which is not a characteristic of corporate social responsibility?,Product safety,Consumer rights,Environmental policies,Price-fixing,D,True,0.0006231519,0.0035859914,0.0014948635,0.994296
Who was a major protagonist of utilitarianism?,John Stuart Mill,Thomas Hobbes,Karl Marx,Adam Smith,A,True,0.99394673,0.0005497364,0.0019187686,0.0035847316
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,Work specialisation,Work design,Work schedule,Work shift,A,False,0.0138671165,0.97216,0.0065503623,0.007422533
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,False,0.0012159416,0.0074485457,0.975567,0.01576857
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.20104347,0.79514235,0.0032495651,0.00056468975
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,True,0.57678,0.34983477,0.019736327,0.0536489
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.00023999433,0.0039962647,0.017910017,0.9778537
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,True,0.0003044994,0.000390985,0.03306297,0.9662416
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.00032890338,0.9804472,0.009611965,0.009611965
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,True,0.0359428,0.027992284,0.9269771,0.009087764
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,True,0.0005165514,0.9941812,0.0040629916,0.0012391423
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,False,0.036866635,0.011968844,0.95080304,0.00036142778
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,5.1288953e-05,0.9969694,0.0028002819,0.00017901605
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,True,0.006612337,0.008490409,0.9813579,0.0035393292
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.006649513,0.9868752,0.0045701386,0.0019051173
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.0004303319,0.9990466,0.00027784315,0.0002451957
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.9997576,0.00021653845,1.5685993e-05,1.0127638e-05
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.0015521849,0.005767067,0.9698715,0.022809193
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,7.858089e-05,0.98621386,0.0051751756,0.008532422
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.9968148,0.0021805235,0.0009089774,9.580552e-05
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.000355501,0.0013208463,0.99552745,0.0027962318
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.0026318687,0.028295256,0.032062724,0.93701017
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,True,9.532266e-05,0.00054854405,0.46848884,0.5308674
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.009487101,0.9677106,0.020084193,0.0027180999
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,True,0.07753325,0.83356094,0.060382955,0.028522886
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.012344974,0.98068273,0.004541462,0.0024308695
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.9997937,0.00017952318,1.8921603e-05,7.887697e-06
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,True,0.02575807,0.4565727,0.5173647,0.00030460116
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,True,0.00013115874,0.0007090374,0.26871544,0.7304443
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,True,0.005611903,0.046987884,0.0036233165,0.9437769
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,True,0.7095339,0.23035192,0.058242086,0.0018721889
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,True,0.00045248563,0.012422393,0.00029214667,0.9868329
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,True,0.00023035296,0.00048765723,0.00017939908,0.9991026
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.0011209137,0.9573262,0.037119564,0.0044332994
What is the optimal span of control?,2,5,7,None of the above,D,True,0.003870306,0.23944736,0.14523216,0.61145025
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,True,0.05360323,0.39607728,0.041746236,0.5085733
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,True,0.9335839,0.059682023,0.0033670294,0.0033670294
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.17043376,0.59487224,0.21884127,0.015852807
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.04663358,0.9366605,0.011790816,0.0049151434
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,2.5853478e-05,0.000108847205,0.00043049906,0.99943477
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,True,2.7531834e-05,3.1197655e-05,0.00010889051,0.9998324
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,True,0.022455247,0.95482135,0.01543325,0.007290151
