0,1,2,3,4,5,llama2_7B_ds_alpaca_combine_52000/epoch2_correct,llama2_7B_ds_alpaca_combine_52000/epoch2_choiceA_probs,llama2_7B_ds_alpaca_combine_52000/epoch2_choiceB_probs,llama2_7B_ds_alpaca_combine_52000/epoch2_choiceC_probs,llama2_7B_ds_alpaca_combine_52000/epoch2_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.0046311035,0.05641839,0.05641839,0.8825321
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.08704372,0.500902,0.34426457,0.06778971
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.064082526,0.688952,0.093239516,0.15372598
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.0005172078,0.6841584,0.25168782,0.063636646
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.024198845,0.22959225,0.48604682,0.26016212
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.16147111,0.43892398,0.09793718,0.30166775
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.027332315,0.7987673,0.035095386,0.13880494
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.014339365,0.17468923,0.6909093,0.12006204
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.43396434,0.38297218,0.058730688,0.12433287
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.008975207,0.5552764,0.23147364,0.20427477
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.20045026,0.6996401,0.03483303,0.06507667
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.0011085719,0.94678557,0.047137678,0.004968275
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.12187364,0.54619974,0.25800648,0.07392009
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.00054338144,0.9824567,0.008499916,0.008499916
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.0046073515,0.10486283,0.012524079,0.87800574
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.007656262,0.68919474,0.10569144,0.19745761
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.00064192904,0.08407612,0.9039034,0.011378465
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,True,0.14142776,0.81386054,0.01315483,0.031556796
