0,1,2,3,4,5,llama_7B_firstturn_20000_2/ckp10k_correct,llama_7B_firstturn_20000_2/ckp10k_choiceA_probs,llama_7B_firstturn_20000_2/ckp10k_choiceB_probs,llama_7B_firstturn_20000_2/ckp10k_choiceC_probs,llama_7B_firstturn_20000_2/ckp10k_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,True,0.4987767,0.13424394,0.1834897,0.1834897
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.46331155,0.19313699,0.12469862,0.21885288
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,False,0.35946736,0.26299194,0.15951267,0.21802798
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.4922231,0.17010777,0.13248006,0.20518912
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,True,0.5324836,0.1525591,0.1525591,0.16239832
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.5375809,0.11268308,0.185783,0.16395292
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,0.55942565,0.110157445,0.0972136,0.2332033
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.4266705,0.22838026,0.17786272,0.16708656
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.47504225,0.17475829,0.16417022,0.18602921
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.55699694,0.192493,0.1096792,0.14083087
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,0.39772975,0.2128894,0.17649151,0.2128894
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,False,0.46017745,0.15903307,0.14939775,0.23139176
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,False,0.50127935,0.17323752,0.16274157,0.16274157
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,True,0.45326805,0.20113648,0.15664525,0.18895023
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,False,0.44334537,0.17361653,0.17361653,0.20942152
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,True,0.47748178,0.21188125,0.1650133,0.14562373
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,True,0.7423643,0.050518524,0.060936972,0.1461802
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.32486945,0.28669629,0.13542573,0.25300857
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.46532515,0.24907061,0.091627955,0.19397637
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,True,0.5062712,0.16436219,0.154404,0.17496265
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,True,0.4455644,0.21046971,0.11992203,0.22404385
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.5968934,0.16065168,0.091536574,0.15091829
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.4947456,0.19374517,0.16062038,0.15088889
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.57446915,0.18650283,0.09377951,0.14524855
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.4173848,0.17399187,0.22341,0.18521339
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,True,0.34888425,0.32774642,0.13662504,0.18674429
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.32939458,0.22638936,0.18768339,0.25653276
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.47733328,0.1989821,0.13675828,0.1869264
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.5006221,0.18416858,0.1625282,0.15268111
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.4009509,0.25887337,0.13856493,0.20161077
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.5052967,0.210639,0.16404583,0.12001848
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.5644027,0.13405739,0.11830523,0.18323472
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.33873922,0.33873922,0.14120752,0.18131405
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.3487818,0.1753785,0.18668945,0.28915024
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.5605492,0.14172903,0.091507144,0.20621453
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,True,0.3393227,0.19334024,0.21908319,0.24825379
