0,1,2,3,4,5,llama_7B_ds_alpacafollowturn_20000/epoch3_correct,llama_7B_ds_alpacafollowturn_20000/epoch3_choiceA_probs,llama_7B_ds_alpacafollowturn_20000/epoch3_choiceB_probs,llama_7B_ds_alpacafollowturn_20000/epoch3_choiceC_probs,llama_7B_ds_alpacafollowturn_20000/epoch3_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.07011103,0.4034611,0.5180543,0.008373568
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.047582347,0.100731835,0.008268571,0.8434173
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,True,0.018915892,0.91141874,0.024288487,0.045376867
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.4588124,0.13145195,0.27828377,0.13145195
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,0.19071004,0.5874283,0.2161028,0.005758944
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.17927448,0.8034525,0.014715746,0.0025572132
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,True,0.00022984407,0.002800074,7.461945e-05,0.99689543
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.006615745,0.11726688,0.86649156,0.009625851
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,True,0.09209441,0.87376744,0.016003609,0.018134464
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.64367795,0.18441683,0.14362396,0.028281236
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,True,0.07417667,0.6210736,0.2933744,0.01137536
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,True,0.06928249,0.053957254,0.8440335,0.032726727
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,True,0.042037502,0.9567691,0.0008724605,0.00032096027
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,False,0.2713017,0.65081894,0.060535595,0.017343737
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,True,0.021938195,0.9328358,0.031919885,0.0133061875
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,False,0.24243371,0.58156824,0.14704348,0.028954577
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,True,0.73193645,0.14412683,0.07714553,0.04679113
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,True,0.017925747,0.5936192,0.17007476,0.21838032
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.5306719,0.4132877,0.043560203,0.012480207
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.061404273,0.8476598,0.07884465,0.012091218
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.029883128,0.11819007,0.08123076,0.77069604
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,True,0.298013,0.10963286,0.55676156,0.035592575
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.29947346,0.38453156,0.20582493,0.11017014
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.2662962,0.72386813,0.008041449,0.0017942898
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,True,0.0072198226,0.041547213,0.94561017,0.0056228037
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.0035846434,0.99392223,0.0016932656,0.00079984206
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.03822546,0.3626731,0.46568146,0.13341998
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,False,0.11011289,0.81363034,0.040508267,0.035748422
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.016529826,0.9024979,0.07408154,0.0068906564
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.11200208,0.8275897,0.0599504,0.0004577269
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,True,0.20044687,0.42434603,0.29164848,0.083558686
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.32651004,0.47506928,0.044188328,0.15423241
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.002178087,0.9957009,0.0014969757,0.00062403234
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.0069440007,0.07465504,0.008916273,0.9094846
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,True,0.00013934652,0.0031715122,0.00022974354,0.9964594
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.06149816,0.35389748,0.5149178,0.06968655
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.21703696,0.5899676,0.102520995,0.090474464
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.00959527,0.9787442,0.010872866,0.00078762777
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,False,0.105346225,0.08204372,0.7784092,0.034200914
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.1703617,0.76350814,0.023055948,0.043074183
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.13984334,0.7101831,0.13984334,0.010130217
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.15756683,0.48534,0.17854661,0.17854661
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,True,0.19900696,0.6129846,0.094004236,0.094004236
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.40561447,0.4596214,0.079870224,0.05489395
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.028384062,0.30515742,0.5031195,0.16333899
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.007471645,0.08032776,0.76212853,0.15007201
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.14437532,0.5710155,0.18538158,0.099227615
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.007529164,0.9861259,0.005863719,0.00048132337
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.26828316,0.6435779,0.05986207,0.028276838
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.027333295,0.15729226,0.798796,0.016578482
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.0073656854,0.1305599,0.85135746,0.010717009
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.6105142,0.32678473,0.039028868,0.023672204
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.20365004,0.71080846,0.04010107,0.04544046
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.0075384574,0.9873431,0.0045723054,0.000546084
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.006561053,0.9737466,0.012257661,0.007434647
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.06745461,0.9311821,0.00096218823,0.00040109974
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.003929556,0.032901768,0.96153057,0.0016380826
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,True,0.099199206,0.5037751,0.2696514,0.12737429
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.19468556,0.59967375,0.1718094,0.033831276
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.13132256,0.5885469,0.13132256,0.14880796
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,False,0.40134633,0.454785,0.08955248,0.054316323
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.14192012,0.8166939,0.035883028,0.00550284
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.26422256,0.7182314,0.016891183,0.00065494224
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,True,0.18954171,0.14761524,0.14761524,0.5152278
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.008534656,0.98647213,0.0045682723,0.00042491552
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,True,0.032691848,0.11410577,0.5794769,0.2737255
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.48036277,0.42391866,0.06501003,0.030708564
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,True,0.109115705,0.26175496,0.07499405,0.55413526
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,False,0.04958163,0.68445325,0.22220944,0.043755632
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.3189758,0.5959252,0.055429682,0.029669369
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.011573973,0.05877748,0.91943455,0.010213995
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,False,0.42910352,0.486238,0.010091548,0.07456701
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.015162439,0.44311142,0.23718046,0.30454573
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,True,0.02460346,0.3396403,0.55997217,0.07578399
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.8604304,0.13195129,0.0045151245,0.0031031966
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,False,0.008047652,0.9301821,0.002305691,0.05946455
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,True,0.21752031,0.31649017,0.14949937,0.31649017
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.014118466,0.52979153,0.41260207,0.043487936
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,True,0.11241768,0.73305535,0.07726347,0.07726347
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.08776193,0.21052994,0.64847785,0.053230304
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.0652173,0.900297,0.030806469,0.003679308
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,True,0.09310314,0.77954304,0.09310314,0.034250733
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.07352854,0.8957611,0.02704964,0.0036607708
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.062005892,0.519169,0.062005892,0.35681927
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.0015813408,0.92822397,0.06724032,0.0029543336
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.041902788,0.35084775,0.57845014,0.028799336
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.18355036,0.5653749,0.18355036,0.0675244
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,True,0.34985164,0.1652582,0.39643383,0.08845635
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.1792178,0.42992115,0.37940407,0.01145701
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.0045926985,0.9917468,0.0021694372,0.0014910309
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,True,0.07909836,0.7504644,0.1477752,0.02266206
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.017787898,0.85706896,0.0703525,0.054790583
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.0020986113,0.005704617,0.95936906,0.032827802
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,False,0.011149862,0.082386956,0.53723043,0.3692327
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.14120752,0.33873922,0.18131405,0.33873922
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,True,0.10680507,0.7891887,0.030600166,0.07340599
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.2330582,0.4933842,0.2330582,0.04049944
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,True,0.49785224,0.30196264,0.1831496,0.017035566
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.23310089,0.7180013,0.035747178,0.013150653
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,False,0.34369448,0.5666564,0.06767746,0.021971652
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,True,0.16396074,0.21052976,0.5722792,0.05323026
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.015884297,0.9827267,0.0010154492,0.00037356289
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.06665838,0.92019045,0.010222392,0.0029287646
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,True,0.007561025,0.99029887,0.0019117265,0.00022832317
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.01675842,0.26214582,0.23134285,0.48975283
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.0076891384,0.08266603,0.8887436,0.020901246
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.011229146,0.19904138,0.78722394,0.0025055613
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,True,0.028982107,0.7474584,0.21415043,0.009409113
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.012245539,0.008416227,0.9727836,0.0065545645
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.03602449,0.7235712,0.14247961,0.09792471
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.02560097,0.96066934,0.012093042,0.0016366154
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.51741874,0.19034772,0.101885796,0.19034772
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.19167334,0.52102214,0.27888307,0.008421538
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,True,0.0848462,0.91218257,0.0017609267,0.001210266
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.089865595,0.8526211,0.037461556,0.020051727
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.08054993,0.28114688,0.59518796,0.043115273
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,True,0.10335308,0.67394674,0.19308898,0.029611154
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.0073284456,0.5137637,0.4001196,0.07878822
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.016047275,0.10464137,0.87615144,0.0031598955
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.00442753,0.010621092,0.95608026,0.028871123
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,0.008465085,0.9784308,0.00078737555,0.0123166265
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.04023652,0.12393722,0.80817217,0.02765413
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,True,0.27188328,0.6522141,0.047246233,0.028656289
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.008535736,0.986597,0.0035582245,0.0013089976
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,False,0.038100686,0.2484477,0.67535084,0.038100686
Sound travels in,solids,liquids,gases,All of these,D,False,0.08704372,0.500902,0.34426457,0.06778971
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,True,0.0018941815,0.004543905,0.9812103,0.012351615
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.051368218,0.9105235,0.0311564,0.0069519323
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.0023623249,0.03261089,0.9530299,0.0119968755
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.24322335,0.7491807,0.007344709,0.0002513221
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.5283822,0.41150445,0.0491472,0.010966222
