0,1,2,3,4,5,llama_7B_ds_alpacafollowturn_20000/epoch3_correct,llama_7B_ds_alpacafollowturn_20000/epoch3_choiceA_probs,llama_7B_ds_alpacafollowturn_20000/epoch3_choiceB_probs,llama_7B_ds_alpacafollowturn_20000/epoch3_choiceC_probs,llama_7B_ds_alpacafollowturn_20000/epoch3_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.05704008,0.47759074,0.28967342,0.17569582
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.11293585,0.3478669,0.39418483,0.1450125
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.10400178,0.768475,0.11784946,0.009673673
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,False,0.01576161,0.9751363,0.0051170457,0.003985159
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.11960199,0.7799029,0.056495976,0.04399911
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,False,0.19824126,0.28843936,0.41967678,0.09364255
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,True,0.014142351,0.2506792,0.4133001,0.32187843
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,True,0.006487119,0.08955191,0.8496449,0.05431598
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,True,0.004274757,0.33958605,0.6344302,0.021709008
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.0044954685,0.19115217,0.7560215,0.048330836
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.021208702,0.17757829,0.79585063,0.0053623994
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,True,0.04234731,0.45527646,0.35456967,0.14780663
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,True,0.0035045592,0.048378944,0.75677407,0.19134244
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.007702625,0.009890365,0.28903887,0.6933682
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,True,0.09826716,0.82278085,0.05960205,0.019349951
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.02063096,0.36569253,0.53207946,0.08159703
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.04298574,0.7619405,0.19264872,0.0024250897
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.09500641,0.6195196,0.25825417,0.027219791
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.20663035,0.3860363,0.26531863,0.14201483
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,True,0.0494614,0.6025632,0.19562362,0.15235184
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.10028046,0.3500132,0.44942585,0.10028046
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.07318293,0.5407528,0.37165365,0.014410575
