0,1,2,3,4,5,llama_7B_wizardlm_20000/ckp5k_correct,llama_7B_wizardlm_20000/ckp5k_choiceA_probs,llama_7B_wizardlm_20000/ckp5k_choiceB_probs,llama_7B_wizardlm_20000/ckp5k_choiceC_probs,llama_7B_wizardlm_20000/ckp5k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,True,0.039884012,0.2947052,0.5172237,0.14818709
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.033710536,0.31983668,0.4953727,0.15108015
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.03278035,0.2744665,0.5458418,0.14691134
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.025265325,0.28914633,0.5401964,0.1453919
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.035401504,0.33588013,0.48870268,0.14001566
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.03239081,0.3271356,0.47597948,0.16449411
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,True,0.046470903,0.36552197,0.4693395,0.11866761
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.0387434,0.34531617,0.47199124,0.1439492
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.03862912,0.36650288,0.44208688,0.15278114
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.03599368,0.34149855,0.49687743,0.12563029
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,True,0.03230764,0.3262956,0.5053765,0.13602024
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.03637383,0.36736265,0.44312397,0.15313955
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.02636027,0.30167735,0.5294602,0.14250228
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.0387434,0.34531617,0.47199124,0.1439492
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,True,0.04327699,0.34039992,0.4652715,0.15105154
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.024603445,0.3396401,0.49417344,0.14158307
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.031287845,0.31599605,0.5209894,0.13172676
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.02926175,0.334883,0.48725188,0.14860344
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.03192095,0.3653159,0.4406551,0.16210796
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.028370215,0.3246799,0.5028741,0.14407584
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,True,0.030159466,0.30459982,0.5022002,0.16304053
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.031024273,0.31333408,0.51660055,0.13904116
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.03393042,0.30241853,0.468395,0.19525608
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,True,0.029578397,0.31799775,0.49252453,0.15989931
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.032333583,0.3476188,0.47513855,0.14490907
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.03908427,0.34835434,0.4761439,0.13641751
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.03766301,0.3153485,0.48842132,0.15856719
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.042333852,0.3128072,0.4551318,0.18972716
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.030256303,0.34626505,0.5038127,0.119665995
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.03048818,0.32777885,0.4769154,0.16481756
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.030460358,0.3076387,0.5072105,0.15469047
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.037263136,0.3321227,0.4832357,0.14737856
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.0325761,0.32900697,0.50957596,0.12884098
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,True,0.03015186,0.3450698,0.47165447,0.15312378
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.03580683,0.3191428,0.494298,0.15075238
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,False,0.05331364,0.32658565,0.47517928,0.1449215
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,False,0.03995613,0.3345486,0.4572737,0.1682216
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.048783105,0.31810585,0.46284124,0.17026979
