0,1,2,3,4,5,llama2_7B_alpacacode_alpaca_combine_52k_52000_correct,llama2_7B_alpacacode_alpaca_combine_52k_52000_choiceA_probs,llama2_7B_alpacacode_alpaca_combine_52k_52000_choiceB_probs,llama2_7B_alpacacode_alpaca_combine_52k_52000_choiceC_probs,llama2_7B_alpacacode_alpaca_combine_52k_52000_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.6541832,0.019754622,0.11368,0.2123822
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.4101111,0.09150816,0.46471676,0.03366397
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.030613614,0.29045388,0.4226079,0.25632465
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.14870863,0.75520474,0.07024498,0.025841685
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.04618928,0.014995463,0.6376233,0.30119193
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.22338423,0.41733667,0.32502213,0.03425708
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.51953083,0.40461102,0.04264569,0.033212494
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.047480147,0.032632597,0.8416058,0.07828154
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.6865856,0.25258073,0.049736097,0.011097623
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.16298708,0.20927955,0.4430448,0.18468855
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.2601197,0.42886487,0.20258142,0.10843402
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.046250846,0.09791304,0.8198159,0.036020197
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.28007057,0.35961774,0.31736153,0.042950217
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.18374023,0.6413164,0.098349065,0.07659432
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.2727357,0.03691076,0.24068841,0.44966513
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.15574314,0.47972262,0.29096648,0.07356785
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.013700899,0.0120910015,0.9605072,0.013700899
