0,1,2,3,4,5,llama2_7B_ds_alpaca_combine_52000/epoch2_correct,llama2_7B_ds_alpaca_combine_52000/epoch2_choiceA_probs,llama2_7B_ds_alpaca_combine_52000/epoch2_choiceB_probs,llama2_7B_ds_alpaca_combine_52000/epoch2_choiceC_probs,llama2_7B_ds_alpaca_combine_52000/epoch2_choiceD_probs
Mass-society theory suggests that:,the content of the media is determined by market forces,the subordinate classes are dominated by the ideology of the ruling class,"the media manipulate 'the masses' as vulnerable, passive consumers",audiences make selective interpretations of media messages,C,False,0.05175863,0.7145058,0.109573014,0.12416249
The ecological approach to urban sociology involved studying:,how social groups colonized different areas of the city and competed for resources,the forms of wildlife and natural habitats that could be found on the edges of the city,the way in which people organized collective protests about environmental issues,how men and women used the city's public spaces differently,A,True,0.7380061,0.16467142,0.06057923,0.03674316
Becker proclaimed that cannabis use was:,increasing throughout all sections of youth in the 1970s,learned gradually through the social processes of a deviant career,a dangerous pastime that young people should not be allowed to pursue,not as enjoyable as other sociologists had suggested,B,True,0.099778466,0.83543485,0.032393325,0.032393325
The middle classes that developed over the nineteenth century were:,"an urban set, involved in civic bodies and voluntary associations",too diverse to have a strong sense of class consciousness,often involved in 'white collar' work,all of the above,D,True,0.0014906004,0.002457585,0.004591373,0.99146044
Technological forms of surveillance have made it easier to:,access and exchange 'private' information about consumers,reduce prison overcrowding by the use of electronic tagging,monitor employees' activities at work,all of the above,D,True,0.0021716435,0.0014925472,0.003580435,0.99275535
The concept of gemeinschaft developed by Ferdinand Tönnies describes basically the same relational characteristics as,organic solidarity,mechanical solidarity,gesellschaft,anomie,B,False,0.0267567,0.41854525,0.5374227,0.017275427
There was a growth in income inequality in the 1980s because:,rates of income tax increased equally for all occupational groups,there were more professional jobs available but not enough people to fill them,the price of consumer goods rose at a higher rate than earnings,growing unemployment made more people dependent on welfare benefits,D,True,0.03441444,0.12011821,0.15423484,0.69123256
"If a deviant act is 'normalized', it is:",recognised as breaking an important norm of behaviour,seen a temporary aberration from an otherwise 'normal' character,the first step in establishing a deviant career,attributed to the person's genetic or anatomical make up,B,True,0.27573755,0.51514554,0.14759167,0.061525363
"In the debate about the 'managerial revolution', John Scott (1997) argued that:",owners still exercised control through groups of shareholders and interlocking directorships,ownership and management were becoming increasingly separate functions,the techniques of scientific management were overly bureaucratic and inefficient,managers were becoming dissatisfied with their working conditions and planned to overthrow the owners of businesses,A,False,0.024342593,0.91344905,0.016730404,0.04547795
Marxist feminists explain patriarchy in terms of:,a lack of equal rights and opportunities for men and women,"sex classes, through which men oppress women economically, politically and sexually",women's domestic labour being exploited by the capitalist economy,the dual systems of capitalism and male domination,C,False,0.0009037768,0.9911116,0.0027838284,0.0052008764
Which of the following was not defined by Giddens (1998) as part of New Labour's 'third way':,the democratization of the family,putting an end to privatization,"positive welfare: 'a hand up, not a hand-out'",the strengthening of civil society,B,False,0.15907876,0.021528969,0.011523626,0.8078686
Anti-psychiatrists like Laing & Esterson believed that:,Psychiatry was an out-moded form of treatment and should be replaced by alternative therapies like aromatherapy and kinesiology,"Mental illnesses were biological in origin, so there was no point in studying 'the mind' as experienced by the patient",Psychiatrists were agents of capitalism who tried to instill ruling class ideology into their patients,Behaviour that seemed bizarre could be seen as a reasonable response to disturbed patterns of family interaction,D,True,0.0036808148,0.0448415,0.050812077,0.90066564
Butler & Stokes (1969) suggested that working class support for the Labour Party arose from:,socialization into working class families and communities,rational calculation of self-interest,issue-based concerns about culture and lifestyle,false consciousness and the acceptance of hegemonic values,A,False,0.44553474,0.504857,0.04695902,0.0026492465
"In contemporary societies, social institutions are:","highly specialized, interrelated sets of social practices",disorganized social relations in a postmodern world,virtual communities in cyberspace,no longer relevant to sociology,A,True,0.983528,0.014029273,0.0018986558,0.000543974
The term 'emotion work' (Hochschild 1983) refers to:,the techniques used to consciously manage and present emotions that are deemed appropriate for public settings of interaction,"the work done by psychologists, counselors and therapists to help clients with mental and emotional problems","experiences such as grieving and falling in love, which demand a lot of emotional energy from a person",the way in which increasing levels of risk and anxiety have made us think more reflexively about our self-identities,A,True,0.78951615,0.19962095,0.009938542,0.00092442834
"When sociologists study the structure of layers in society and people's movement between them, they call this:",social stratification,social control,social conflict,social solidarity,A,True,0.87158144,0.055718336,0.07154376,0.0011563972
"The four ideal types of social action that Weber identified were as follows: instrumentally-rational, value-rational, traditional, and...",affectual,affective,effective,infected,A,False,0.18588814,0.14476983,0.1640457,0.50529635
An ecclesia is:,a religious organization that claims total spiritual authority over its members,a church organized around voluntary rather than compulsory membership,a sect or cult with a very small following,a hierarchy of priests or other spiritual leaders,A,False,0.0974457,0.8159028,0.04603009,0.040621407
"After slavery was abolished in the USA and British Empire, policy makers claimed that former slaves migrating to these cities would experience:",assimilation,adaptation,discrimination,compensation,A,False,0.020704493,0.36699593,0.19643876,0.41586086
Sutherland's study of the 'professional thief' suggested that:,people are socialized into a life of crime by associating with others who define it in positive terms,the majority of crime is committed by middle class people in professional occupations,those who were arrested and charged with theft did not define themselves as thieves,the most dangerous criminals on the street were those who were highly skilled thieves,A,True,0.71312934,0.18030733,0.040232003,0.066331364
Which of the following policies did the New Labour government not pursue?,setting and streaming pupils by ability,parental choice of school,supporting LEAs that appeared to be failing,state regulation and control of the curriculum,C,False,0.2962301,0.04542836,0.031222425,0.6271192
"Stone's research suggests that prior to industrialization, the nuclear family:",did not exist in any form,"had begun to disappear, as extended networks of kin became more important",had begun to emerge through the separation of work and home life,was simply another institution of patriarchal control,C,False,0.008183866,0.9459263,0.0285645,0.017325245
"Statistics about rural, suburban, and urban patterns of development and mobility are almost always reported based on a geographical area labeled as Metropolitan Statistical Areas (MSA). What constitutes an MSA?",It includes only the 10 largest cities in the United States.,"It is composed of at least one central city with a population of at least 50,000 and it surrounds densely urbanized counties.",It is an area that experiences strong storms at least 50 percent of the year.,It is a large city with a population of at least 1 million and is immediately surrounded by suburbs.,B,True,0.002747968,0.97834444,0.012315539,0.006592033
Mosca and Pareto identified the ruling elite as:,a minority group who fill all the top positions of political authority,a coalition of social forces with specific skills and abilities,a group who circulate between high status positions and exclude others,all of the above,D,True,0.0066017066,0.008476759,0.0051414142,0.97978014
Bourdieu attributed the reproduction of class to:,cults of the capital,capital culture,cultural capital,culpable capture,C,True,4.263254e-05,0.00033533087,0.99960726,1.473341e-05
Secularization involves the two related ideas of:,disappointment and disproportion,disbelief and disintegration,disengagement and disenchantment,distribution and distillation,C,True,0.009126308,0.02811101,0.9309088,0.031853948
The general fertility rate fell between 1964 and 2000 because of:,increases in the age of marriage and the age at which childbearing begins,there being fewer women of childbearing age than there were in the first half of the century,errors in the measurement of birth rates and production of statistics,"the risk of diseases caused by poverty, poor housing and bad sanitation",A,False,0.24049205,0.65372515,0.03688065,0.06890212
Howard's idea of the garden city consisted of:,six small towns surrounded by green belts and linked to a larger central city,"planning cities to have plenty of trees, flowers and public gardens",each privately owned house to have its own front and back garden,tower blocks to displace the population vertically and leave most of the land available as green open spaces,A,False,0.41721293,0.535712,0.023537543,0.023537543
The 'third age' of the life course is said to involve:,active non-work and independence after retirement,"full time employment, family-building and adult responsibility","illness, isolation and increasing dependence on others","the transition from education to work, and distinctive youth cultures",A,False,0.25354847,0.36891085,0.22375575,0.15378492
Weber (1919) said that the state's monopoly of the use of force was legitimated by:,charismatic authority,rational-legal authority,traditional authority,value-rational authority,B,True,0.00022964897,0.9960492,0.0031702064,0.00055089925
