0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_52000_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_52000_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.17955758,0.15845901,0.55307627,0.10890718
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.5326191,0.15259793,0.11884339,0.19593963
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,True,0.1904708,0.4032267,0.1904708,0.21583171
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.16349226,0.14428142,0.34611315,0.34611315
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,0.13383402,0.19472733,0.59980243,0.071636185
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.017017389,0.09792831,0.72359776,0.1614565
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,0.52295065,0.14982787,0.08019708,0.24702439
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.81359404,0.08575218,0.08575218,0.014901495
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,True,0.27480918,0.35286197,0.24251826,0.12981066
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.64293647,0.23652312,0.067765005,0.05277544
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,0.31712013,0.21795328,0.24697341,0.21795328
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,True,0.00917941,0.013355963,0.9363253,0.041139264
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,True,0.15372583,0.6079975,0.06408246,0.1741942
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,True,0.39643383,0.34985164,0.1652582,0.08845635
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,True,0.24721283,0.28012884,0.28012884,0.19252954
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,False,0.10322517,0.3179559,0.36029124,0.21852769
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,True,0.66708773,0.048323676,0.115922466,0.1686662
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.40464,0.31513393,0.13136737,0.14885874
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.69067246,0.22422852,0.020856502,0.06424255
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,True,0.8436447,0.08891949,0.047595177,0.019840622
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.21089597,0.08791452,0.12791488,0.5732747
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,True,0.4268179,0.06545464,0.48364803,0.024079418
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.50529635,0.1640457,0.14476983,0.18588814
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.23652312,0.64293647,0.05277544,0.067765005
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.3030892,0.26747528,0.3030892,0.12634638
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.16168001,0.72459954,0.046322096,0.06739826
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.09765004,0.3007833,0.3007833,0.3007833
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.83387697,0.077562645,0.04151629,0.04704412
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.16703644,0.66064197,0.13008812,0.042233426
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.34760466,0.5057618,0.099590406,0.04704318
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.4039767,0.21623316,0.27764887,0.102141306
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.3647619,0.15205537,0.3647619,0.11842085
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.13971718,0.7095424,0.06599773,0.084742755
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.14625071,0.14625071,0.12906581,0.5784328
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.24968779,0.3632936,0.104085356,0.28293332
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.2603064,0.20272683,0.33424002,0.20272683
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,True,0.603431,0.17288588,0.118822604,0.10486058
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.19871455,0.54016215,0.106364235,0.15475905
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.04877043,0.037982453,0.04877043,0.8644766
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,True,0.5190769,0.21638343,0.11582171,0.14871801
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,True,0.092529565,0.15255547,0.46990392,0.28501114
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.5425782,0.2562958,0.106839985,0.09428596
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.16261172,0.3037987,0.39008525,0.14350435
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,True,0.1982895,0.22469144,0.28850952,0.28850952
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.24902599,0.21976466,0.2821834,0.24902599
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.19408917,0.19408917,0.3626063,0.24921542
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,True,0.19699608,0.15342069,0.3247916,0.3247916
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.09647719,0.3815747,0.14037348,0.3815747
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,True,0.61935663,0.121958554,0.20107566,0.057609145
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.32856178,0.225817,0.37230927,0.073312044
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.80440956,0.08478414,0.096073024,0.014733275
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.9206406,0.03569711,0.03569711,0.007965102
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,True,0.5358511,0.25311813,0.105515346,0.105515346
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.083885014,0.6198311,0.20122969,0.09505418
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.2236204,0.4734044,0.19734432,0.10563081
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.16830266,0.75428015,0.022777287,0.054639872
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.20582502,0.29947364,0.43573156,0.05896985
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.110853694,0.12561369,0.63791895,0.12561369
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.75076133,0.13046275,0.029110175,0.08966566
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.26665846,0.34239623,0.20767382,0.1832715
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,False,0.34031472,0.23389466,0.26503736,0.16075328
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.34782207,0.5060781,0.06849022,0.0776096
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.46257424,0.46257424,0.048754964,0.026096653
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.43458176,0.085574225,0.2986834,0.18116063
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.22866105,0.5485293,0.13868994,0.0841197
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.85473084,0.037554253,0.037554253,0.07016058
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.4209627,0.1988487,0.22532511,0.15486352
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.7945669,0.10753294,0.023993842,0.07390624
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,False,0.09388988,0.28920117,0.32770786,0.28920117
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,True,0.22134583,0.28421366,0.32205626,0.1723843
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,True,0.4410271,0.2360648,0.2360648,0.08684339
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,True,0.52201277,0.19203778,0.16947274,0.1164768
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,True,0.021294042,0.09543328,0.7990531,0.084219575
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,True,0.06826598,0.053165596,0.8316499,0.046918478
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.26531857,0.20663032,0.38603625,0.1420148
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.29731518,0.26237974,0.05854483,0.38176024
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.6366676,0.14205974,0.11063624,0.11063624
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,True,0.42693272,0.2589478,0.15705977,0.15705977
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.30889365,0.2725977,0.2725977,0.14591102
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,True,0.32486945,0.25300857,0.28669629,0.13542573
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.74324876,0.1139809,0.12915727,0.013613076
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.18926768,0.24302451,0.40067968,0.16702813
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,True,0.31894505,0.31894505,0.281468,0.08064194
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.20175622,0.48398802,0.1571279,0.1571279
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.16349226,0.34611315,0.34611315,0.14428142
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,True,0.5894805,0.13153088,0.21685778,0.062130786
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.21583171,0.4032267,0.1904708,0.1904708
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,True,0.13750973,0.2267152,0.47995612,0.15581894
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,True,0.3103132,0.3103132,0.16609868,0.21327494
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.19386537,0.7667524,0.029730218,0.009651989
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.33490178,0.29554978,0.26082176,0.10872669
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.17089841,0.46455002,0.19365326,0.17089841
