0,1,2,3,4,5,llama_7B_ds_alpacafirstturn_20000/epoch2_correct,llama_7B_ds_alpacafirstturn_20000/epoch2_choiceA_probs,llama_7B_ds_alpacafirstturn_20000/epoch2_choiceB_probs,llama_7B_ds_alpacafirstturn_20000/epoch2_choiceC_probs,llama_7B_ds_alpacafirstturn_20000/epoch2_choiceD_probs
London dispersion forces are caused by,temporary dipoles created by the position of electrons around the nuclei in a molecule,the three-dimensional intermolecular bonding present in all covalent substances,the uneven electron-to-proton ratio found on individual atoms of a molecule,the electronegativity differences between the different atoms in a molecule,A,True,0.9715229,0.02284803,0.0021251978,0.0035038588
Carbon has an atomic radius of 77 pm and a first ionization energy of 1086 kJ/mol.,"70 pm, 1402 kJ/mol","86 pm, 898 kJ/mol","135 pm, 523 kJ/mol","40 pm, 995 kJ/mol",A,False,0.317683,0.59351,0.07088466,0.017922448
"An unknown substance is found to have a high melting point. In addition, it is a poor conductor of electricity and does not dissolve in water. The substance most likely contains",ionic bonding,nonpolar covalent bonding,covalent network bonding,metallic bonding,C,False,0.22869344,0.6216532,0.06552176,0.08413161
The net ionic equation expected when solutions of NH4Br and AgNO3 are mixed together is,Ag+(aq) + Br-(aq) → AgBr(s),NH4+(aq) + Ag+(aq) → Ag(NH4)3+2(aq),Br-(aq) + NO3-(aq) → NO3Br(aq),NH4Br(aq) + NO3-(aq) → NH4NO3(aq) + Br-(aq),A,False,0.21634652,0.7551235,0.010771258,0.017758803
The symbol for antimony is,W,Sb,Fe,An,B,True,0.009702062,0.9896373,0.00017769949,0.00048303726
"A sealed, rigid container contains three gases: 28.0 g of nitrogen, 40.0 g of argon, and 36.0 g of water vapor. If the total pressure exerted by the gases is 2.0 atm, what is the partial pressure of the nitrogen?",0.33 atm,0.40 atm,0.50 atm,2.0 atm,C,False,0.387425,0.5637,0.040834293,0.008040749
Monatomic ions of the representative elements are often,very soluble,very electronegative,isoelectronic with a noble gas,highly colored,C,False,0.39972204,0.45294443,0.032811187,0.114522286
Hund's rule requires that,no two electrons can have the same four quantum numbers,no two electrons with the same spin can occupy an orbital,no two electrons can occupy separate orbitals,no two electrons can pair up if there is an empty orbital at the same energy level available,D,False,0.29454038,0.4285537,0.074471466,0.20243444
All of the following ions have the same electron configuration except,Rb+,Se2-,As5+,Sr2+,C,False,0.09959036,0.50576156,0.08788818,0.3067599
"Sulfurous acid is a weak acid, while sulfuric acid is a much stronger acid because",the O–H bonds in sulfuric acid are much weaker than in sulfurous acid due to the electron withdrawing of the oxygen atoms on sulfuric acid,sulfuric acid has more oxygen atoms in its formula,the sulfur in sulfuric acid is more electronegative than the sulfur in sulfurous acid,sulfuric acid has the hydrogen atoms bound directly to the sulfur atom,A,False,0.44798106,0.50762904,0.032451637,0.011938291
What is the molarity of a sodium hydroxide solution that requires 42.6 mL of 0.108 M HCl to neutralize 40.0 mL of the base?,0.0641 M,1.64 M,0.115 M,0.400 mol/L,C,False,0.119582266,0.60728884,0.119582266,0.15354666
Which of the following substances has an asymmetrical molecular structure?,SF4,PCl5,BF3,CO2,A,False,0.23842159,0.64809704,0.060282417,0.053199045
"Hydrogen fluoride, HF, is a liquid at 15°C. All other hydrogen halides (represented by HX, where X is any other halogen) are gases at the same temperature. Why?",Fluorine has a very high electronegativity; therefore the H-F bond is stronger than any other H-X bond.,HF is smaller than any other H-X molecule; therefore it exhibits stronger London dispersion forces.,The dipoles in a HF molecule exhibit a particularly strong attraction force to the dipoles in other HF molecules.,The H-F bond is the most ionic in character compared to all other hydrogen halides.,C,False,0.72011703,0.14179945,0.040626224,0.097457245
"The reaction of Br2(g) with Cl2(g) to form BrCl(g) has an equilibrium constant of 15.0 at a certain temperature. If 10.0 grams of BrCl is initially present in a 15.0-liter reaction vessel, what will the concentration of BrCl be at equilibrium?",3.8 × 10^-3 mol/L,5.77 × 10^-3 mol/L,1.97 × 10^-3 M,9.9 × 10^-4 M,A,False,0.18315764,0.26649278,0.49787405,0.052475538
A sample of liquid NH3 is brought to its boiling point. Which of the following occurs during the boiling process?,The N-H bonds within the NH3 molecules break apart.,The overall temperature of the solution rises as the NH3 molecules speed up.,The amount of energy within the system remains constant.,The hydrogen bonds holding separate NH3 molecules together break apart.,D,False,0.9495995,0.04172249,0.0014276651,0.0072502815
"A student has a liter of a 0.100 M solution of a strong acid. To prepare a buffer, this should be mixed with",a strong acid,a weak acid,a weak base,a strong base,C,False,0.54776305,0.42659828,0.006895319,0.01874342
Which of the following indicates that a reaction is spontaneous?,at equilibrium there are more products than reactants,the value of ΔG° is greater than zero,the value of ΔS° is greater than zero,the value of Keq is less than one,A,False,0.42618468,0.547232,0.0053648734,0.021218486
