0,1,2,3,4,5,llama2_7B_ds_sharegpt_qy_vic_52000/epoch2_correct,llama2_7B_ds_sharegpt_qy_vic_52000/epoch2_choiceA_probs,llama2_7B_ds_sharegpt_qy_vic_52000/epoch2_choiceB_probs,llama2_7B_ds_sharegpt_qy_vic_52000/epoch2_choiceC_probs,llama2_7B_ds_sharegpt_qy_vic_52000/epoch2_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.09761479,0.6365284,0.20665051,0.059206363
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.13154219,0.10244516,0.52025944,0.24575315
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.31102183,0.10097401,0.18864428,0.39935994
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,True,0.483767,0.483767,0.030926188,0.0015397244
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.23012061,0.33482352,0.1395752,0.29548073
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,False,0.26277554,0.096669726,0.6303658,0.010188914
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,False,0.040352304,0.4915917,0.26313007,0.2049259
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,False,0.45775676,0.14861186,0.24501954,0.14861186
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.06525003,0.4254836,0.4254836,0.083782695
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,True,0.0520812,0.43607056,0.43607056,0.0757777
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.058037996,0.13922592,0.7070475,0.09568848
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.2122445,0.16529618,0.27252734,0.34993201
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.14124864,0.12465149,0.2990234,0.43507645
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.15390794,0.1976217,0.17440055,0.47406983
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.39935994,0.18864428,0.31102183,0.10097401
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.028071644,0.235041,0.6389077,0.097979665
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.070964135,0.7629363,0.13257845,0.033521082
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.68694305,0.19681248,0.08204365,0.03420088
