0,1,2,3,4,5,llama_7B_ds_followturn_20000/epoch1_correct,llama_7B_ds_followturn_20000/epoch1_choiceA_probs,llama_7B_ds_followturn_20000/epoch1_choiceB_probs,llama_7B_ds_followturn_20000/epoch1_choiceC_probs,llama_7B_ds_followturn_20000/epoch1_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.051568814,0.38104486,0.3362709,0.2311154
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.092963494,0.53496796,0.25270095,0.11936749
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.08230117,0.32550743,0.4179598,0.17423157
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.058838256,0.49264666,0.33859077,0.10992433
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,True,0.14167531,0.4944954,0.18191469,0.18191469
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.06955335,0.40025192,0.40025192,0.12994277
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.1014525,0.6615534,0.16726689,0.06972721
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.04904646,0.3198231,0.5272991,0.10383135
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.11045232,0.49501294,0.23382755,0.16070718
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.07430801,0.48454905,0.33302537,0.108117506
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.050677348,0.4808133,0.291628,0.17688133
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.05045512,0.6146692,0.29034916,0.04452649
