0,1,2,3,4,5,llama_7B_ga_alpacagpt4_20000/ckp10000_correct,llama_7B_ga_alpacagpt4_20000/ckp10000_choiceA_probs,llama_7B_ga_alpacagpt4_20000/ckp10000_choiceB_probs,llama_7B_ga_alpacagpt4_20000/ckp10000_choiceC_probs,llama_7B_ga_alpacagpt4_20000/ckp10000_choiceD_probs
A lesion causing compression of the facial nerve at the stylomastoid foramen will cause ipsilateral,paralysis of the facial muscles.,paralysis of the facial muscles and loss of taste.,"paralysis of the facial muscles, loss of taste and lacrimation.","paralysis of the facial muscles, loss of taste, lacrimation and decreased salivation.",A,False,0.004509853,0.07993906,0.66932154,0.24622963
"A ""dished face"" profile is often associated with",a protruding mandible due to reactivation of the condylar cartilage by acromegaly.,a recessive maxilla due to failure of elongation of the cranial base.,an enlarged frontal bone due to hydrocephaly.,defective development of the maxillary air sinus.,B,False,0.017215487,0.163336,0.7320211,0.08742745
Which of the following best describes the structure that collects urine in the body?,Bladder,Kidney,Ureter,Urethra,A,False,0.15951143,0.12422763,0.5567496,0.15951143
Which of the following structures is derived from ectomesenchyme?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C,True,0.04939879,0.043594282,0.77272713,0.13427985
Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B,False,0.08443929,0.095682256,0.4859146,0.3339639
A patient suffers a broken neck with damage to the spinal cord at the level of the sixth cervical vertebra.,They will be unable to breathe without life support.,They will only be able to breathe quietly.,It is impossible to predict an effect on breathing.,Breathing will be unaffected.,B,False,0.0049354895,0.09913196,0.7324916,0.16344097
Which of the following anatomical regions of abdomen lies just distal to the sternum?,Epigastric,Hypochondriac,Hypogastric,Lumbar,A,False,0.022353195,0.025329487,0.74023616,0.21208122
Which of the following best describes the human body's defense mechanism against environmental bacteria?,Hair in the nose,Mucous membranes,Osteoblasts,Saliva,B,False,0.017647643,0.13039942,0.6622229,0.18973005
The palatine processes begin to fuse at,six weeks post-fertilization.,eight weeks post-fertilization.,ten weeks post-fertilization.,twelve weeks post-fertilization.,C,True,0.021142568,0.25756922,0.7001457,0.021142568
Primary motor cortex activity results in,bilateral contraction of antigravity limb muscles.,bilateral contraction of limb musculature.,contraction of ipsilateral limb musculature.,contraction of contralateral limb musculature.,D,False,0.04428833,0.19848652,0.69278604,0.06443914
You notice that your patient's submandibular lymph nodes are enlarged. You would look for potential infection sites in the,hard palate.,hard palate and upper lip.,"hard palate, upper lip and upper central incisor.","hard palate, upper lip, upper central incisor and lower first molar.",D,False,0.0033042857,0.04025444,0.9161868,0.04025444
