0,1,2,3,4,5,llama_7B_alpacalong_20000_2/ckp20k_correct,llama_7B_alpacalong_20000_2/ckp20k_choiceA_probs,llama_7B_alpacalong_20000_2/ckp20k_choiceB_probs,llama_7B_alpacalong_20000_2/ckp20k_choiceC_probs,llama_7B_alpacalong_20000_2/ckp20k_choiceD_probs
The Barkhausen criterion for an oscillator,Loop gain should be unity,Loop gain should be less than unity,The phase of a feedback signal with respect to input should be 0° or 360°,Both A and C,D,True,0.09870412,0.052832507,0.022023866,0.8264395
Potentiometer method of DC voltage measurement is more accurate than direct measurement using a voltmeter because,It loads the circuit moderately.,It loads the circuit to maximum extent.,It uses centre zero galvanometer instead of voltmeter.,It does not load the circuit at all.,D,False,0.37878898,0.084519245,0.15790273,0.37878898
Which of these sets of logic gates are designated as universal gates?,"NOR, NAND.","XOR, NOR, NAND.","OR, NOT, AND.","NOR, NAND, XNOR.",A,True,0.46191543,0.16992919,0.14996198,0.2181934
"A single phase one pulse controlled circuit has a resistance R and counter emf E load 400 sin(314 t) as the source voltage. For a load counter emf of 200 V, the range of firing angle control is",30° to 150°.,30° to 180°.,60° to 120°.,60° to 180°.,A,True,0.45775676,0.24501954,0.14861186,0.14861186
A box which tells the effect of inputs on control sub system is known as,Data Box.,Logical box.,Decision box.,State box.,C,False,0.61174506,0.056901157,0.10630535,0.22504844
Two infinite parallel metal plates are charged with equal surface charge density of the same polarity. The electric field in the gap between the plates is,same as that produced by one plate.,double the field produced by one plate.,dependent on coordinates of field points.,zero.,D,True,0.3128418,0.10156486,0.06980444,0.5157889
The resistance in the circuit of the moving coil of a dynamometer wattmeter should be,Low.,Very low.,High.,Almost zero.,C,False,0.37866044,0.08449057,0.20268233,0.33416668
The following are the necessary requirements of an oscillator,Amplitude stability,Frequency stability,Power stability,Both A and B,D,True,0.0341821,0.056356758,0.22289531,0.6865659
The normal voltage used in directional heating is,1.5 KV.,15 KV.,33 KV.,66 KV.,A,False,0.2026697,0.10848127,0.2026697,0.48617932
LC oscillators are used for produce a waveform with frequency ranging from,1MHz to 500 MHz,100 KHz to 500 MHz,1 KHz to 1 MHz,1MHz to 100 GHz,A,False,0.1976217,0.15390794,0.17440055,0.47406983
A working diode must have,High resistance when forward or reverse biased,"Low resistance when forward biased, while high resistance when reverse bias","High resistance when forward biased, while low resistance when reverse bias",Low resistance when forward or reverse biased,B,False,0.45272374,0.04771673,0.14697787,0.35258162
What is the name of the fluorescent material that gives red colour fluorescence?,Zinc silicate.,Calcium silicate.,Zinc sulphide.,Magnesium silicate.,D,False,0.42669544,0.15697248,0.084021315,0.33231074
How many bits are required to store one BCD digit ?,1,2,3,4,D,False,0.4713265,0.15301731,0.15301731,0.22263888
Commutator in DC generator is used for,collecting of current,reduce losses,increase efficiency,convert AC armature current in to DC,D,False,0.32719612,0.05685816,0.28874955,0.32719612
1 F is theoretically equal to,1 ohm of resistance,ratio of 1 V to 1 C,ratio of 1 C to 1 V,none of these,C,False,0.14885873,0.13136736,0.31513393,0.40463996
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,False,0.6027604,0.0924363,0.15240169,0.15240169
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,False,0.12519678,0.09750336,0.34032014,0.4369797
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,True,0.120629236,0.064568184,0.120629236,0.69417334
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,False,0.19900696,0.094004236,0.094004236,0.6129846
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,False,0.28297442,0.17163265,0.13366765,0.41172534
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,True,0.3447859,0.20912322,0.23696765,0.20912322
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,False,0.34611315,0.14428142,0.16349226,0.34611315
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,False,0.1600835,0.1412732,0.20555128,0.4930919
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,True,0.5114296,0.100706466,0.11411537,0.27374855
