0,1,2,3,4,5,llama_7B_firstturn_20000/ckp30k_correct,llama_7B_firstturn_20000/ckp30k_choiceA_probs,llama_7B_firstturn_20000/ckp30k_choiceB_probs,llama_7B_firstturn_20000/ckp30k_choiceC_probs,llama_7B_firstturn_20000/ckp30k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.78069085,0.038868308,0.15372714,0.026713772
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.8575097,0.009526072,0.13150337,0.0014608705
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.8463951,0.016502077,0.11454712,0.022555664
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.46761727,0.026381161,0.46761727,0.038384363
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.8029587,0.027475737,0.15811194,0.01145359
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.38869432,0.052604053,0.49909338,0.059608206
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.9514326,0.004406007,0.041803032,0.0023583658
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.19492508,0.016000424,0.77094364,0.018130857
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.7804159,0.0111320345,0.19732004,0.0111320345
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.46413946,0.038098887,0.46413946,0.03362215
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.81866086,0.067199774,0.110793695,0.00334568
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.41991335,0.17504592,0.37057224,0.034468587
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,True,0.8090183,0.031369045,0.1405863,0.019026287
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,True,0.5930447,0.11677743,0.2472178,0.042960014
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.7186567,0.124883816,0.124883816,0.03157557
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.84931254,0.012114792,0.1302463,0.008326367
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.27109075,0.025215367,0.6503129,0.053380933
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.8979811,0.02711668,0.07371078,0.0011914237
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.94867945,0.011942112,0.019689213,0.019689213
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,True,0.58814716,0.025841383,0.3567293,0.029282123
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.60671675,0.034228615,0.2865927,0.072461985
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.5046463,0.013448368,0.4453488,0.036556456
−4 +  ( −3 )=,−7,−1,1,7,A,True,0.63804823,0.01243996,0.20714393,0.14236781
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.68655473,0.00062605686,0.2861986,0.026620615
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.48367804,0.06545871,0.37668884,0.074174434
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,True,0.88274145,0.026656482,0.06394558,0.026656482
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.751874,0.015604647,0.19010353,0.042417828
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.38563344,0.12519686,0.43697995,0.052189812
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,True,0.85771143,0.017801233,0.116078615,0.008408707
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,True,0.6215074,0.095311254,0.25908282,0.024098458
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.7988181,0.030973539,0.15729661,0.012911692
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.42433926,0.023939583,0.5448624,0.006858805
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,True,0.524298,0.008474488,0.46269137,0.0045360667
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,False,0.899725,0.05075901,0.04479467,0.0047213235
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.837532,0.011946752,0.14554124,0.0049801474
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,True,0.91002184,0.035285376,0.03998357,0.014709133
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,True,0.90113276,0.024014374,0.05083843,0.024014374
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.79264235,0.034826275,0.15608053,0.016450766
A theater collected $6 for each ticket sold to a movie. The theater sold 500 tickets to the movie. The expression below can be used to find how much money the theater collected for the tickets. 6 × 500 Which expression can also be used to find how much money the theater collected for the tickets?,30 × 10^1,30 × 10^3,(6 × 5) × 10^2,(6 × 5) × 10^3,C,False,0.721962,0.09770693,0.16109149,0.019239634
Let 12-9+c=12. What value of c makes the equation true?,0,3,9,12,C,False,0.648097,0.053199038,0.23842156,0.060282413
"The Sojourn family went on a vacation. They started with $2000. If they spent $150 each day, which expression represents how much money they had after x days?",1850x,2000 −150x,150x,2000 +150x,B,False,0.7880019,0.09411341,0.10664446,0.011240243
