0,1,2,3,4,5,llama_7B_firstturn_20000_2/ckp10k_correct,llama_7B_firstturn_20000_2/ckp10k_choiceA_probs,llama_7B_firstturn_20000_2/ckp10k_choiceB_probs,llama_7B_firstturn_20000_2/ckp10k_choiceC_probs,llama_7B_firstturn_20000_2/ckp10k_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,False,0.43265706,0.18035829,0.16943094,0.21755363
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.32479188,0.12719032,0.22322598,0.32479188
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.29422018,0.20221438,0.2439171,0.25964838
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.4189073,0.2704669,0.17462654,0.13599929
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,False,0.45505422,0.27600434,0.1674051,0.101536326
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,False,0.30980462,0.25683704,0.17652136,0.25683704
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,False,0.32214925,0.22140972,0.32214925,0.13429178
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,True,0.43782967,0.16106854,0.19428574,0.20681609
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.4538786,0.20140742,0.17774141,0.1669726
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.3453009,0.22294302,0.1270291,0.304727
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.4850016,0.18992935,0.16761208,0.15745696
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,True,0.28906843,0.3711712,0.211487,0.12827334
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.5162414,0.14790563,0.17840825,0.15744473
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.3626063,0.19408917,0.19408917,0.24921542
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.29863408,0.33839676,0.17015658,0.19281267
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.30889365,0.2725977,0.14591102,0.2725977
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.31680244,0.13206291,0.1921504,0.3589842
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,True,0.44228914,0.25200877,0.15285105,0.15285105
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,True,0.44469514,0.1635942,0.15368254,0.23802817
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.3299269,0.29115948,0.13753399,0.2413797
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.3276994,0.25521255,0.14541572,0.27167234
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.28141066,0.24834403,0.26436085,0.20588446
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.3678823,0.26914847,0.20961304,0.15335616
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.4245814,0.25752166,0.12949002,0.18840685
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.4327794,0.21761514,0.13199027,0.21761514
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.340974,0.3009085,0.20681119,0.1513063
What kind of animal is a peregrine?,moose,cat,bird,fish,C,False,0.41750598,0.22347486,0.22347486,0.13554434
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,False,0.28012884,0.28012884,0.24721283,0.19252954
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.4082615,0.20528677,0.18116495,0.20528677
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.25562707,0.2896634,0.25562707,0.19908255
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.37742803,0.29394123,0.18978272,0.13884802
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.29863408,0.33839676,0.17015658,0.19281267
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.4334673,0.24698223,0.16974823,0.1498023
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.3493264,0.15501265,0.2400883,0.25557268
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.22015567,0.36297533,0.26555842,0.15131062
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.31437546,0.20297606,0.16827306,0.31437546
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.3081768,0.24000832,0.24000832,0.21180661
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.3776821,0.27631813,0.17840438,0.16759542
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.35286197,0.27480918,0.12981066,0.24251826
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.37106892,0.19861889,0.17528054,0.2550317
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.251481,0.2849653,0.1958536,0.26770014
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.4516958,0.21336599,0.12157228,0.21336599
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.34031472,0.23389466,0.16075328,0.26503736
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.36160538,0.28161857,0.15073955,0.20603654
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.3720518,0.21198873,0.17574483,0.2402147
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.4371445,0.21981005,0.16081648,0.18222894
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.38181832,0.1803582,0.14046311,0.29736042
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.3030069,0.26740265,0.1621879,0.26740265
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.32399377,0.15304382,0.23703893,0.2859235
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.42678943,0.2146032,0.13016343,0.22844394
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.44202477,0.222264,0.16261183,0.17309938
