0,1,2,3,4,5,llama_7B_alpacalong_20000_2/ckp25k_correct,llama_7B_alpacalong_20000_2/ckp25k_choiceA_probs,llama_7B_alpacalong_20000_2/ckp25k_choiceB_probs,llama_7B_alpacalong_20000_2/ckp25k_choiceC_probs,llama_7B_alpacalong_20000_2/ckp25k_choiceD_probs
The study of older adults and aging is referred to as,Gerontology,Geropsychiatry,Geriatrics,Gero-education,A,True,0.5784328,0.14625071,0.12906581,0.14625071
Which of the following factors is associated with a decreased risk of Alzheimer's?,Being African or Hispanic American,Eating fish,A lower level of education,Being married,B,False,0.48870274,0.14001569,0.33588016,0.03540151
The docility hypothesis is that,Those with low capabilities are more vulnerable to environmental demands,Those who experience high environmental demands become more docile,Those who experience high environmental demands become less docile,Those with less capability are less vulnerable to environmental demands,A,True,0.37106892,0.2550317,0.19861889,0.17528054
Normal memory seems to be improved by,Aerobic exercise,Taking acetylcholine,Taking gingko,Increasing social contacts,A,False,0.04527555,0.22992824,0.42956248,0.2952337
The perspective that development is embedded in history means that,Change can always occur regardless of age,Sociocultural conditions must always be considered,"Development in any particular areas (e.g., social) is tied to development in other areas (e.g., cognitive)",Some characteristics change with age while others do not,B,False,0.1404179,0.12391837,0.18030016,0.5553636
"The answer ""both play an important role"" is clearly applicable to the question of",Nature vs. nurture,Mechanistic vs organismic,Continuity vs. discontinuity,All of these questions,D,True,0.19579999,0.2848873,0.10480418,0.41450858
Which of the following does NOT usually occur to the lens of the eye as one grows older?,It becomes thicker,It yellows,It becomes clouded,It fills with fluid,D,False,0.68041116,0.1339809,0.08126353,0.104344435
The houses of the future may allow you to operate virtually everything in the house from a central terminal; such a house is already in production and is referred to as,Technohouse,Compuhouse,Futurehouse,Smarthouse,D,False,0.64818656,0.16388723,0.060290746,0.12763551
The reaction time difference between younger and older adults is reduced when older adults,Practice regular aerobic exercise,Lift weights on a regular schedule,Consume large quantities of vitamins,Practice Tai chi,A,False,0.16744925,0.27607712,0.31283638,0.24363722
A major difference between programmed and unprogrammed theories of senescence is that programmed theories,Attribute senescence only to environmental factors,Are far too difficulty to test,Claim that senescence follows a predetermined plan,Rely too heavily on computer models,C,False,0.11045232,0.16070718,0.23382755,0.49501294
One reason that older adults show high levels of optimism is that,Many pessimists die at a younger age,They do not really know what is going on,This may be a warning sign for dementia,Our measures have low validity,A,False,0.20866026,0.30359888,0.18414204,0.30359888
Bu is often late for appointments but says it's because she had more important things on her mind. This is an example of which coping strategy?,Immunization,Accommodation,Avoidance,Assimilation,A,False,0.15119256,0.41098398,0.32007465,0.11774889
Which of the following is most strongly associated with loss of bone density?,Genetic factors,Lifestyle factors like not exercising,Hormonal factors such as loss of estrogen,Cohort factors,B,True,0.19828953,0.28850955,0.22469147,0.28850955
That super sweet iced tea that your grandmother gives you might be that way because she,Has lost a lot of sweet taste buds and cannot taste sweetness as well anymore,Is a member of that cohort that really enjoys sweets,Is trying to get you to be a little sweeter than you have been in the past,Has experienced damage in her parietal lobe where sweet sensations are directed,A,True,0.7397715,0.11344764,0.06880947,0.07797134
A shortage of these two vitamins can produce symptoms that mimic dementia:,A and C,B6 and B12,B6 and D,B12 and E,B,False,0.8879261,0.056763213,0.03442863,0.020882022
Which of the following is one of McAdam's levels of personality?,Control,Identity,Generativity,Assimilation,B,False,0.31292415,0.24370557,0.31292415,0.1304462
"In this chapter's Senior View, Dr. Donham told us that mental stimulation, exercise, diet, and what other factor is important for long life?",Moderate amounts of alcohol,Social support,Good genes,Avoiding stress,C,False,0.034629572,0.094132945,0.08307202,0.78816545
Surveys of older adults who are living together show that they tend to view cohabitation as,A first step toward eventual marriage,An alternative to marriage,A way to save on expenses,Their swan song,B,False,0.47203052,0.22297142,0.22297142,0.08202661
Older adults may be more attached to a place than younger adults because,That place holds many memories,It's much harder to move when you're older,Young adults pay less attention to place then do older adults,That place represents transcendence,A,False,0.17955758,0.15845901,0.10890718,0.55307627
The Hayflick number for human cells is,Unknown,Between 45 and 55,Less than 30,More than 60,B,False,0.15907528,0.20425668,0.20425668,0.4324114
High levels of self-care behaviors have been associated with high levels of,Neuroticism,Extraversion,Agreeableness,Secondary control,C,False,0.40464,0.14885874,0.13136737,0.31513393
Research has offered some longitudinal as well as cross sectional support for the theory put forth by,Peck,Foos,Levenson,Erikson,D,False,0.37286422,0.29038695,0.19957983,0.13716908
"Which of the following is more likely to be a cohort, rather than an age, difference?",A higher proportion of older women have completed menopause,A smaller proportion of older women report dreams about sex,A higher proportion of older men are bald,A higher proportion of older men and women are victims of cancer,B,False,0.8134167,0.07565954,0.05892371,0.05199999
Fear of aging has been associated with high levels of,Introversion,Neuroticism,Rigidity,Mid-life crisis,B,False,0.26727277,0.07657493,0.26727277,0.38887957
In which dementia are cognitive symptoms less likely?,Parkinson's,Pick's,Huntington's,NeuroAIDS,A,False,0.13206291,0.1921504,0.31680244,0.3589842
"In this chapter's Senior View, Dr. Shealy advises you to",Stay in school,Eat the right foods,Get plenty of exercise,Find a high paying job,A,True,0.49670464,0.16125639,0.07617213,0.26586685
"When your sister Patricia was feeling depressed, you comforted her and reminisced about happier times. You provided which type of social support?",Emotional,Instrumental,Informational,Friendly,A,True,0.8763486,0.018188035,0.05602309,0.049440205
Hearing loss occurs more frequently for,Men than women,Women than men,People who already have some loss of vision,People who are obese,A,False,0.27600434,0.1674051,0.45505422,0.101536326
Continued stress is damaging to health and longevity because it leads to,Over exercising which causes physical damage,Suppression of the immune system,"Less eating and, in many cases, severe eating disorders",Risky behaviors such as speeding and not using a seat belt,B,False,0.35347164,0.18919975,0.24293727,0.21439138
One difference that seems to be mostly cohort rather than age is the difference in ____ for different age groups,Coping strategies,Work productivity,Rates of dementia,Personality traits,D,True,0.24363722,0.27607712,0.16744925,0.31283638
"According to Tat Kleckley of this chapter's Senior View, the most important part of the healing process for those who are bereaved is to",Stay away from other people for a while,Get out and be active,Talk about your loss,Make new friends who don't know about your loss,C,False,0.12354732,0.6274251,0.13999747,0.10903013
Social support is most likely to have a positive influence on health and well being when it is,Very emotional,Perceived as support,Unexpected,External rather than internal,B,False,0.41172534,0.17163265,0.28297442,0.13366765
Free radicals are produced by,Normal metabolism,Excess consumption of Vitamins A and C,Lack of sunlight,A weakened immune system,A,True,0.46683857,0.19460726,0.11803527,0.22051892
Prejudice or bias against older adults is referred to as,Ageism,Oldism,Age bigotry,Senilism,A,False,0.23201755,0.18069544,0.20475478,0.38253227
