0,1,2,3,4,5,llama_7B_ga_sharegpt_xc_20000/ckp7500_correct,llama_7B_ga_sharegpt_xc_20000/ckp7500_choiceA_probs,llama_7B_ga_sharegpt_xc_20000/ckp7500_choiceB_probs,llama_7B_ga_sharegpt_xc_20000/ckp7500_choiceC_probs,llama_7B_ga_sharegpt_xc_20000/ckp7500_choiceD_probs
How many human polyomaviruses are known at present?,100,1,10,unknown,A,False,0.24902599,0.2821834,0.24902599,0.21976466
AIDS activism in the U.S. resulted in:,Food and Drug Administration reforms,Easier access to investigational drugs,Changes in the way medicine was practiced in the U.S.,All of the above,D,True,0.30321166,0.09843841,0.09843841,0.49991152
"Globally, the most deaths are caused by:",Respiratory infections,Diarrheal diseases,Malaria,Tuberculosis,B,False,0.217895,0.10292632,0.46128374,0.217895
What happens during the 'incubation period'?,The virus is cleared from the body by the immune system,Virus replication happens at an intracellular level,This period commonly lasts for a few days,This period commonly lasts for a few hours,B,True,0.19203778,0.52201277,0.1164768,0.16947274
Newborn infants in countries with limited access to safe water and low levels of education should be:,Exclusively formula fed for six months,Exclusively breast fed for six months,Should receive both breast milk and other foods as tolerated in the first 6,months,B,True,0.29023114,0.61441934,0.030590137,0.06475932
Achieving effective change in a community is usually dependent on which of the following segments of society?,Innovators,Early adapters,Middle adapters,Late adapters,A,True,0.5984949,0.32035124,0.01807298,0.06308089
“Contingency management” is”:,A strategy of last resort for reducing high-risk behaviors,Paying drug users for negative urine specimens,Paying sex workers to use condoms,Paying drug users to use condoms,B,True,0.36340275,0.52874786,0.015966803,0.0918826
Typical clinical symptoms following infection with astroviruses include which of the following?,Acute pneumonia,Gastroenteritis in children,Hepatitis,rashes,B,True,0.37167776,0.42116606,0.008211431,0.19894476
Which of the following is the most special characteristic of the adaptive immune system?,Antibodies,T cells,Memory T cells,Clonal expansion of pre-existing antibodies and/or T cells,D,False,0.059095968,0.9244165,0.0048508924,0.0116366865
Chemotherapy is now an option for clinical care of patients. Typical drug regimens now include which of the following?,Interferon and ribavirin,Lamivudine and ribavirin,Combinations of adefovir and entecavir and/or tenofovir (DAA),Interferons alone,B,False,0.4032267,0.21583171,0.1904708,0.1904708
"There were no new cases of Ebola virus in the United States from January 1, 1997 through January 1, 1998. Which of the following epidemiologic terms does this statement describe?",Incidence,Lifetime expectancy,Lifetime prevalence,Period prevalence,C,False,0.77600414,0.09268048,0.03863497,0.09268048
How were retroviruses discovered?,In chickens as Rous sarcoma,In humans as HTLV-1,In mice causing leukaemia,In cats causing leukaemia,C,False,0.11674157,0.86261,0.0027454987,0.017902898
Most surveillance systems use which of the following study designs?,Cohort,Serial cross-sectional,Mortality,Syndromic,B,True,0.27428952,0.58067095,0.015474357,0.12956521
Polio can be eradicated by which of the following?,Attention to sewage control and hygiene,Killed polio vaccine,Live polio vaccine,Combination of the killed and live vaccines.,A,False,0.13009167,0.7486259,0.006476883,0.1148055
Public health ethics is:,Patient-centered,Population-centered,Subject-centered,Must respect the rights of individuals,B,False,0.9031236,0.06542206,0.004182292,0.027271971
How many people globally are currently infected with hepatitis B?,350 million,2 billion,"100,000",1 million,A,False,0.20143352,0.62045896,0.021230938,0.1568766
"In a study, a group of people are exposed to an environmental toxin but are not treated observed over time on a standard set of measures to ascertain the potential effects of the toxin. This type of study design is called",Clinical trial,Double-blind,Longitudinal,Prospective cohort,D,False,0.014756585,0.0061514596,0.91295755,0.06613442
Which disease do polyomaviruses predominantly cause?,Tumours,Brain pathology,No disease at all,Kidney infections,C,False,0.6708737,0.27966177,0.006577014,0.04288752
How are antibody producing cells stimulated?,Interacting with a virus short peptide,Interacting with a T helper cell.,Interacting with a plasma cell,Interacting with a virus infected cell,B,True,0.1682944,0.75424314,0.02924518,0.048217148
The single most important key to the success of the Multicenter AIDS Cohort (MACS) is:,The brilliance of the principal investigator,The commitment of the staff,The commitment of the participants,The quality of the laboratories,C,False,0.24977638,0.4666437,0.033803556,0.24977638
Picornavirus replication as a positive strand RNA virus is particularly typified by which of the following?,Virions carry RNA transcriptase enzyme into the cell,The virion RNA is translated into a single large polyprotein,The virion RNA acting as mRNA,The virus exits by apoptosis of the cell,C,False,0.63712865,0.16109136,0.019239618,0.18254042
Why are members of the astrovirus family only recently recognised as significant enteric viruses for humans?,The genome has been identified by the new method of deep sequencing,A new vector has been discovered,They infect a wide range of domestic animals and so contaminate meat,Knowledge of their replication as positive sense ssRNA viruses is now complete,A,True,0.7127395,0.06629511,0.016762028,0.2042033
Which virus infection was not first identified by clinical observation?,HIV,Rubella teratogenicity,Microcephaly and Zika,Hepatitis C,D,False,0.48641002,0.1579142,0.021371365,0.3343044
The particular quality of the U.S. health care system is its:,"Systematic, democratic approach","Fragmented, uncoordinated approach",The result of rationale decisions by informed legislators,a. and c. above,B,False,0.6545383,0.100376695,0.03258754,0.21249746
The three key intervention strategies according to Professor Shoptaw are:,"Behavioral intervention, treatment and structural interventions","Condoms, drug therapy and regulation of commercial sex establishments","Drug replacement therapy, community intervention and needle exchange","HIV testing, drug therapy and condom use",A,True,0.7613877,0.13230935,0.026053254,0.080249675
Measles has been controlled in many countries by which of the following?,By hygiene,By MMR vaccine,By new molecular peptide vaccines,By humanised monoclonal antibodies to F protein,B,True,0.17767881,0.7963011,0.0019738332,0.02404621
How can the spread of filoviruses be restricted?,New antivirals,New humanised monoclonal antibodies,Hygiene and social distancing,New vaccines,C,True,0.12562051,0.0761927,0.49683878,0.30134794
Most pandemics have arisen from influenza viruses from which of the following animals?,Pigs,Wild birds,Bats,Humans,A,True,0.59171206,0.40667737,0.00039475897,0.0012159433
PreP is an effective strategy for reducing the incidence of HIV in:,Women,Drug users,Pregnant women,a. and b. above,B,False,0.07691486,0.028295394,0.82691264,0.06787712
