0,1,2,3,4,5,llama_7B_ds_sharegpt_xc_52000/epoch2_correct,llama_7B_ds_sharegpt_xc_52000/epoch2_choiceA_probs,llama_7B_ds_sharegpt_xc_52000/epoch2_choiceB_probs,llama_7B_ds_sharegpt_xc_52000/epoch2_choiceC_probs,llama_7B_ds_sharegpt_xc_52000/epoch2_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.21508838,0.51597023,0.18981485,0.079126604
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.16688456,0.18910499,0.51404065,0.12996984
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.03049493,0.039156266,0.8911925,0.039156266
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.06310611,0.22026199,0.59873414,0.11789774
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.10062394,0.11402187,0.6561505,0.1292037
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.07331368,0.17587039,0.613848,0.136968
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.29338846,0.4837158,0.20164274,0.02125299
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.0035202494,0.010843132,0.9760676,0.009569029
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.3575235,0.16888215,0.3575235,0.11607089
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.111885846,0.7295873,0.111885846,0.046640955
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.25280336,0.4168023,0.28646374,0.043930635
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.018358551,0.32541314,0.53651553,0.1197128
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.07319057,0.05700087,0.78687274,0.08293577
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.12116087,0.37320176,0.3293494,0.17628802
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,True,0.14560963,0.16499732,0.6525771,0.03681588
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.10070645,0.27374852,0.51142955,0.11411536
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.053980727,0.047637824,0.84440064,0.053980727
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,True,0.27235427,0.50882477,0.16519122,0.053629734
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.27392355,0.39855638,0.21333186,0.11418832
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.1507699,0.21936892,0.5262387,0.10362254
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,True,0.052684285,0.14321074,0.641826,0.16227902
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.057495337,0.06515075,0.7936986,0.083655216
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.12599726,0.18332492,0.5646805,0.12599726
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,True,0.1418143,0.09746745,0.6355676,0.12515068
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,True,0.21096615,0.39413664,0.34782436,0.04707291
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.115767844,0.2777126,0.4578707,0.14864884
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.033124413,0.033124413,0.8542899,0.07946134
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.061070554,0.069202,0.6565703,0.21315718
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.1014525,0.06972721,0.6615534,0.16726689
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.0494614,0.19562362,0.15235184,0.6025632
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.55400527,0.14007446,0.23094375,0.07497646
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.2792612,0.21748883,0.46042386,0.042826094
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.3034316,0.20854528,0.44149038,0.046532743
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,True,0.11543864,0.07001708,0.75275445,0.061789848
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.23700887,0.39076155,0.3043254,0.067904174
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,False,0.3543882,0.21494733,0.40157446,0.029089957
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,False,0.04524439,0.10853565,0.5511895,0.29503047
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.4978741,0.2664928,0.18315765,0.05247554
