0,1,2,3,4,5,llama_7B_wizardlm_20000/ckp20k_correct,llama_7B_wizardlm_20000/ckp20k_choiceA_probs,llama_7B_wizardlm_20000/ckp20k_choiceB_probs,llama_7B_wizardlm_20000/ckp20k_choiceC_probs,llama_7B_wizardlm_20000/ckp20k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,True,0.24713731,0.13228308,0.5928516,0.027728038
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.27366143,0.061062124,0.65647966,0.008796832
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.1696258,0.048598602,0.7602101,0.0215655
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.13686432,0.12078234,0.69505435,0.047299042
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.15117812,0.07141149,0.76774585,0.009664495
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.0989695,0.06802067,0.82866144,0.0043484163
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.78684,0.03457134,0.17556775,0.0030208097
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.064881116,0.032624274,0.89565617,0.006838419
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.25985998,0.17859897,0.5501236,0.01141745
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.13654181,0.15472215,0.69341654,0.015319567
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,True,0.13444032,0.08154218,0.77365065,0.010366924
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.16552243,0.30923662,0.50984496,0.015395984
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.1951365,0.10444904,0.6810933,0.01932113
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.24968791,0.41166577,0.28293347,0.0557129
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,True,0.043410566,0.08110162,0.8719245,0.0035633564
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.15506029,0.030533182,0.78746116,0.026945438
