0,1,2,3,4,5,llama_7B_alpaca_20000_2/ckp20k_correct,llama_7B_alpaca_20000_2/ckp20k_choiceA_probs,llama_7B_alpaca_20000_2/ckp20k_choiceB_probs,llama_7B_alpaca_20000_2/ckp20k_choiceC_probs,llama_7B_alpaca_20000_2/ckp20k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.06737219,0.5641004,0.026383327,0.3421442
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.025421118,0.89612526,0.009351906,0.06910176
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.10667311,0.6138613,0.053638604,0.22582696
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.052398484,0.6795139,0.018108431,0.24997918
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,True,0.16884144,0.5893145,0.062113293,0.17973079
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.064140275,0.7340466,0.016217202,0.18559603
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.13646483,0.6930256,0.025243456,0.14526606
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,True,0.03409202,0.5009786,0.0496036,0.41532582
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.13577668,0.4451946,0.049949452,0.36907926
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.040933397,0.53083235,0.06339888,0.36483538
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.04972464,0.88139033,0.02500312,0.04388184
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.2043524,0.46051523,0.037801392,0.29733098
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.045204166,0.80126303,0.022730084,0.1308026
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.114667386,0.3318011,0.039627988,0.51390356
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.08038874,0.46260527,0.048758235,0.4082477
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.054732393,0.6667771,0.033196874,0.24529359
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,True,0.11518596,0.42796776,0.07916608,0.3776802
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,True,0.063860394,0.77797884,0.0142491795,0.14391162
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.11344626,0.50843084,0.028683705,0.34943908
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.14166215,0.67583233,0.011628337,0.17087717
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.10206646,0.5873519,0.033136126,0.2774454
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,True,0.15092064,0.63539964,0.031634685,0.18204504
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.09114627,0.7169209,0.021649135,0.17028365
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.03041682,0.8889098,0.016280951,0.06439241
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,True,0.08806439,0.50677556,0.056858644,0.3483014
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.044704594,0.57973796,0.023928642,0.35162884
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,True,0.05311884,0.41781205,0.025091562,0.50397754
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.04984688,0.6464242,0.034259226,0.26946968
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.055120964,0.7609214,0.02445978,0.1594978
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.0075236415,0.76743233,0.0051709185,0.21987306
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,True,0.07288463,0.5385486,0.018428119,0.37013867
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,True,0.12374989,0.5546085,0.042766817,0.27887467
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.06191509,0.7542802,0.035278156,0.14852658
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,False,0.08863378,0.7899843,0.014469068,0.10691275
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.078620486,0.70073676,0.019878373,0.20076445
