0,1,2,3,4,5,llama_7B_sharegpt_xc_20000/ckp25k_correct,llama_7B_sharegpt_xc_20000/ckp25k_choiceA_probs,llama_7B_sharegpt_xc_20000/ckp25k_choiceB_probs,llama_7B_sharegpt_xc_20000/ckp25k_choiceC_probs,llama_7B_sharegpt_xc_20000/ckp25k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.007244823,0.6521582,0.06873696,0.27185997
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.03000863,0.7739328,0.17268775,0.023370747
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.57593656,0.39583504,0.0072499714,0.020978488
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.21212037,0.34972736,0.34972736,0.08842492
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,True,0.18877034,0.31122968,0.18877034,0.31122968
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.022902273,0.85940146,0.079936795,0.037759464
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.24961132,0.5284272,0.10405348,0.117908046
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.18191467,0.18191467,0.49449533,0.1416753
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.6263595,0.17945501,0.17945501,0.014730564
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.22656651,0.37354502,0.19994426,0.19994426
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.13779615,0.4809558,0.33055577,0.05069237
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.10738166,0.27420866,0.45209366,0.16631597
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.06486647,0.79023534,0.094380155,0.050518055
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.039873395,0.70677286,0.095651306,0.15770234
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.34182414,0.12575008,0.2662129,0.2662129
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.2546241,0.3704759,0.2546241,0.12027591
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,True,0.07617213,0.49670464,0.16125639,0.26586685
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.46138632,0.35932803,0.14979021,0.02949544
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.27699974,0.5175036,0.16800882,0.03748784
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.036710594,0.9467787,0.0072287447,0.009281891
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.18829468,0.45169547,0.21336582,0.14664404
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.30400848,0.032042257,0.50122523,0.162724
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.26515463,0.56133235,0.09754494,0.07596807
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.03688066,0.6537254,0.27251327,0.03688066
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,True,0.13408475,0.7716044,0.03841592,0.05589484
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.22897041,0.48473036,0.20206568,0.08423351
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.14715075,0.6594839,0.078764126,0.11460112
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,True,0.06358557,0.2514858,0.08164549,0.6032831
