0,1,2,3,4,5,llama2_7B_alpacacode_alpacagpt4_52000_correct,llama2_7B_alpacacode_alpacagpt4_52000_choiceA_probs,llama2_7B_alpacacode_alpacagpt4_52000_choiceB_probs,llama2_7B_alpacacode_alpacagpt4_52000_choiceC_probs,llama2_7B_alpacacode_alpacagpt4_52000_choiceD_probs
How many human polyomaviruses are known at present?,100,1,10,unknown,A,True,0.43430325,0.38327128,0.08551938,0.096906155
AIDS activism in the U.S. resulted in:,Food and Drug Administration reforms,Easier access to investigational drugs,Changes in the way medicine was practiced in the U.S.,All of the above,D,True,0.005875096,0.00090097514,0.005184754,0.9880392
"Globally, the most deaths are caused by:",Respiratory infections,Diarrheal diseases,Malaria,Tuberculosis,B,True,0.007172542,0.39160752,0.20961241,0.39160752
What happens during the 'incubation period'?,The virus is cleared from the body by the immune system,Virus replication happens at an intracellular level,This period commonly lasts for a few days,This period commonly lasts for a few hours,B,True,0.0051288595,0.67174804,0.3173113,0.0058117593
Newborn infants in countries with limited access to safe water and low levels of education should be:,Exclusively formula fed for six months,Exclusively breast fed for six months,Should receive both breast milk and other foods as tolerated in the first 6,months,B,True,0.0045466684,0.981807,0.008494295,0.0051520504
Achieving effective change in a community is usually dependent on which of the following segments of society?,Innovators,Early adapters,Middle adapters,Late adapters,A,False,0.39519525,0.50744075,0.060605157,0.036758885
“Contingency management” is”:,A strategy of last resort for reducing high-risk behaviors,Paying drug users for negative urine specimens,Paying sex workers to use condoms,Paying drug users to use condoms,B,True,0.0027710155,0.98654985,0.0066473205,0.004031804
Typical clinical symptoms following infection with astroviruses include which of the following?,Acute pneumonia,Gastroenteritis in children,Hepatitis,rashes,B,True,0.0015004018,0.9979797,0.0004298723,9.010613e-05
Which of the following is the most special characteristic of the adaptive immune system?,Antibodies,T cells,Memory T cells,Clonal expansion of pre-existing antibodies and/or T cells,D,False,0.025811777,0.96857977,0.003958364,0.0016500917
Chemotherapy is now an option for clinical care of patients. Typical drug regimens now include which of the following?,Interferon and ribavirin,Lamivudine and ribavirin,Combinations of adefovir and entecavir and/or tenofovir (DAA),Interferons alone,B,False,0.11344764,0.07797134,0.7397715,0.06880947
"There were no new cases of Ebola virus in the United States from January 1, 1997 through January 1, 1998. Which of the following epidemiologic terms does this statement describe?",Incidence,Lifetime expectancy,Lifetime prevalence,Period prevalence,C,False,0.16075328,0.34031472,0.26503736,0.23389466
How were retroviruses discovered?,In chickens as Rous sarcoma,In humans as HTLV-1,In mice causing leukaemia,In cats causing leukaemia,C,False,0.99742234,0.0011678614,0.00037914913,0.0010306342
Most surveillance systems use which of the following study designs?,Cohort,Serial cross-sectional,Mortality,Syndromic,B,False,0.88392377,0.030246207,0.08221772,0.0036123944
Polio can be eradicated by which of the following?,Attention to sewage control and hygiene,Killed polio vaccine,Live polio vaccine,Combination of the killed and live vaccines.,A,True,0.9737275,0.01573884,0.0030991614,0.0074345013
Public health ethics is:,Patient-centered,Population-centered,Subject-centered,Must respect the rights of individuals,B,True,0.0027782824,0.98913705,0.004042377,0.004042377
How many people globally are currently infected with hepatitis B?,350 million,2 billion,"100,000",1 million,A,True,0.97354895,0.020205364,0.0035111657,0.0027344986
"In a study, a group of people are exposed to an environmental toxin but are not treated observed over time on a standard set of measures to ascertain the potential effects of the toxin. This type of study design is called",Clinical trial,Double-blind,Longitudinal,Prospective cohort,D,False,0.0016951433,0.0027948187,0.9950244,0.00048566668
Which disease do polyomaviruses predominantly cause?,Tumours,Brain pathology,No disease at all,Kidney infections,C,False,0.9897508,0.0058852737,0.0019106686,0.002453347
How are antibody producing cells stimulated?,Interacting with a virus short peptide,Interacting with a T helper cell.,Interacting with a plasma cell,Interacting with a virus infected cell,B,True,0.029201934,0.96703523,0.002115381,0.0016474604
The single most important key to the success of the Multicenter AIDS Cohort (MACS) is:,The brilliance of the principal investigator,The commitment of the staff,The commitment of the participants,The quality of the laboratories,C,False,0.0021379136,0.97733593,0.013940948,0.0065852376
Picornavirus replication as a positive strand RNA virus is particularly typified by which of the following?,Virions carry RNA transcriptase enzyme into the cell,The virion RNA is translated into a single large polyprotein,The virion RNA acting as mRNA,The virus exits by apoptosis of the cell,C,False,0.006644869,0.986186,0.004030317,0.0031388141
Why are members of the astrovirus family only recently recognised as significant enteric viruses for humans?,The genome has been identified by the new method of deep sequencing,A new vector has been discovered,They infect a wide range of domestic animals and so contaminate meat,Knowledge of their replication as positive sense ssRNA viruses is now complete,A,False,0.10435507,0.00588731,0.016003368,0.87375426
Which virus infection was not first identified by clinical observation?,HIV,Rubella teratogenicity,Microcephaly and Zika,Hepatitis C,D,False,0.9945456,0.002793474,0.00048543297,0.0021755598
The particular quality of the U.S. health care system is its:,"Systematic, democratic approach","Fragmented, uncoordinated approach",The result of rationale decisions by informed legislators,a. and c. above,B,False,0.028812423,0.013610025,0.0034411533,0.95413643
The three key intervention strategies according to Professor Shoptaw are:,"Behavioral intervention, treatment and structural interventions","Condoms, drug therapy and regulation of commercial sex establishments","Drug replacement therapy, community intervention and needle exchange","HIV testing, drug therapy and condom use",A,False,0.15442796,0.011186724,0.7842499,0.05013542
Measles has been controlled in many countries by which of the following?,By hygiene,By MMR vaccine,By new molecular peptide vaccines,By humanised monoclonal antibodies to F protein,B,True,0.0007089734,0.9983089,0.000552149,0.0004300141
How can the spread of filoviruses be restricted?,New antivirals,New humanised monoclonal antibodies,Hygiene and social distancing,New vaccines,C,True,0.013155909,0.09720975,0.8139273,0.07570703
Most pandemics have arisen from influenza viruses from which of the following animals?,Pigs,Wild birds,Bats,Humans,A,False,0.12882894,0.74135935,0.068957165,0.06085448
PreP is an effective strategy for reducing the incidence of HIV in:,Women,Drug users,Pregnant women,a. and b. above,B,False,0.0066454727,0.0051754997,0.87038517,0.11779382
The replication of hepatitis B includes which of the following stages?,Movement of intact virus to the cellular cytoplasm for replication,Conversion of relaxed circular viral DNA in to covalently closed circular (CCC) DNA in the nucleus,Virions produced in the cytoplasm by cellular DNA polymerase,Oncogenic activity to transform liver cells.,C,False,0.105243735,0.881195,0.0059374454,0.007623831
How does the papilloma family of viruses cause cancer?,"Replicate in dividing cells and encodes three oncogenic proteins E5, E6 and E7",Integrates viral genome into cellular DNA,Has an oncogene able to initiate cancer,Acts as a co factor for a cellular oncogene,B,False,0.99745184,0.0010306647,0.0004868515,0.0010306647
The noroviruses typically cause which of the following?,Diarrhoea,Rash,Projectile vomiting and diarrhoea,Disease of the central nervous system,C,False,0.9569625,0.012046381,0.028897764,0.002093347
Deep nucleotide sequencing (NGS) is now cheap enough for general application. What will the technique mainly be useful for?,Speedy vaccine development,Identifying genetic variation,Giving details on virus excretion in symptomless carriers,Quickly identifying new viruses,D,False,0.0046009575,0.9935302,0.0011633042,0.0007055797
Determinants of acquiring an HIV infection from an infected person per sexual act include:,Viral RNA level,Presence of other infections,Condom use,All of the above,D,False,0.016450537,0.014517548,0.54476696,0.42426494
How is next generation sequencing (NGS) most often used?,To identify a newly discovered virus,To search for drug resistant mutants,To identify quasi species viruses,Cannot be used,D,False,0.8597009,0.062276527,0.015745971,0.062276527
Which of the following HPV viruses are known to cause cervical cancer?,Viruses of all 5 clades,"Types 14, 16, 18, 31, 45",None are oncogenic per se,Types 1-180,C,False,0.003571253,0.99020946,0.0010231811,0.0051961425
Which member of the paramyxovirus family can cause very serious croup?,Measles,Meta pneumo virus,Hendra,Respiratory syncytial virus (RSV),B,False,0.0011372697,0.020158587,0.45880732,0.5198968
Which of the following is the cause of delay in HIV testing among the Latino population?,Stigma attached to the disease,Machismo,Drug abuse,All of the above,D,True,0.025670795,0.0027056818,0.008334087,0.9632895
Describe the morphology of a togavirus.,Enveloped spherical particles with an icosahedral structure,Non-enveloped with an icosahedral structure,Filamentous virus with protruding glycoproteins,Small round viruses,A,True,0.99926394,0.0003352157,0.00013973871,0.00026106628
A good surveillance system should provide information about:,Who is being infected,Where the infected individuals are,How rapidly infection is spreading,All of the above,D,True,0.005899725,0.00042737465,0.001491684,0.9921812
What has so far prevented polio being eradicated from the world?,Inability to vaccinate in some countries,Poor quality (unsafe) vaccines,Genetic variation,Expense,A,True,0.9712138,0.01569821,0.0065439874,0.0065439874
The range of disease caused by the family is wide but identify the exception from the following:,Aplastic crisis in anaemia patients,Fifth disease at 'Slapped cheek' syndrome,Foetal infection with teratogenicity,Serious pneumonia,A,False,0.19608754,0.2517814,0.08174145,0.47038957
Which of the following drugs inhibit herpes viruses?,Amantadine,Acyclovir,Oseltamivir,Azidothymidine,D,False,0.0008039056,0.9989718,0.0001582984,6.5988585e-05
The three countries with the most drug injectors are:,"Bolivia, Argentina, Thailand","China, the U.S. and Russia","Afghanistan, Iraq and Myanmar","Lithuania, Estonia and Latvia",B,False,0.016470311,0.044770945,0.8992485,0.03951022
