0,1,2,3,4,5,llama2_7B_alpacacode_alpacagpt4_52000_correct,llama2_7B_alpacacode_alpacagpt4_52000_choiceA_probs,llama2_7B_alpacacode_alpacagpt4_52000_choiceB_probs,llama2_7B_alpacacode_alpacagpt4_52000_choiceC_probs,llama2_7B_alpacacode_alpacagpt4_52000_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.017527161,0.84450597,0.100861855,0.037105
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,True,0.114574194,0.7471176,0.10111137,0.037196793
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.12462559,0.81266093,0.045847192,0.016866239
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,True,0.577183,0.047378067,0.3500792,0.025359651
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.17019792,0.7627741,0.033513956,0.033513956
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,True,0.98886895,0.0035664183,0.00588003,0.0016846567
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,False,0.08325589,0.54289657,0.2905916,0.08325589
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,False,0.027902469,0.8154297,0.1250502,0.03161764
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.012614592,0.8843512,0.09320993,0.009824255
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,True,0.010285029,0.9258288,0.052231688,0.0116544645
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.047243178,0.8374054,0.100013815,0.015337615
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.6767403,0.0713279,0.080825105,0.17110674
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,True,0.06872237,0.18680675,0.3954699,0.34900096
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,True,0.5373607,0.22400527,0.064178586,0.17445548
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,True,0.024199272,0.8013698,0.15779907,0.0166319
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.010894927,0.40882912,0.524947,0.055329002
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.027519513,0.9113211,0.058258805,0.0029005355
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.046089973,0.92574185,0.014963224,0.013204997
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.035662428,0.9197461,0.03147198,0.013119473
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.96208054,0.029052315,0.0064824475,0.0023847593
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.08835954,0.838332,0.05359277,0.01971568
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.008408707,0.85771143,0.116078615,0.017801233
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,False,0.24627472,0.3583276,0.27906582,0.116331935
"As of 2015, agriculture made up about what percentage of total Indian GDP?",8%,16%,32%,64%,B,True,0.3661195,0.5327007,0.09256951,0.008610305
