0,1,2,3,4,5,llama2_chat_7B_alpacacode_alpacagpt4_52000_correct,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceA_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceB_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceC_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.00085509184,0.00048721666,0.0004576977,0.99819994
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.52741885,0.36248934,0.10385493,0.0062369737
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.462991,0.15031117,0.36057776,0.026120165
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.08925607,0.21411417,0.58202267,0.11460706
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.1557398,0.30972555,0.023883471,0.5106511
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.56474817,0.046357352,0.34253708,0.046357352
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.4583727,0.51940435,0.006538336,0.015684653
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.027785499,0.019096676,0.8120113,0.14110641
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.9551393,0.010610639,0.008796528,0.0254536
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.41469574,0.5324799,0.046527572,0.0062968223
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.071465045,0.11782595,0.28264976,0.52805924
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,True,0.0045127235,0.021529,0.05852189,0.9154364
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.104623765,0.7730709,0.09233015,0.02997521
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.32407913,0.6054595,0.04385934,0.026602035
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.017613078,0.12225899,0.3765842,0.4835437
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.02072326,0.8811754,0.081962086,0.016139291
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.5188829,0.020119272,0.45791253,0.0030853904
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.49036464,0.49036464,0.006994676,0.0122760385
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.4554722,0.51611763,0.022676626,0.0057335487
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.21101426,0.27094764,0.3070239,0.21101426
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.3831192,0.2633137,0.055193555,0.29837352
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.5963069,0.21936907,0.10362261,0.080701366
−4 +  ( −3 )=,−7,−1,1,7,A,True,0.8591947,0.09639897,0.021509517,0.022896763
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.8588992,0.037737396,0.048455775,0.054907586
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.23531939,0.02480248,0.0150434645,0.72483474
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.04694214,0.94285816,0.007198811,0.0030009109
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.88833606,0.04422765,0.017319795,0.05011649
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.6703736,0.169497,0.080064714,0.080064714
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,True,0.71204454,0.26194656,0.021501882,0.004507039
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.40639907,0.055000134,0.016774094,0.52182674
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,True,0.1512531,0.46589234,0.1334804,0.24937421
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.8093243,0.12411391,0.014823292,0.05173837
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.1896903,0.4015744,0.35438818,0.054347184
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,False,0.053985983,0.3520328,0.24194838,0.3520328
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.03553456,0.71373075,0.01902028,0.23171444
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,False,0.30971658,0.39768398,0.14629976,0.14629976
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,True,0.3860363,0.26531863,0.20663035,0.14201483
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.83152837,0.018370856,0.0056027942,0.14449796
