0,1,2,3,4,5,llama_7B_sharegpt_xc_20000/ckp10k_correct,llama_7B_sharegpt_xc_20000/ckp10k_choiceA_probs,llama_7B_sharegpt_xc_20000/ckp10k_choiceB_probs,llama_7B_sharegpt_xc_20000/ckp10k_choiceC_probs,llama_7B_sharegpt_xc_20000/ckp10k_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.24050473,0.27252755,0.13703546,0.3499323
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.26822886,0.14357257,0.08708116,0.50111747
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,False,0.16230153,0.15246817,0.11874233,0.56648797
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.28264958,0.13351421,0.11782587,0.46601036
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,True,0.38919872,0.1957014,0.092442796,0.32265705
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,True,0.28860566,0.18633783,0.15447947,0.370577
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,True,0.12543994,0.10399336,0.13353011,0.63703656
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.30758184,0.23954497,0.14529137,0.30758184
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.30518016,0.16335116,0.16335116,0.36811754
A wave transfers,amplitude,wavelength,frequency,energy,D,True,0.3006884,0.15119562,0.110617064,0.437499
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,0.24954869,0.16112074,0.15135893,0.43797156
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,False,0.15427956,0.14493224,0.30682155,0.39396667
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,True,0.27813494,0.3354948,0.0902972,0.2960731
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,False,0.24152297,0.1464911,0.10068176,0.51130414
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,False,0.24706407,0.2048233,0.14077286,0.40733978
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,False,0.20658526,0.24918939,0.13338147,0.41084385
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,True,0.52211505,0.14052536,0.09072999,0.24662969
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.31648552,0.19195816,0.085180916,0.40637544
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.3677918,0.28643656,0.09299233,0.25277936
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.24306391,0.107858956,0.10132412,0.547753
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.20227054,0.12268328,0.089757,0.5852892
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.48692298,0.14850312,0.14850312,0.21607076
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.358508,0.15908696,0.12389705,0.358508
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.29520482,0.22990575,0.09583897,0.3790505
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.31605667,0.11627075,0.231232,0.33644056
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,True,0.32366166,0.2856304,0.10507756,0.2856304
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,True,0.21835148,0.18101972,0.19269449,0.40793425
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,False,0.26725826,0.111409806,0.15227915,0.46905282
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.19776864,0.18578646,0.19776864,0.41867623
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.34785444,0.19820149,0.106089614,0.34785444
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.28771207,0.15400118,0.112669654,0.44561714
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,True,0.28925237,0.11327285,0.12057833,0.47689652
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.3157063,0.29657865,0.109105185,0.27860984
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.23690219,0.16282034,0.09875553,0.50152194
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,True,0.16381477,0.14456603,0.11984944,0.5717697
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.22950132,0.2025342,0.13919958,0.4287649
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.27409834,0.20053463,0.100835145,0.42453182
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.31492463,0.2304038,0.13974696,0.31492463
