0,1,2,3,4,5,llama_7B_wizardlm_20000/ckp5k_correct,llama_7B_wizardlm_20000/ckp5k_choiceA_probs,llama_7B_wizardlm_20000/ckp5k_choiceB_probs,llama_7B_wizardlm_20000/ckp5k_choiceC_probs,llama_7B_wizardlm_20000/ckp5k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,True,0.06585566,0.2028497,0.48661116,0.24468346
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.07067138,0.19210471,0.4905566,0.24666736
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.07236899,0.18480067,0.56922615,0.17360418
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.055627357,0.18239509,0.5277777,0.23419993
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.05056554,0.21288888,0.4797525,0.25679302
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.056058493,0.23601505,0.4996439,0.20828256
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,True,0.085826986,0.2995656,0.4639763,0.15063104
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.061848413,0.22979473,0.5178504,0.19050652
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.06257061,0.23247801,0.5238973,0.18105407
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.060945176,0.24104284,0.5102877,0.18772437
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,True,0.055071343,0.20461486,0.52250236,0.21781139
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.06130821,0.21398667,0.4822264,0.24247867
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.0527688,0.16253935,0.532946,0.25174585
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.06130821,0.24247867,0.4822264,0.21398667
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,True,0.07210768,0.22210729,0.5328077,0.17297733
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.05493481,0.15895914,0.5548219,0.23128417
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.052767713,0.23648846,0.56730634,0.1434375
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.050842963,0.17745939,0.51349574,0.25820187
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.06385176,0.19667725,0.50223297,0.23723805
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.06069194,0.2555226,0.5081674,0.17561796
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,True,0.057860155,0.22884133,0.48445714,0.22884133
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.05598157,0.16198805,0.53113836,0.25089198
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.06956469,0.18909644,0.48287466,0.2584642
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,True,0.05358612,0.16505687,0.54120064,0.24015632
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.05333671,0.2544552,0.5060446,0.18616343
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.0684241,0.27062258,0.47495738,0.18599598
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.06655112,0.20499188,0.5234651,0.20499188
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.06400816,0.20987469,0.4729599,0.2531572
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.059270937,0.17150615,0.562347,0.2068759
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.04979948,0.23758003,0.5029569,0.20966363
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.062319838,0.16940288,0.5217976,0.24647972
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.07186392,0.20794514,0.49883446,0.22135645
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.053276025,0.21071075,0.5380688,0.19794445
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,True,0.055267036,0.18121363,0.5581773,0.20534195
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.062669076,0.16003108,0.55856335,0.21873654
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,False,0.078564376,0.24199533,0.45210677,0.22733356
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,False,0.0689088,0.24051535,0.47832188,0.21225405
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.061949756,0.20312542,0.51869893,0.21622588
A theater collected $6 for each ticket sold to a movie. The theater sold 500 tickets to the movie. The expression below can be used to find how much money the theater collected for the tickets. 6 × 500 Which expression can also be used to find how much money the theater collected for the tickets?,30 × 10^1,30 × 10^3,(6 × 5) × 10^2,(6 × 5) × 10^3,C,True,0.052132435,0.1936955,0.5604765,0.1936955
Let 12-9+c=12. What value of c makes the equation true?,0,3,9,12,C,True,0.052927434,0.22283281,0.4717371,0.25250268
"The Sojourn family went on a vacation. They started with $2000. If they spent $150 each day, which expression represents how much money they had after x days?",1850x,2000 −150x,150x,2000 +150x,B,False,0.05768207,0.16690862,0.54727226,0.22813702
"A shelf has four books on it. The weight, in pounds, of each of the four books on the shelf is 2.5, 3.2, 2.7, 2.3 Which inequality represents the weight, w, of any book chosen from the shelf?",w > 2.3,w < 2.4,w > 3.2,w < 3.3,D,False,0.06928572,0.1769273,0.5119561,0.24183093
Which number has an absolute value greater than 5?,-6,-5,0,5,A,False,0.06777444,0.16258241,0.5330872,0.23655601
What is the value of the expression 2(3(4^2 + 1)) - 2^3?,156,110,94,48,C,True,0.05765374,0.20123132,0.48272884,0.25838614
"Gwen wrote the number pattern below on a piece of paper. 1, 5, 9, 13 What are the next two terms in Gwen’s pattern?","15, 17","15, 19","17, 19","17, 21",D,False,0.05540276,0.17065251,0.52564675,0.24829793
If 3 cans of pears cost $2.37 how many cans of pears can you buy for $9.48?,3 cans,12 cans,36 cans,13 cans,B,False,0.060525548,0.22487968,0.53945833,0.17513648
"Order from greatest to least: 3, 3 and 1 over 8,3.8,3.18.","3.18, 3 and 1 over 8, 3.8,3","3,3 and 1 over 8, 3.18, 3","3.8, 3 and 1 over 8, 3.18, 3","3.8, 3.18, 3 and 1 over 8, 3",D,False,0.06500521,0.2131439,0.4803272,0.24152368
Compute 22 / 2 + 9.,10,11,20,2,C,True,0.06454607,0.27174914,0.47693455,0.18677025
"The population of a certain city is 836,527. What is the population of this city rounded to the nearest ten thousand?","800,000","830,000","836,000","840,000",D,False,0.057896804,0.16752996,0.584737,0.18983631
Find the product of 5 • (−9).,14,−4,45,−45,D,False,0.07031597,0.17955814,0.5195687,0.2305572
"Keiko spent the day bird watching and counted 34 more birds in the morning than in the afternoon. If she counted a total of 76 birds, how many birds did she count in the afternoon?",21 birds,40 birds,42 birds,84 birds,A,False,0.058490537,0.169248,0.5549428,0.21731871
What is the value of 5 + 2 • 15 + (12 • 4)?,78,83,131,153,B,False,0.066903934,0.21936955,0.4943569,0.21936955
Which situation can be represented by the fraction 20/8?,Leslie spent 20 dollars and 8 cents at a store. How is the amount of money Leslie spent written as a fraction?,Mr. Kramer’s 8 grandchildren shared 20 crackers equally. How many crackers did each grandchild get?,Mitch bought 20 containers of flowers at a plant store. Each container had 8 flowers in it. How many flowers did Mitch buy?,Stamps are sold in booklets of 20 stamps. Donna used 8 stamps to send invitations for a party. How many booklets of stamps did Donna use to send her invitations?,B,False,0.0545458,0.22964638,0.4861614,0.22964638
"If a freight train travels at a speed of 20 miles per hour for 6 hours, how far will it travel?",120 miles,80 miles,26 miles,12 miles,A,False,0.05571554,0.16121826,0.562707,0.22035922
Which step explains how to find the value of a in 6a = 72?,add 6 to both sides,divide both sides by 6,multiply both sides by 6,subtract 6 from both sides,B,False,0.05284155,0.23681942,0.5013467,0.20899239
"Coach Wu has a total of 30 soccerballs. 9 soccer balls are white. The remaining soccer balls are one of three different colors (blue, pink, or green). There is an equal numberof blue, pink, and green balls How many green soccer balls does Coach Wu have?",7,10,21,39,A,False,0.05900333,0.18174306,0.52589095,0.23336269
The temperature dropped 11°F between 6 P.M. and 10 P.M. It was 84°F at 10 P.M. Write and solve an equation to find t the temperature at 6 P.M.,84 − 11 = t; 73°F,t − 84 = 11; 95°F,84 − t = 11; 73°F,t − 11 = 84; 95°F,D,False,0.054496896,0.2155394,0.48572552,0.24423814
Theresa had a bag of 72 marbles. She put the marbles into 9 equal groups. Which number sentence shows how to find the number of marbles Theresa put into each group?,72 ÷ 9 = 8,72 – 9 = 63,9 + 72 = 81,9 ÷ 72 = 0.125,A,False,0.061144784,0.16620876,0.48094097,0.29170546
Rob uses 1 box of cat food every 5 days to feed his cats. Approximately how many boxes of cat food does he use per month?,2 boxes,4 boxes,5 boxes,6 boxes,D,False,0.05016699,0.16449124,0.57413083,0.21121094
What is the least common multiple of 4 and 10?,14,20,40,60,B,False,0.050121017,0.1643405,0.610599,0.17493954
Find 4 over 7 + 2 over 7.,6 over 14,8 over 49,14 over 28,6 over 7,D,False,0.064123735,0.23824857,0.47381386,0.22381382
How many years are there in a decade?,5,10,15,20,B,False,0.053230267,0.21052979,0.5722793,0.16396075
There are 31 days in the month of January. Michelle did 45 push-ups each day of the month. She used the expression below to find the number of push-ups she did in January. 31 × 45 How many push-ups did Michelle do in the month of January?,125 push-ups,279 push-ups,"1,395 push-ups","1,406 push-ups",C,True,0.06326459,0.171971,0.52970797,0.23505649
Two whole numbers have a least common multiple of 60. Each number is less than or equal to 12. The greatest common factor of the two numbersis 2. What are the two numbers?,6 and 10,5 and 12,10 and 12,12 and 15,C,True,0.06819372,0.21005142,0.5363851,0.18536974
Evaluate −2(x − 3) for x = 2.,−4,−2,10,2,D,False,0.08072061,0.248637,0.46451506,0.20612732
There are 230 calories in 4 ounces of a type of ice cream. How many calories are in 6 ounces of that ice cream?,232,236,345,460,C,True,0.05746488,0.18842009,0.5121789,0.24193618
Estimate 711 + 497. The sum is between which numbers?,50 and 400,450 and 700,"750 and 1,000","1,050 and 1,300",D,False,0.058490537,0.21731871,0.5549428,0.169248
"Mr. Kohlberg owns a flower shop. At the beginning of the day, he had 152 roses. Mr. Kohlberg sold 96 of the roses and then wanted to separate the rest of the roses equally among 8 vases. What will be the total number of roses in each vase?",7,12,48,56,A,False,0.057067756,0.17578107,0.5414438,0.22570737
Estimate 32 x 68. The product is between what numbers?,18 and 28,180 and 280,"1,800 and 2,800","18,000 and 28,000",C,True,0.06875992,0.22545506,0.5408386,0.16494647
Write the prime factorization of 77. Use exponents where possible.,7 • 11^2 • 13,7^2 • 11,7 • 11 • 13,7 • 11,D,False,0.053036988,0.22329405,0.57020134,0.15346761
Magazines costs $2.99 each and books costs $6.99 each at the Old Town Newsstand. What is the total cost of 4 magazines and 3 books?,$20.93 ,$28.93 ,$32.93 ,$48.93 ,C,True,0.05243378,0.18301189,0.5295624,0.2349919
