0,1,2,3,4,5,llama_7B_wizardlm_20000_largelogstep/ckp5k_correct,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceA_probs,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceB_probs,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceC_probs,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceD_probs
Which common public relations tactic involves sending journalists on visits to appropriate locations?,Media release,Media tour,Press room,Promotional days/weeks,B,True,0.046719205,0.73081136,0.13518651,0.08728297
"You are the vice president of public relations for a corporation that produces a well-known brand of food products. In the Albany, New York, market, one of your products has recently been found to have some contamination. While apparently not fatal, it has given a large number of consumers severe stomach cramps and other intestinal problems. The cause has been traced back to your product, which is sold throughout the nation. Your CEO wants to know what you would advise to keep the situation from becoming a public relations disaster. What should you recommend?",Quickly investigate to make certain your product is definitely the cause of the illness.,Stop all sales of the product throughout the nation and issue a recall for that product.,"Stop sales of the product in the Albany, New York, market and issue a recall for that product.","Issue a press release to the Albany, New York, market explaining how to treat the symptoms.",B,True,0.092734605,0.6852212,0.13492806,0.0871161
"In public relations, ________ deals with an organization's ability to satisfy and create a positive experience for its consumers.",community relations,consumer relations,employee relations,public issues,B,True,0.097301,0.67540276,0.16042222,0.06687393
In what year did the BBC start broadcasting radio?,1917,1922,1925,1927,B,True,0.080089815,0.6299552,0.18048519,0.109469794
________ advertising campaigns are focused on gathering support for a particular message or cause.,Product-oriented,Person-oriented,Idea-oriented,Message-oriented,C,False,0.06852379,0.6501356,0.13627581,0.14506486
Why should a successful public relations counselor continually review present and future realities for an organization?,to develop a vision statement,to interpret trends for management,to interpret the organization's business plan,to consider the role public relations might play,B,True,0.065055944,0.6994173,0.14660583,0.088920936
Which of these definitions best describes the 'spiral of silence'?,When victims of abuse remain silent about the abuse,When people hide their opinions if they do not agree with the majority,When people hide their opinions if they are in disagreement with their close peers or family members,When public relations uses opinion poll results to generate support for a particular issue,A,False,0.05870638,0.7151901,0.15958048,0.066523045
"What two elements do the planning models of Hendrix (2002), Kendall (1999), Merston (1963) and Parkinson and Ekachai (2006) have in common?",Research and evaluation,Strategy and evaluation,Strategy and implementation,Objectives and implementation,A,False,0.10666579,0.65340716,0.14579485,0.09413223
At which stage in the planning process are the objectives decided on?,Defining the program,Planning the program,Taking action and implementing ideas,Evaluation of the program,B,True,0.06362473,0.72814655,0.1265329,0.08169578
Which of the following is NOT one of the four categories of persuasive crisis communication strategies identified by W. Timothy Coombs?,ingratiation,downplaying,distancing,nonexistence,B,True,0.07520262,0.6296638,0.20442191,0.090711676
