0,1,2,3,4,5,llama_7B_wizardlm_20000_largelogstep/ckp5k_correct,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceA_probs,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceB_probs,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceC_probs,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceD_probs
The study of older adults and aging is referred to as,Gerontology,Geropsychiatry,Geriatrics,Gero-education,A,False,0.09379342,0.65105534,0.18653049,0.06862073
Which of the following factors is associated with a decreased risk of Alzheimer's?,Being African or Hispanic American,Eating fish,A lower level of education,Being married,B,True,0.07129974,0.6764731,0.16067643,0.09155068
The docility hypothesis is that,Those with low capabilities are more vulnerable to environmental demands,Those who experience high environmental demands become more docile,Those who experience high environmental demands become less docile,Those with less capability are less vulnerable to environmental demands,A,False,0.0776748,0.6109596,0.19834954,0.113016166
Normal memory seems to be improved by,Aerobic exercise,Taking acetylcholine,Taking gingko,Increasing social contacts,A,False,0.07240619,0.68697083,0.13527258,0.10535039
The perspective that development is embedded in history means that,Change can always occur regardless of age,Sociocultural conditions must always be considered,"Development in any particular areas (e.g., social) is tied to development in other areas (e.g., cognitive)",Some characteristics change with age while others do not,B,True,0.070441075,0.6683263,0.15874141,0.10249116
"The answer ""both play an important role"" is clearly applicable to the question of",Nature vs. nurture,Mechanistic vs organismic,Continuity vs. discontinuity,All of these questions,D,False,0.07338129,0.57718855,0.13709429,0.21233581
Which of the following does NOT usually occur to the lens of the eye as one grows older?,It becomes thicker,It yellows,It becomes clouded,It fills with fluid,D,False,0.07510931,0.669442,0.1590064,0.09644227
The houses of the future may allow you to operate virtually everything in the house from a central terminal; such a house is already in production and is referred to as,Technohouse,Compuhouse,Futurehouse,Smarthouse,D,False,0.0941367,0.6955814,0.13696809,0.073313735
The reaction time difference between younger and older adults is reduced when older adults,Practice regular aerobic exercise,Lift weights on a regular schedule,Consume large quantities of vitamins,Practice Tai chi,A,False,0.07446089,0.6636626,0.13911124,0.12276524
A major difference between programmed and unprogrammed theories of senescence is that programmed theories,Attribute senescence only to environmental factors,Are far too difficulty to test,Claim that senescence follows a predetermined plan,Rely too heavily on computer models,C,False,0.07446089,0.6636626,0.13911124,0.12276524
One reason that older adults show high levels of optimism is that,Many pessimists die at a younger age,They do not really know what is going on,This may be a warning sign for dementia,Our measures have low validity,A,False,0.09281404,0.6442571,0.1437532,0.11917559
Bu is often late for appointments but says it's because she had more important things on her mind. This is an example of which coping strategy?,Immunization,Accommodation,Avoidance,Assimilation,A,False,0.09515149,0.62046564,0.18923134,0.09515149
Which of the following is most strongly associated with loss of bone density?,Genetic factors,Lifestyle factors like not exercising,Hormonal factors such as loss of estrogen,Cohort factors,B,True,0.056081645,0.6832143,0.16227762,0.09842636
That super sweet iced tea that your grandmother gives you might be that way because she,Has lost a lot of sweet taste buds and cannot taste sweetness as well anymore,Is a member of that cohort that really enjoys sweets,Is trying to get you to be a little sweeter than you have been in the past,Has experienced damage in her parietal lobe where sweet sensations are directed,A,False,0.08178053,0.68474,0.1348333,0.09864616
A shortage of these two vitamins can produce symptoms that mimic dementia:,A and C,B6 and B12,B6 and D,B12 and E,B,True,0.07494742,0.7110813,0.12356741,0.09040385
Which of the following is one of McAdam's levels of personality?,Control,Identity,Generativity,Assimilation,B,True,0.061365414,0.70229,0.16680849,0.06953613
"In this chapter's Senior View, Dr. Donham told us that mental stimulation, exercise, diet, and what other factor is important for long life?",Moderate amounts of alcohol,Social support,Good genes,Avoiding stress,C,False,0.094254434,0.5773784,0.19953664,0.12883054
Surveys of older adults who are living together show that they tend to view cohabitation as,A first step toward eventual marriage,An alternative to marriage,A way to save on expenses,Their swan song,B,True,0.09812858,0.68114734,0.13412586,0.08659817
Older adults may be more attached to a place than younger adults because,That place holds many memories,It's much harder to move when you're older,Young adults pay less attention to place then do older adults,That place represents transcendence,A,False,0.074512966,0.70695937,0.12285112,0.09567654
The Hayflick number for human cells is,Unknown,Between 45 and 55,Less than 30,More than 60,B,True,0.0662915,0.66952044,0.1403391,0.12384883
High levels of self-care behaviors have been associated with high levels of,Neuroticism,Extraversion,Agreeableness,Secondary control,C,False,0.08687385,0.6419158,0.1727693,0.09844098
Research has offered some longitudinal as well as cross sectional support for the theory put forth by,Peck,Foos,Levenson,Erikson,D,False,0.099137224,0.60728914,0.17399125,0.119582325
"Which of the following is more likely to be a cohort, rather than an age, difference?",A higher proportion of older women have completed menopause,A smaller proportion of older women report dreams about sex,A higher proportion of older men are bald,A higher proportion of older men and women are victims of cancer,B,True,0.09452754,0.6561512,0.16590099,0.08342026
Fear of aging has been associated with high levels of,Introversion,Neuroticism,Rigidity,Mid-life crisis,B,True,0.08384605,0.5820069,0.17750208,0.15664503
In which dementia are cognitive symptoms less likely?,Parkinson's,Pick's,Huntington's,NeuroAIDS,A,False,0.05320742,0.6481991,0.14463277,0.15396078
"In this chapter's Senior View, Dr. Shealy advises you to",Stay in school,Eat the right foods,Get plenty of exercise,Find a high paying job,A,False,0.094316505,0.6546863,0.1372297,0.113767415
"When your sister Patricia was feeling depressed, you comforted her and reminisced about happier times. You provided which type of social support?",Emotional,Instrumental,Informational,Friendly,A,False,0.15354696,0.50346106,0.22340949,0.11958248
Hearing loss occurs more frequently for,Men than women,Women than men,People who already have some loss of vision,People who are obese,A,False,0.06369947,0.68483377,0.15280707,0.098659664
Continued stress is damaging to health and longevity because it leads to,Over exercising which causes physical damage,Suppression of the immune system,"Less eating and, in many cases, severe eating disorders",Risky behaviors such as speeding and not using a seat belt,B,True,0.07322415,0.65263975,0.14562361,0.12851238
One difference that seems to be mostly cohort rather than age is the difference in ____ for different age groups,Coping strategies,Work productivity,Rates of dementia,Personality traits,D,False,0.09377951,0.57446915,0.18650283,0.14524855
"According to Tat Kleckley of this chapter's Senior View, the most important part of the healing process for those who are bereaved is to",Stay away from other people for a while,Get out and be active,Talk about your loss,Make new friends who don't know about your loss,C,False,0.07267178,0.6894907,0.1445251,0.09331241
Social support is most likely to have a positive influence on health and well being when it is,Very emotional,Perceived as support,Unexpected,External rather than internal,B,True,0.07699777,0.60563433,0.17351715,0.14385076
Free radicals are produced by,Normal metabolism,Excess consumption of Vitamins A and C,Lack of sunlight,A weakened immune system,A,False,0.066860005,0.6752621,0.132967,0.12491093
Prejudice or bias against older adults is referred to as,Ageism,Oldism,Age bigotry,Senilism,A,False,0.08851946,0.6144468,0.17604196,0.12099175
"The program that takes over care for those with 6 or fewer months to live, attempts to keep them at home, provides pain relief, and ends all life-prolonging technologies is called",Euthanasia,Cryonics,Medicare,Hospice,D,False,0.09107091,0.6321574,0.15983441,0.11693736
Loss of smell for adults 80 and older is,Very infrequent (less than 15%),Very frequent (more than 75%),Infrequent (less than 40%),Frequent (close to 50%),B,True,0.075586475,0.63287777,0.14121412,0.15032165
Activation of a class of genes called sirtuins may help to,Prevent some diseases,Ward off dementias,Increase memory and intelligence,Produce emotional stability,A,False,0.05992809,0.68584067,0.13505004,0.11918124
Elder abuse most frequently comes from the older adult's,Spouse,Children,Grandchildren,Neighbors,B,True,0.074582696,0.58663833,0.19045357,0.1483254
Projective tests generally ___ than objective tests of personality.,Have higher reliability,Are more visual,Are more valid,Provide more information,B,True,0.10244303,0.5538018,0.2037323,0.14002302
Cells in the eye that respond to low levels of illumination are called,Rods,Cones,Retinal cells,Nocturnal detectors,A,False,0.08599847,0.59694767,0.21960478,0.09744903
Some work on age stereotypes suggests that,Positive ones are stronger,Negative ones are stronger,They never last very long,They are very rare,B,True,0.08647022,0.60022223,0.16154763,0.15175995
Which of the following could very well be a cohort difference rather than a change that occurs with age?,Differences in weight,Shrinkage of the thymus gland,Enlargement of the heart,Increasing size of nose and ears,A,False,0.071252055,0.63506263,0.16056898,0.13311636
The major question concerning aging and personality is:,Do older adults still have personalities?,Does personality change with age?,Does personality decline as we grow older?,Does personality increase of decrease with age?,B,True,0.07191754,0.68233466,0.13435966,0.11138807
A researcher who wants to examine both age and cohort differences is advised to use a _____ design.,Cross-sectional,Cross-sequential,Correlational,Quasi-experimental,B,True,0.16645652,0.5127222,0.2421928,0.078628495
Which of the following is NOT one of the most rewarding aspects of being a grandparent as reported by grandparents?,Feelings of immortality,Spoiling the grandchildren,Having others to wait on you,Remembering when they were grandchildren,C,False,0.10647314,0.65222704,0.120649874,0.120649874
"Of the following animals, which has the longest life span by current measures?",Gorilla,Blue whale,Dog,Queen honey bee,B,True,0.10974041,0.4620244,0.18093134,0.24730384
One advantage of an expected death over an unexpected death is that,One can use up some grief before the actual loss,One can make funeral and estate plans with the loved one,One can find ways to avoid having the same death for themselves,One can assist the terminally ill person in speeding their death,B,True,0.07743356,0.6901578,0.14466493,0.087743714
Changes in the reproductive system are more _____ for men but not for women,Mechanistic,Continuous,Organismic,Nurturant,B,True,0.08409472,0.5483664,0.18951038,0.17802851
Which of the following hormones has not yet been claimed to ward off senescence?,DHEA,Human growth hormone,Melatonin,Viasterol,D,False,0.060622532,0.6122659,0.19877362,0.1283379
The majority of older widows live,Alone,With children,With a friend,In an institution,A,False,0.10143729,0.6614542,0.14759038,0.08951809
Centenarians are people who,Were born before the centennial,Study old age and older adults,Are 100 or more years old,Have not yet reached old age,C,False,0.093034305,0.6066598,0.22317769,0.07712814
Quantitative analyses of TV shows have shown that,Older adults are almost always portrayed in a negative way,The more positive portrayals occur during commercials,The proportion of older men is particularly low,The proportion of older women is particularly low,D,False,0.08075864,0.6352159,0.13314848,0.150877
Which of the following groups of Americans have the lowest rate of alcohol abuse?,African-American,White,Native-American,Asian-American,D,False,0.08430422,0.58518726,0.21527837,0.1152302
