0,1,2,3,4,5,llama_7B_wizardlm_20000_largelogstep/ckp5k_correct,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceA_probs,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceB_probs,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceC_probs,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.08070136,0.59630686,0.21936904,0.10362259
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,True,0.08475756,0.588334,0.16856052,0.15834796
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,True,0.06980627,0.5844807,0.16745652,0.17825656
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,True,0.09941853,0.5721141,0.17448495,0.15398243
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,0.08455305,0.66506124,0.14839523,0.10199045
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.07379345,0.48119372,0.3307193,0.11429352
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,0.071636185,0.59980243,0.13383402,0.19472733
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.07496844,0.58967245,0.20378536,0.1315737
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,True,0.08161738,0.6419704,0.18392761,0.09248461
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.080187865,0.6307264,0.19236068,0.09672503
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,True,0.09333067,0.5045408,0.23832819,0.16380042
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,False,0.056458883,0.6461377,0.18512157,0.112281896
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,True,0.11920542,0.68597984,0.12689352,0.06792121
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,False,0.08522348,0.6703346,0.15921842,0.08522348
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,True,0.088814646,0.6164958,0.20014687,0.0945427
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,False,0.08541832,0.59292066,0.20490791,0.116753004
