0,1,2,3,4,5,llama_7B_followturn_20000/ckp20k_correct,llama_7B_followturn_20000/ckp20k_choiceA_probs,llama_7B_followturn_20000/ckp20k_choiceB_probs,llama_7B_followturn_20000/ckp20k_choiceC_probs,llama_7B_followturn_20000/ckp20k_choiceD_probs
The Barkhausen criterion for an oscillator,Loop gain should be unity,Loop gain should be less than unity,The phase of a feedback signal with respect to input should be 0° or 360°,Both A and C,D,False,0.63877296,0.18301152,0.12578185,0.052433677
Potentiometer method of DC voltage measurement is more accurate than direct measurement using a voltmeter because,It loads the circuit moderately.,It loads the circuit to maximum extent.,It uses centre zero galvanometer instead of voltmeter.,It does not load the circuit at all.,D,False,0.50740993,0.088174626,0.16473189,0.23968348
Which of these sets of logic gates are designated as universal gates?,"NOR, NAND.","XOR, NOR, NAND.","OR, NOT, AND.","NOR, NAND, XNOR.",A,False,0.23054817,0.3354456,0.20345806,0.23054817
"A single phase one pulse controlled circuit has a resistance R and counter emf E load 400 sin(314 t) as the source voltage. For a load counter emf of 200 V, the range of firing angle control is",30° to 150°.,30° to 180°.,60° to 120°.,60° to 180°.,A,True,0.49991152,0.30321166,0.09843841,0.09843841
A box which tells the effect of inputs on control sub system is known as,Data Box.,Logical box.,Decision box.,State box.,C,True,0.37668884,0.074174434,0.48367804,0.06545871
Two infinite parallel metal plates are charged with equal surface charge density of the same polarity. The electric field in the gap between the plates is,same as that produced by one plate.,double the field produced by one plate.,dependent on coordinates of field points.,zero.,D,False,0.61174506,0.22504844,0.056901157,0.10630535
The resistance in the circuit of the moving coil of a dynamometer wattmeter should be,Low.,Very low.,High.,Almost zero.,C,False,0.3788074,0.26035026,0.29501548,0.065826856
The following are the necessary requirements of an oscillator,Amplitude stability,Frequency stability,Power stability,Both A and B,D,False,0.42204124,0.32868606,0.17593296,0.07333977
The normal voltage used in directional heating is,1.5 KV.,15 KV.,33 KV.,66 KV.,A,False,0.26193625,0.43185985,0.23115793,0.07504599
LC oscillators are used for produce a waveform with frequency ranging from,1MHz to 500 MHz,100 KHz to 500 MHz,1 KHz to 1 MHz,1MHz to 100 GHz,A,False,0.19635332,0.13495152,0.5337436,0.13495152
A working diode must have,High resistance when forward or reverse biased,"Low resistance when forward biased, while high resistance when reverse bias","High resistance when forward biased, while low resistance when reverse bias",Low resistance when forward or reverse biased,B,False,0.25277933,0.09299232,0.36779177,0.28643653
What is the name of the fluorescent material that gives red colour fluorescence?,Zinc silicate.,Calcium silicate.,Zinc sulphide.,Magnesium silicate.,D,False,0.34126607,0.38670513,0.2657783,0.0062505063
How many bits are required to store one BCD digit ?,1,2,3,4,D,False,0.09621259,0.8055781,0.09621259,0.0019968285
Commutator in DC generator is used for,collecting of current,reduce losses,increase efficiency,convert AC armature current in to DC,D,False,0.17487772,0.47536692,0.17487772,0.17487772
1 F is theoretically equal to,1 ohm of resistance,ratio of 1 V to 1 C,ratio of 1 C to 1 V,none of these,C,True,0.22451523,0.082594536,0.61029565,0.082594536
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,False,0.6452289,0.14397004,0.20947516,0.0013259181
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,False,0.22968379,0.20269524,0.5509828,0.016638238
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,False,0.22867718,0.12240208,0.62160903,0.027311595
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,False,0.101885796,0.51741874,0.19034772,0.19034772
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,False,0.12599726,0.5646805,0.18332492,0.12599726
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,False,0.23187532,0.49088004,0.18058468,0.09666001
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,False,0.47935417,0.22643088,0.09439044,0.19982454
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,False,0.18575977,0.21049342,0.21049342,0.39325345
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,True,0.74802977,0.047819942,0.16690801,0.037242208
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,False,0.017236173,0.83048534,0.09918733,0.05309115
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,False,0.121553436,0.42426318,0.22709173,0.22709173
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,False,0.23505996,0.05943246,0.2663578,0.4391498
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,False,0.29554978,0.33490178,0.10872669,0.26082176
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,False,0.3860056,0.3860056,0.06707772,0.16091107
A Binary number system has how many digits.,0,1,2,10,C,False,0.41135427,0.2827194,0.2827194,0.02320702
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.35628748,0.24487257,0.35628748,0.04255247
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,True,0.6067991,0.11948583,0.2529515,0.020763524
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.668428,0.14914645,0.03327907,0.14914645
