0,1,2,3,4,5,llama_7B_followturn_20000/ckp20k_correct,llama_7B_followturn_20000/ckp20k_choiceA_probs,llama_7B_followturn_20000/ckp20k_choiceB_probs,llama_7B_followturn_20000/ckp20k_choiceC_probs,llama_7B_followturn_20000/ckp20k_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,False,0.7921786,0.07368409,0.05064228,0.083495006
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.18780005,0.18780005,0.51049346,0.11390649
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.05118638,0.12278975,0.6235778,0.20244606
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.49638996,0.4380626,0.052319113,0.013228344
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,False,0.87309986,0.09202404,0.033853754,0.0010222947
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,False,0.30157936,0.43879536,0.23487024,0.02475514
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.06897187,0.08856163,0.8402494,0.0022170972
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.0485553,0.13198699,0.35877785,0.46067986
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.42895108,0.33406743,0.22960098,0.0073805107
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.6530615,0.2402479,0.07799707,0.028693521
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.66564447,0.115671664,0.14852536,0.07015841
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.40211606,0.27637008,0.31316832,0.008345652
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,True,0.29245222,0.3755161,0.0739435,0.2580882
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,True,0.15032126,0.40861556,0.080461174,0.36060196
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.30859238,0.5087828,0.14576872,0.036856104
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.3283398,0.54134077,0.073262505,0.057056896
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.2492154,0.19408914,0.19408914,0.36260626
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,True,0.44872183,0.34946492,0.088358566,0.11345465
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.24785443,0.6737382,0.02960199,0.04880543
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.5576967,0.26343727,0.01908333,0.15978278
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.14046311,0.1803582,0.38181832,0.29736042
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.38104486,0.051568814,0.2311154,0.3362709
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.5566747,0.23205654,0.15948997,0.051778816
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,True,0.17718893,0.7007958,0.094842404,0.027172802
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.40252653,0.2766522,0.13068123,0.19014007
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.31241032,0.51507753,0.13023199,0.042280138
What kind of animal is a peregrine?,moose,cat,bird,fish,C,False,0.53674084,0.17425424,0.28729668,0.0017083285
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,False,0.3913986,0.44351274,0.16315922,0.0019294337
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.16683765,0.6598557,0.16683765,0.006468998
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.0808444,0.09160871,0.36231947,0.4652274
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.460549,0.27933708,0.16942652,0.090687476
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.2564696,0.42284688,0.22633363,0.0943499
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.27828377,0.13145195,0.13145195,0.4588124
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.14933011,0.59061205,0.21727404,0.042783797
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.036571946,0.5374208,0.36936358,0.056643736
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.4240884,0.22699817,0.33028036,0.018633144
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.09689922,0.38324386,0.49209484,0.02776209
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.47905436,0.47905436,0.011266279,0.03062492
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.41060016,0.46527094,0.04327694,0.080851965
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.31839263,0.15039802,0.17042328,0.3607861
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.39249817,0.12742549,0.08757818,0.39249817
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.655468,0.07828449,0.10051928,0.16572826
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,True,0.13538864,0.4725528,0.10544079,0.28661776
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.3322161,0.42657393,0.22832859,0.012881417
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.084196925,0.22887099,0.2593448,0.42758727
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.39384246,0.112837754,0.047037773,0.44628197
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.33051956,0.4243955,0.107303984,0.13778104
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.63718724,0.2344081,0.052303515,0.07610117
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.14572826,0.16513176,0.2402653,0.44887465
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.18864428,0.31102183,0.39935994,0.10097401
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.62786025,0.03542145,0.07498722,0.2617311
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.4701323,0.22207476,0.056149296,0.2516437
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.51334155,0.061309908,0.3997908,0.02555777
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.7656575,0.014023506,0.21936455,0.0009543115
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.60157466,0.104538,0.28416374,0.009723549
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.5873402,0.14850286,0.11565414,0.14850286
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.66479826,0.1904679,0.11552461,0.029209197
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.66786736,0.0703927,0.0703927,0.19134721
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,False,0.5346593,0.28618252,0.17357847,0.005579671
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.6832156,0.19574456,0.11872508,0.0023147704
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.60615474,0.1352514,0.15325992,0.1053339
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.3076567,0.3076567,0.2715061,0.11318058
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.10090661,0.3990934,0.10090661,0.3990934
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.09793718,0.43892398,0.30166775,0.16147111
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.35438797,0.10153385,0.18969022,0.35438797
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.8699185,0.080915034,0.049077444,8.9001645e-05
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.4391695,0.3875657,0.16156143,0.011703471
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,True,0.37743655,0.42769164,0.1782884,0.016583404
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.6594839,0.14715075,0.078764126,0.11460112
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.4593568,0.4593568,0.07982425,0.0014620321
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,False,0.2876913,0.13589574,0.038934782,0.5374781
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.26989552,0.26989552,0.4449825,0.015226464
