0,1,2,3,4,5,llama_7B_ga_alpacafollowturn_20000/ckp5000_correct,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceA_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceB_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceC_probs,llama_7B_ga_alpacafollowturn_20000/ckp5000_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.43291965,0.12403356,0.26257905,0.18046775
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.39855638,0.11418832,0.21333186,0.27392355
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.49077803,0.124088116,0.20458671,0.18054715
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.3690059,0.11979867,0.22381338,0.28738207
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.33482352,0.1395752,0.29548073,0.23012061
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.37286422,0.13716908,0.29038695,0.19957983
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.5646805,0.12599726,0.18332492,0.12599726
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.49708933,0.14241847,0.23480837,0.12568386
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.626718,0.10890725,0.17955771,0.08481705
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.5326191,0.15259793,0.19593963,0.11884339
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.36815858,0.15347132,0.3248988,0.15347132
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.473316,0.1536632,0.2533478,0.11967303
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.30489397,0.11216422,0.34549013,0.23745167
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,True,0.50529635,0.1640457,0.14476983,0.18588814
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.43932247,0.11107811,0.26646256,0.18313685
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.35898423,0.13206293,0.31680247,0.19215041
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.46601036,0.13351421,0.28264958,0.11782587
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.3583276,0.116331935,0.27906582,0.24627472
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.49077803,0.124088116,0.18054715,0.20458671
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,True,0.45169547,0.18829468,0.21336582,0.14664404
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.4633112,0.15041512,0.19313684,0.19313684
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.36463642,0.13414225,0.2506107,0.2506107
−4 +  ( −3 )=,−7,−1,1,7,A,True,0.51404065,0.12996984,0.18910499,0.16688456
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.3583276,0.116331935,0.27906582,0.24627472
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.47995612,0.15581894,0.2267152,0.13750973
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,True,0.5567496,0.15951143,0.15951143,0.12422763
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.54517084,0.121644065,0.17699106,0.15619406
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.4324114,0.15907528,0.20425668,0.20425668
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,True,0.3632123,0.13361834,0.2202994,0.28287002
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,True,0.4209627,0.15486352,0.1988487,0.22532511
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.3874556,0.14253695,0.23500371,0.23500371
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.43327403,0.10954883,0.2977846,0.15939261
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,True,0.528309,0.13357744,0.22023195,0.11788167
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,False,0.35286197,0.12981066,0.27480918,0.24251826
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.4028737,0.11542525,0.31375834,0.16794273
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,True,0.44818172,0.12840621,0.21170604,0.21170604
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,True,0.41181126,0.117985904,0.24977615,0.2204267
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.51404065,0.12996984,0.18910499,0.16688456
A theater collected $6 for each ticket sold to a movie. The theater sold 500 tickets to the movie. The expression below can be used to find how much money the theater collected for the tickets. 6 × 500 Which expression can also be used to find how much money the theater collected for the tickets?,30 × 10^1,30 × 10^3,(6 × 5) × 10^2,(6 × 5) × 10^3,C,False,0.36891085,0.15378492,0.22375575,0.25354847
Let 12-9+c=12. What value of c makes the equation true?,0,3,9,12,C,False,0.39325345,0.18575977,0.21049342,0.21049342
"The Sojourn family went on a vacation. They started with $2000. If they spent $150 each day, which expression represents how much money they had after x days?",1850x,2000 −150x,150x,2000 +150x,B,False,0.35823798,0.1493358,0.24621314,0.24621314
"A shelf has four books on it. The weight, in pounds, of each of the four books on the shelf is 2.5, 3.2, 2.7, 2.3 Which inequality represents the weight, w, of any book chosen from the shelf?",w > 2.3,w < 2.4,w > 3.2,w < 3.3,D,False,0.41760075,0.10558601,0.25328767,0.22352558
Which number has an absolute value greater than 5?,-6,-5,0,5,A,True,0.57518697,0.09995251,0.11326103,0.21159947
What is the value of the expression 2(3(4^2 + 1)) - 2^3?,156,110,94,48,C,False,0.37569985,0.13821225,0.25821447,0.22787347
