0,1,2,3,4,5,llama2_7B_alpacacode_alpaca_combine_26k_52000_correct,llama2_7B_alpacacode_alpaca_combine_26k_52000_choiceA_probs,llama2_7B_alpacacode_alpaca_combine_26k_52000_choiceB_probs,llama2_7B_alpacacode_alpaca_combine_26k_52000_choiceC_probs,llama2_7B_alpacacode_alpaca_combine_26k_52000_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.014805249,0.23159306,0.04024484,0.71335685
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,True,0.16609868,0.3103132,0.21327494,0.3103132
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.1798188,0.5538809,0.03540842,0.2308919
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,False,0.32611662,0.119971596,0.016236389,0.5376754
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.55206203,0.23013368,0.014711955,0.20309228
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,True,0.9560272,0.025477262,0.0030428253,0.015452741
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,False,0.039556228,0.25793898,0.15644792,0.54605687
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,True,0.07376964,0.17696416,0.37463313,0.37463313
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.02984372,0.19460548,0.36357093,0.41197982
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.03755825,0.35634276,0.14854577,0.45755318
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.2132795,0.39845854,0.1465847,0.24167733
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.10767404,0.08385663,0.012859831,0.79560953
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.01643152,0.073640965,0.012796881,0.8971306
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.027354464,0.0579094,0.008880693,0.9058554
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.06528472,0.17746226,0.33154315,0.42570984
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.016612688,0.20238398,0.15761681,0.62338656
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.09068746,0.27933705,0.46054894,0.16942649
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.047582347,0.8434173,0.008268571,0.100731835
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.103314355,0.5246736,0.091174595,0.28083754
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,True,0.14089751,0.55726045,0.09683735,0.20500466
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.049640924,0.119082384,0.41563836,0.41563836
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.038023457,0.048823085,0.31836653,0.59478694
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,True,0.05182712,0.05182712,0.18089442,0.7154513
