0,1,2,3,4,5,llama2_7B_alpacacode_alpaca_combine_26k_52000_correct,llama2_7B_alpacacode_alpaca_combine_26k_52000_choiceA_probs,llama2_7B_alpacacode_alpaca_combine_26k_52000_choiceB_probs,llama2_7B_alpacacode_alpaca_combine_26k_52000_choiceC_probs,llama2_7B_alpacacode_alpaca_combine_26k_52000_choiceD_probs
"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A,False,0.02563923,0.00832384,0.0039319033,0.96210504
If you know both the actual brightness of an object and its apparent brightness from your location then with no other information you can estimate:,Its speed relative to you,Its composition,Its size,Its distance from you,D,True,0.05028896,0.034563065,0.023754824,0.8913932
Why is the sky blue?,Because the molecules that compose the Earth's atmosphere have a blue-ish color.,Because the sky reflects the color of the Earth's oceans.,Because the atmosphere preferentially scatters short wavelengths.,Because the Earth's atmosphere preferentially absorbs all other colors.,C,False,0.2715634,0.57489973,0.12827748,0.025259333
You’ve made a scientific theory that there is an attractive force between all objects. When will your theory be proven to be correct?,The first time you drop a bowling ball and it falls to the ground proving your hypothesis.,After you’ve repeated your experiment many times.,You can never prove your theory to be correct only “yet to be proven wrong”.,When you and many others have tested the hypothesis.,C,False,0.050025467,0.60943496,0.014332537,0.32620704
Which of the following is/are true?,Titan is the only outer solar system moon with a thick atmosphere,Titan is the only outer solar system moon with evidence for recent geologic activity,Titan's atmosphere is composed mostly of hydrocarbons,A and D,D,False,0.879951,0.0009092513,5.1296447e-05,0.11908842
A comet of mass m impacts the earth (mass M radius R) at the minimum impact speed. What is the expression for the total energy released in the impact?,m*v,0.5*m/(R^3),0.5*m*(2GM/R),0.6*G(M^2)/R,C,False,0.054666944,0.4577207,0.13113917,0.35647324
"Some of Mars'water is frozen in the soil and the ice caps and some was lost due to solar wind stripping but much of the original water is thought to have been lost through another mechanism. What happened to this ""lost""water?",it was stripped away by the magnetic field when it rapidly decreased in strength,it was broken into hydrogen and oxygen by ultraviolet light and the hydrogen was lost through thermal escape,it was consumed by a civilization of thirsty Martians,it was vaporized during a period of intense volcanism and was lost to space through thermal escape,B,True,0.012548467,0.604619,0.016112551,0.36672
Most rocks on the Moon's surface are older than those on the Earth's surface. The best evidence for this is:,Lunar rocks are composed of fragments pulverized by many impacts.,Radioactive dating of lunar samples shows that they are older.,The Moon's surface is more heavily eroded than the Earth's surface.,The Moon's surface has more impact craters than the Earth's surface.,B,True,0.010926533,0.9835751,0.0014787454,0.004019647
What is the second most common element in the solar system?,Iron,Hydrogen,Methane,Helium,D,True,0.030628404,0.42281207,0.0036580411,0.54290146
What is the source of the material that causes meteor showers?,Near-Earth asteroids gradually disintegrate and spread out along their orbital path. When the Earth passes through the orbit of an asteroid we are bombarded by sand-sized particles which cause a meteor shower.,Near-Earth asteroids disintegrate as they enter Earth's atmosphere creating hundreds of bright meteors that appear to radiate from a single location in the sky.,The nuclei of comets disintigrate as they enter Earth's atmosphere creating hundreds of bright meteors that appear to radiate from a central location in the sky.,The nuclei of comets gradually disintegrate and spread out along the comet's orbital path. When the Earth passes through the orbit of a comet we are bombarded by sand-sized particles which cause a meteor shower.,D,False,0.79692,0.1778169,0.0011981208,0.024064898
Why does the plasma (ion) tail of a comet always point away from the Sun?,Radiation pressure from the Sun's light pushes the ions away.,The conservation of the angular momentum in the tail keeps it always pointing away from the Sun.,The ions are following Keplerian orbits that lead away from the Sun.,"The solar wind electromagnetically ""blows"" the ions directly away from the Sun.",D,False,0.004604463,0.9942872,0.00062314636,0.00048530687
How did Eratosthenes estimate the size of Earth in 240 B.C.?,By observing the duration of a solar eclipse.,By measuring the size of Earth's shadow on the Moon in a lunar eclipse.,By comparing the maximum altitude of the Sun in two cities at different latitudes at the same time on the same day.,By sending fleets of ships around Earth.,C,True,0.000546697,0.009690436,0.98845136,0.001311458
The Large Magellanic Cloud is ...,a dwarf galaxy orbiting the Milky Way.,the closest planetary nebula to the Earth.,a bright star cluster discovered by Magellan.,the outer arm of the Milky Way named after Magellan.,A,True,0.97424215,0.017843869,0.00047552297,0.0074384306
Why do we look for water-ice in craters at Mercury's pole?,Actually water-ice is all over Mercury and not just at the poles.,The pole is the only place fortunate enough to have had comet impacts,Radar from the earth can only see Mercury's poles.,These craters contain the only permanently shadowed regions on Mercury,D,True,0.003920572,0.032826547,0.003920572,0.9593323
The Milky Way is part of a giant supercluster with a diameter of 160 Mpc. What is the name of this supercluster?,Virgo,Laniakea,Sculptor,Boötes,B,True,0.015800131,0.9775195,9.3951014e-05,0.006586475
On which planet in our solar system can you find the Great Red Spot?,Venus,Mars,Jupiter,Saturn,C,True,0.00025975247,0.0019193256,0.9942352,0.0035857721
Why does Earth have the strongest magnetic field among the terrestrial worlds?,It is by far the largest terrestrial world.,It is the most volcanically active world.,It is the only one that has both a partially molten metallic core and reasonably rapid rotation.,It rotates much faster than any other terrestrial world.,C,True,0.0040845107,0.020742856,0.77836996,0.19680275
Which of the following is not true?,The Earth and Venus are in a 1:1 orbital resonance (for every 1 Earth orbit there is exactly 1 Venus orbit),Neptune and Pluto are in a 3:2 orbital resonance (for every 3 Neptune orbits there are exactly 2 Pluto orbits),The Kirkwood Gaps in the asteroid belt are due to resonances with Jupiter,Neptune and Pluto won't collide because of their orbital resonance,A,False,0.0073712934,0.025728341,0.0014514937,0.9654489
Which of the following is/are common feature(s) of all fresh (i.e. not eroded) impact craters formed on solid surfaces:,ejecta,raised rims,central peaks,A and B only,D,True,0.25290847,0.056431502,0.0031836475,0.68747646
From laboratory measurements we know that a particular spectral line formed by hydrogen appears at a wavelength of 486.1 nanometers (nm). The spectrum of a particular star shows the same hydrogen line appearing at a wavelength of 485.9 nm. What can we conclude?,The star is getting hotter.,The star is getting colder.,The star is moving toward us.,The star is moving away from us.,C,False,0.0065858504,0.010858232,0.0051290654,0.9774269
The lithosphere of a planet is the layer that consists of,the softer rocky material of the mantle.,the lava that comes out of volcanoes.,material between the crust and the mantle.,the rigid rocky material of the crust and uppermost portion of the mantle.,D,True,0.002113993,0.0137849655,0.017700247,0.96640074
What is the Cassini division of Saturn's rings?,a dark ring visible from Earth composed of dark dusty particles,the most opaque ring of Saturn made of highly reflective ice particles,the widest ring of Saturn located between two large ring gaps,a large gap visible from Earth produced by an orbital resonance with the moon Mimas,D,False,0.008020982,0.09771558,0.8181625,0.07610097
Which of the following statements about sidereal and solar days is not true?,The time it takes for the Sun to make one circuit of our sky is one solar day.,A solar day is 4 minutes longer than a sidereal day.,A solar day represents more than 360° of rotation for the earth.,The time it takes for the Moon to make one circuit of our sky is one solar day.,D,False,0.017367596,0.738489,0.004391216,0.23975226
Meteorites with high metal content probably are,pieces of comets rather than of asteroids.,chunks of large differentiated asteroids that were shattered by collisions.,chunks of rock chipped off the planet Mars.,leftover chunks of rock from the earliest period in the formation of the solar system.,B,False,0.030020611,0.0720157,0.020632846,0.8773309
Most people use C°(degree Celsius) to measure everyday temperatures. Astronomers prefer to use K (Kelvin) to measure temperatures. Approximately how many Kelvin are 25 C°?,200 Kelvin,250 Kelvin,300 Kelvin,350 Kelvin,C,False,0.057088308,0.28991833,0.03923618,0.61375713
The four big moons of Jupiter are Callisto Europa Ganymede and Io. Which one of them has the smallest distance to Jupiter?,Callisto,Europa,Ganymede,Io,D,True,0.00024466723,0.0028000684,6.186157e-05,0.9968934
Why are the season's in Mars' southern hemisphere so extreme?,because Mars is farther from the sun than the Earth,because Mars has more carbon dioxide in its atmosphere than the Earth,because Mars has a more eccentric orbit than the Earth,because Mars' axis is more tilted than the Earth's,C,False,0.013338261,0.72824436,0.021991074,0.23642632
What Mars mission will be landing on May 25 2008 and will dig a trench into (hopefully) ice-rich soil?,ExoMars,Mars Exploration Rovers,Mars Science Laboratory,Phoenix Mars Lander,D,True,0.0478879,0.27557582,0.27557582,0.40096045
What is the significance of the 1:2:4 resonance in the Jupiter's moons system?,The resonance pulls Io in different directions and generates heat.,It makes the orbit of Io slightly elliptical.,It creates a gap with no asteriods between the orbits.,It prevents formation of the ring material into other moons.,B,False,0.026400372,0.17215206,0.029915541,0.771532
The terrestrial planet cores contain mostly metal because,the entire planets are made mostly of metal.,metals condensed first in the solar nebula and the rocks then accreted around them.,metals sank to the center during a time when the interiors were molten throughout.,radioactivity created metals in the core from the decay of uranium.,C,False,0.012505404,0.77368194,0.19561742,0.018195257
Why are the inner planets made of denser materials than the outer planets?,In the beginning when the protoplanetary disk was spinning faster centrifugal forces flung the lighter materials toward the outer parts of the solar nebula.,In the inner part of the nebula only metals and rocks were able to condense because of the high temperatures whereas hydrogen compounds although more abundant were only able to condense in the cooler outer regions.,Denser materials were heavier and sank to the center of the nebula.,When the solar nebula formed a disk materials naturally segregated into bands and in our particular solar system the denser materials settled nearer the Sun while lighter materials are found in the outer part.,B,False,0.025135485,0.11264943,0.12764853,0.73456657
What do meteorites reveal about the solar system?,They reveal that the early solar system consisted mostly of hydrogen and helium gas.,They reveal that meteorites are much older than the comets and planets.,They reveal that the age of the solar system is approximately 4.6 billion years.,They reveal that the solar system once contained 10 planets.,C,False,0.0494614,0.6025632,0.15235184,0.19562362
Venus shows evidence of which of the following surface processes?,Impacts,Erosion,Volcanism,A B and C,D,True,0.051827155,0.027741078,0.0017734278,0.9186583
Planetary rings are,known to exist for all of the jovian planets.,composed of a large number of individual particles that orbit their planet in accord with Kepler's third law.,nearer to their planet than any of the planet's large moons.,all of the above,D,True,0.0004301642,0.0007092209,0.00020319519,0.99865735
Suppose the angular separation of two stars is smaller than the angular resolution of your eyes. How will the stars appear to your eyes?,You will not be able to see these two stars at all.,You will see two distinct stars.,The two stars will look like a single point of light.,The two stars will appear to be touching looking rather like a small dumbbell.,C,False,0.04234731,0.45527646,0.35456967,0.14780663
What is not true of Jupiter's magnetic field?,it is about 20000 times stronger than Earth's magnetic field,"it traps charged particles from Io's volcanoes in a ""plasma torus"" around the planet",it causes spectacular auroral displays at Jupiter's north and south poles,it switches polarity every 11 years,D,True,0.01370575,0.13003655,0.008312957,0.84794474
What does the astronomical term ecliptic describe?,The path of the Sun in the sky throughout a year.,The axial tilt of the Earth throughout a year.,The movement of the stars due to Earth’s rotation.,The central line through the axis of rotation.,A,True,0.99839765,0.0015010302,3.5300847e-05,6.595066e-05
The so-called dark energy is a model to explain ...,the radiation of black holes.,the mass distribution of galaxies.,the acceleration of the universe.,the microwave background of the universe.,C,True,0.008455769,0.012303071,0.76116407,0.21807717
How do scientists know that the majority of meteorites come from the asteroid belt?,Bubbles of gas trapped in the crystals within meteorites are identical to the gases trapped in asteroids.,The spectra of some meteorites are similar to the spectra of asteroids in the asteroid belt.,Collisions are common in the asteroid belt and we can track the fragments from their source asteroid to the Earth where they become meteorites.,The asteroid belt is the only possible source of meteorites therefore they must originate there.,B,False,0.019692935,0.23990907,0.65214044,0.08825761
"Jupiter and the other jovian planets are sometimes called ""gas giants."" In what sense is this term misleading?",The materials they are made of are not normally gaseous in everyday experience.,They actually contain a significant fraction of non-gaseous matter.,The materials that make up these planets are primarily in the form of a plasma not a gas.,Actually it's a great description because these worlds are big and gaseous throughout.,B,False,0.035341766,0.20337783,0.05142197,0.70985836
Which of the following is not one of nor follows directly from Kepler's laws?,As a planet moves around its orbit it sweeps out equal areas in equal times.,The orbit of each planet about the Sun is an ellipse with the Sun at one focus.,The force of attraction between any two objects decreases with the square of the distance between their centers.,A planet travels faster when it is nearer to the Sun and slower when it is farther from the Sun.,C,False,0.0004261455,0.009699027,0.00054718164,0.98932767
The name of the black hole in the center of our Milky Way is ...,Altair A*,Alsephina A*,Fomalhaut A*,Sagittarius A*,D,True,0.00020339534,0.00013979145,1.5684165e-05,0.99964106
Why is Saturn almost as big as Jupiter despite its smaller mass?,Jupiter's greater mass compresses it more thus increasing its density.,Saturn has a larger proportion of hydrogen and helium than Jupiter and is therefore less dense.,Jupiter's strong magnetic field constrains its size.,Saturn is further from the Sun thus cooler and therefore less compact.,A,False,0.0039824457,0.97447234,0.0057944246,0.015750878
Which of these has NOT been one of the main hypotheses considered for the origin of the Moon?,The Moon split from the Earth due to tidal forces.,The Moon was captured into Earth orbit.,The Earth and Moon co-accreted in the solar nebula.,Earth was rotating so rapidly that the Moon split from it.,A,False,0.00010860563,0.0024718528,0.00020290204,0.9972166
We were first able to accurately measure the diameter of Pluto from:,a New Horizons flyby in the 1990s,Hubble Space Telescope images that resolved Pluto's disk,brightness measurements made during mutual eclipses of Pluto and Charon,radar observations made by the Arecibo telescope,C,False,0.102444135,0.4051744,0.03325874,0.45912275
