0,1,2,3,4,5,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_correct,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceA_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceB_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceC_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceD_probs
Which of the following statements expresses a relationship between aging and sexual functioning,Aging is related to an increase in vaginal lubrication,Aging is associated with an increase in the frequency and number of orgasmic contractions in both sexes,There is no significant relationship between aging and sexual responses in either sex,Aging is related to some loss of erectile rigidity in the male,D,False,0.29692897,0.38126433,0.090558216,0.23124851
"According to Piaget, children are ___________.",“Blank slates”,Less intelligent than adults,“Little scientists”,Shaped by culture,C,True,0.094073646,0.06465581,0.787669,0.053601548
"If a test has a standard error of measurement of 15 points, itis correct to conclude that",about 68% of the observed scores for the test population lie within 15 points of the mean score,about 68% of the individuals with a given cure score will have observed scores within 15 points of the true score,"about 15% of the scores are in error (i.e., they are not measuring the trait reliably)",differences of up to 30 points represent the same true score,B,False,0.88281465,0.07713948,0.03643811,0.0036078617
Any substance that can have a negative impact on fetal development is ___________.,An Apgar,A teratogen,Only a problem in the first 6 weeks,A controlled substance,B,True,0.049753513,0.93877995,0.007629948,0.0038365792
"If you were hired by a large company to develop a new training program, your first step would probably be to conduct a:",needs analysis.,job evaluation.,summative evaluation.,formative evaluation.,A,True,0.99115855,0.0071090916,0.0013998632,0.00033249665
Practitioners of Gestalt psychotherapy consider a client’s desire to talk about his/her past as:,a useful strategy for helping the client understand the present.,a way for the client to avoid coming to terms with the present.,"""the """"second layer"""" of therapy.""","""a way for achieving """"closure"""" near the end of therapy.""",B,False,0.88382244,0.0822083,0.022126062,0.011843227
"In regard to memory, aging is most closely associated with a decline in",the efficiency of controlled memory processes,"metamemory skills, or knowledge about memory",recognition memory,the amount of factual memory knowledge available,A,True,0.7933143,0.114287764,0.044755727,0.047642224
"A 66-year-old client who is depressed, has rhythmic hand movements, and has a flattened affect is probably suffering from",Parkinson's disease,Vascular Dementia,a right frontal lobe tumor,Alzheimer's disease,A,True,0.5611992,0.23394263,0.062964804,0.14189337
"One Friday afternoon, just before leaving on a weekend tip, a psychologist receives a call from a therapy client who claims to have taken an overdose of pills in a suicide attempt. The psychologist: tells the client to call a physician immediately and to come in at 9:00 A.M. on Monday for a session. The psychologist makes no other attempt to intervene, and the client dies later that evening without making any other calls for assistance. In this situation, the psychologist's behavior was clearly","unethical, because the client's needs were not addressed more directly","unethical, because the psychologist should have delayed the trip and given the client an appointment for that afternoon","unethical, because the psychologist should have called a physician directly","ethical, because it was not possible to determine whether or not the client was being manipulative",A,True,0.69885826,0.15593636,0.09458018,0.050625123
A family therapist using the structural approach of Salvador Minuchin would most likely:,clarify boundaries between family members in order to reduce enmeshment.,work initially with the most differentiated family member.,"""use a multiple-therapist team to prevent any one therapist from becoming """"triangulated"""" into the family system.""","""issue specific """"directives"""" designed to counteract dysfunctional processes.""",A,True,0.75915414,0.16939019,0.0485311,0.02292447
"A researcher interested in examining the potential impact of parent alcoholism on child and family development recruits 12-year-olds (n = 100), 13-year-olds (n = 100), and 14-year-olds (n = 100)—half of whom have an alcoholic parent and half of whom do not—into a multiple-year longitudinal study assessing various outcomes. This study is best characterized as:",A true experiment,A cross-sequential cohort design,A natural experiment,A cross-sectional cohort design,B,False,0.80912334,0.15932584,0.015775394,0.015775394
Focal damage to the portion of the left frontal lobe known as Broca's area is likely to impair,recall of words,verbal comprehension,verbal learning,production of speech,D,False,0.20874731,0.50075877,0.08174662,0.20874731
"According to Gerald Patterson and his colleagues (1992), which of the following is a key contributor to aggressive behavior in children?",the child’s intelligence.,the child’s “basic personality.”,the strength of the parent-child attachment.,the parents’ childrearing behaviors,D,False,0.04659562,0.39014035,0.17312373,0.39014035
A person who received a Level 4 rating on the Rancho Los Amigos Scale of Cognitive Functioning:,is nonresponsive to visual or auditory stimuli and seems to be in a state of deep sleep.,"is confused and incoherent, may exhibit bizarre behavior, and is unable to care for him/herself.","is alert and oriented and can remember and integrate remote and recent events but may have some impairment in judgment, planning, and abstract reasoning.","is functioning at an intellectual level that is superior for his/her age, education, and demographic background.",B,False,0.43233696,0.20422152,0.29714057,0.066301025
A psychologist who already has an established therapeutic relationship with a child is asked to act as an expert witness in a divorce proceeding involving custody of the child. The psychologist's best course of action would be to:,decline the request to testify.,agree to testify only if she obtains consent from both parents.,agree to testify only if she can evaluate all of the involved parties.,agree to testify only if her familiarity with the child won''t bias her testimony.,A,False,0.19953662,0.57737833,0.12883052,0.09425442
