0,1,2,3,4,5,llama_7B_alpaca_20000_2/ckp10k_correct,llama_7B_alpaca_20000_2/ckp10k_choiceA_probs,llama_7B_alpaca_20000_2/ckp10k_choiceB_probs,llama_7B_alpaca_20000_2/ckp10k_choiceC_probs,llama_7B_alpaca_20000_2/ckp10k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.42500666,0.5126559,0.04479537,0.01754212
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.22615103,0.74152064,0.022391984,0.009936382
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.38440746,0.55930954,0.04312932,0.0131537
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.2903096,0.6542228,0.036908723,0.018558873
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,True,0.4527013,0.481898,0.05406746,0.011333155
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.25597608,0.69581515,0.034642596,0.013566235
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.42260626,0.54263717,0.027016314,0.0077403034
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,True,0.22882546,0.7048321,0.045058407,0.021284085
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.42452636,0.51207656,0.04474475,0.018652387
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.26782915,0.68392575,0.03405066,0.014194426
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.36255917,0.597759,0.03589822,0.0037836444
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.37657863,0.58325636,0.027279265,0.012885812
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.31363615,0.62373996,0.051199693,0.011424196
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.34917188,0.6128157,0.025293922,0.012718583
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.3096843,0.6158808,0.050554574,0.02388029
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.4149915,0.5328596,0.04108972,0.011059148
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.45605028,0.4284196,0.089801624,0.025728596
