0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt35_Tptllama2chat_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt35_Tptllama2chat_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt35_Tptllama2chat_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt35_Tptllama2chat_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt35_Tptllama2chat_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.29372534,0.03508049,0.12244294,0.5487512
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.21342991,0.24184777,0.51199174,0.032730535
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.45755324,0.14854579,0.35634282,0.037558258
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.39111185,0.059978947,0.50219756,0.046711653
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.5089979,0.2121819,0.16524743,0.11357279
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.5085503,0.077988714,0.39605936,0.017401634
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.68719345,0.22309905,0.082073554,0.0076340297
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.022847857,0.00449901,0.9715156,0.0011375278
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.9229395,0.035786245,0.035786245,0.005487999
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.6762998,0.10371394,0.2195624,0.00042385515
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,True,0.23299645,0.1413195,0.55892944,0.0667546
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.06579339,0.108474955,0.80152756,0.024204036
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.3457791,0.16333447,0.39181906,0.099067375
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,True,0.5432007,0.06487607,0.37333602,0.018587304
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,True,0.13151324,0.13151324,0.52014494,0.21682866
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.13256954,0.19288751,0.5941354,0.080407485
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.95554304,0.007295661,0.037050422,0.00011077876
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.8612395,0.080107756,0.042878587,0.015774151
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.68454134,0.11895545,0.15274182,0.04376126
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,True,0.51764923,0.13088222,0.31397015,0.037498385
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.308604,0.508802,0.16518383,0.017410247
