0,1,2,3,4,5,llama_7B_ds_alpaca_52000/epoch1_correct,llama_7B_ds_alpaca_52000/epoch1_choiceA_probs,llama_7B_ds_alpaca_52000/epoch1_choiceB_probs,llama_7B_ds_alpaca_52000/epoch1_choiceC_probs,llama_7B_ds_alpaca_52000/epoch1_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,True,0.008557447,0.04924471,0.7703169,0.17188093
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.030866377,0.065344125,0.7025155,0.20127407
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.1308453,0.45669493,0.16800869,0.2444512
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.095677346,0.04519478,0.058031246,0.8010966
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,True,0.10603742,0.88784045,0.002493761,0.003628401
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,False,0.008712545,0.78427833,0.19829662,0.008712545
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.0024550674,0.0066735647,0.99044484,0.00042662674
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.02724529,0.039641663,0.030872958,0.9022401
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,False,0.32412055,0.13511355,0.3672767,0.17348923
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,True,0.37698644,0.48406017,0.03094493,0.10800843
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,False,0.4101111,0.46471676,0.03366397,0.09150816
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.01961821,0.34774107,0.44650838,0.18613239
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,True,0.33631596,0.38109592,0.15886441,0.12372373
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.057307854,0.1374744,0.10706517,0.6981526
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,True,0.31911525,0.2816182,0.24852721,0.15073937
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.17778477,0.7031524,0.074111715,0.04495103
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.8657429,0.07106451,0.029624093,0.033568494
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,True,0.30601364,0.2700561,0.18560666,0.23832366
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.2624772,0.12398544,0.2316353,0.38190204
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.95005643,0.032509144,0.0038826636,0.013551827
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.06273561,0.8660383,0.015862046,0.055363975
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.88522124,0.016213393,0.09330163,0.0052637183
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.2570327,0.2570327,0.1558982,0.3300365
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.022245198,0.16437101,0.30708548,0.50629836
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.39825183,0.31015885,0.07842044,0.21316886
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.20107566,0.121958554,0.61935663,0.057609145
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.01380841,0.01773035,0.9680443,0.00041697785
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.0011605335,0.007567629,0.99116385,0.000107946435
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,True,0.16707751,0.3121419,0.16707751,0.3537031
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.28406695,0.22123155,0.08138654,0.41331494
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.3354456,0.23054817,0.23054817,0.20345806
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.0064581768,0.3111724,0.101022884,0.5813466
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.74195933,0.06901297,0.10041328,0.088614404
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.07666598,0.3435931,0.23614785,0.3435931
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.0011471817,0.017944943,0.97976065,0.0011471817
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.006313427,0.052861676,0.9369956,0.0038292871
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.022318613,0.053539567,0.65224546,0.27189636
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.021588262,0.05868298,0.714905,0.20482372
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.012571946,0.8813615,0.04972301,0.05634355
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.15086907,0.41010463,0.21951321,0.21951321
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.00075660634,0.007178481,0.3458786,0.6461863
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.42183408,0.3285247,0.050380897,0.19926031
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.049446456,0.1344094,0.2845447,0.53159946
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.12675221,0.041150417,0.82652825,0.0055691036
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.015948582,0.02320505,0.28269538,0.67815095
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.11957031,0.6880796,0.038818795,0.15353131
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.54970384,0.045122437,0.027368141,0.37780556
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.8240231,0.09841553,0.052678034,0.024883343
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.06778555,0.12664008,0.07681109,0.72876334
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.070471555,0.037720703,0.85851926,0.033288404
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.080796756,0.868647,0.012390583,0.038165685
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.43892398,0.30166775,0.09793718,0.16147111
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,True,0.013632234,0.013632234,0.8433965,0.12933904
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.42520437,0.121823095,0.3311495,0.121823095
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.04547076,0.08495056,0.380722,0.4888567
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.9340229,0.036216,0.019385027,0.010376057
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.20268233,0.37866044,0.08449057,0.33416668
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.0193465,0.14295237,0.01506707,0.8226341
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.05336917,0.94599116,0.00035959863,0.00028005568
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.8986026,0.09471201,0.0041613556,0.0025239896
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.26692125,0.6403108,0.046383962,0.046383962
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.03221325,0.30563077,0.26971823,0.3924377
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,True,0.05022691,0.25507328,0.5399901,0.15470977
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.032815676,0.04213616,0.07872072,0.8463274
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.08757818,0.39249817,0.12742549,0.39249817
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.9743292,0.012264994,0.012264994,0.0011408222
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.15671773,0.095054105,0.20122956,0.5469986
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.023791013,0.13690783,0.22572285,0.6135783
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.8124375,0.14118047,0.031501617,0.014880312
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.1307369,0.6639368,0.03745675,0.16786951
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.7283124,0.12656172,0.04655945,0.09856636
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.20481254,0.29800048,0.15950817,0.3376788
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.006844549,0.03938766,0.896459,0.057308704
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.059854973,0.93628937,0.0018074637,0.0020481248
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.035662428,0.03147198,0.9197461,0.013119473
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.12012894,0.08256333,0.6912943,0.10601342
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.018591704,0.057266477,0.22649331,0.6976485
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.04445841,0.13694155,0.03055579,0.7880442
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.0393518,0.89564276,0.0144767165,0.050528705
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.08673801,0.3027454,0.11137381,0.4991428
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.03795315,0.07090582,0.6727357,0.2184053
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.05081934,0.9007944,0.021184655,0.027201634
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.336054,0.336054,0.06617296,0.2617191
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.11313743,0.83597887,0.022278082,0.028605623
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.1741942,0.15372583,0.6079975,0.06408246
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.0031625296,0.9936372,0.001026723,0.0021735725
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.00026078432,0.001324372,0.99818474,0.00023014133
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.003524212,0.008454145,0.010855337,0.9771663
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.34154236,0.05935116,0.0359983,0.56310815
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.020822348,0.1538575,0.13577877,0.68954146
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.2185278,0.31795606,0.055252478,0.40826365
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.022266082,0.01964975,0.3073738,0.65071034
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,True,0.16786951,0.6639368,0.03745675,0.1307369
