0,1,2,3,4,5,llama_7B_ds_alpaca_20000/epoch1_correct,llama_7B_ds_alpaca_20000/epoch1_choiceA_probs,llama_7B_ds_alpaca_20000/epoch1_choiceB_probs,llama_7B_ds_alpaca_20000/epoch1_choiceC_probs,llama_7B_ds_alpaca_20000/epoch1_choiceD_probs
"The rate, r, of a zero-order chemical reaction A → B can be expressed as which of the following?",r = k ln[A],r = k [A]^2,r = k [A],r = k,D,True,0.25979605,0.13905881,0.051156882,0.54998827
Infrared (IR) spectroscopy is useful for determining certain aspects of the structure of organic molecules because,all molecular bonds absorb IR radiation,IR peak intensities are related to molecular mass,most organic functional groups absorb in a characteristic region of the IR spectrum,each element absorbs at a characteristic wavelength,C,True,0.21701743,0.13162771,0.4054419,0.24591295
What is the maximum number of phases that can be at equilibrium with each other in a three component mixture?,2,3,4,5,D,False,0.16503754,0.6527361,0.06879788,0.11342853
"When the following equation is balanced, which of the following is true?
__ MnO4− + __ I− + __ H+ <-> __ Mn2+ + __ IO3− + __ H2O",The I− : IO3− ratio is 3:1.,The MnO4- : I- ratio is 6:5.,The MnO4- : Mn2+ ratio is 3:1.,The H+ : I− ratio is 2:1.,B,False,0.33311892,0.33311892,0.07432888,0.25943327
The equation ΔH = ΔU + PΔV is applicable,always,only for constant pressure processes,only for constant temperature processes,only for constant volume processes,B,False,0.37185502,0.28960097,0.08297207,0.25557196
Nitronyl nitroxides are stable radicals in which the unpaired electron is coupled to two equivalent nitrogen nuclei. How many lines will appear in the EPR spectrum of a solution of a rigid nitronyl nitroxide diradical with J << a?,3 lines,9 lines,5 lines,7 lines,B,True,0.23954497,0.30758184,0.14529137,0.30758184
Cobalt-60 is used in the radiation therapy of cancer and can be produced by bombardment of cobalt-59 with which of the following?,Neutrons,Alpha particles,Beta particles,X-rays,A,False,0.16794284,0.31375852,0.061782714,0.45651594
Which of the following is required for both paramagnetism and ferromagnetism?,Strong oxidizing conditions,Low-spin electron configuration,Metallic physical properties,Unpaired electrons,D,True,0.041192632,0.11197318,0.019458022,0.8273761
"The 1H spectrum of a mixture of dimethylsulphoxide (DMSO) and acetonitrile (AN) contains lines with relative intensities α and 3α, respectively. What is the ratio of the two concentrations, [DMSO]:[AN]?",1:1,1:3,1:6,2:3,C,False,0.22023195,0.528309,0.11788167,0.13357744
Which of the following statements most accurately explains why the T1 of a nucleus is sometimes longer than its T2?,"T1, unlike T2, is sensitive to very low-frequency molecular motions.","T2, unlike T1, is sensitive to very low-frequency molecular motions.","T1, unlike T2, is sensitive to molecular motions at the Larmor frequency.","T2, unlike T1, is sensitive to molecular motions at the Larmor frequency.",D,True,0.23252428,0.2985671,0.085540906,0.38336772
The 1H Larmor frequency of benzene exceeds that of trifluoroacetic acid by 1.656 kHz on a 400 MHz spectrometer. The 1H chemical shift of benzene is 7.16 ppm. What is the chemical shift of trifluoroacetic acid?,3.02 ppm,5.03 ppm,10.56 ppm,11.30 ppm,D,False,0.23163532,0.38190207,0.12398545,0.26247722
"Suppose that the 13C nuclei in a molecule in a 600 MHz spectrometer can be 100% polarized (p = 1). If T1 = 5.0 s, how long does it take for p to reach a value equal to twice the thermal equilibrium polarization at 298 K?",[The polarization relaxes exponentially: p(t) = [p(0) - peq]exp(-t/T1) + peq.],72.0 s,56.6 s,12.7 s,B,True,0.2580882,0.3755161,0.0739435,0.29245222
Estimate the β-hyperfine value for the cyclobutyl radical (C4H7•) assuming the radical is flat and the HCH angle is 115°.,4.6 mT,27 G,5.4 mT,3.8 mT,A,False,0.19957982,0.29038692,0.13716908,0.3728642
What is the ratio of line intensities in the EPR spectrum of the t-Bu radical (CH3)3C•?,1:19:36:84:126:126:84:36:19:1,1:9:36:84:126:126:84:36:9:1,1:9:35:82:120:120:82:35:9:1,1:8:28:56:70:56:28:8:1,D,False,0.43573156,0.29947364,0.05896985,0.20582502
Which one sentence explains most accurately why spin trapping is often used to detect free radical intermediates?,spin trapping provides more structural information than direct detection by EPR,spin trapping makes it easy to quantify free radical intermediates,steady state concentration of free radical intermediates is often too low to enable direct detection by EPR,detection of spin adducts requires lower power than direct detection of radical intermediates,D,True,0.23849851,0.23849851,0.07742913,0.44557387
Calculate the magnetic moment (μI) of a 13C nucleus.,6.1445 x 10^-27 J T-1,3.1445 x 10^-27 J T-1,9.1445 x 10^-27 J T-1,1.1445 x 10^-28 J T-1,C,False,0.24627472,0.27906582,0.116331935,0.3583276
"The normal modes of a carbon dioxide molecule that are infrared-active include which of the following?
I. Bending
II. Symmetric stretching
III. Asymmetric stretching",I only,II only,III only,I and III only,D,True,0.25641757,0.19969821,0.12112309,0.4227611
Which of the following is a true statement about optical isomerism of complexes containing achiral ligands?,Square planar complexes can display optical isomerism only if all four ligands are identical.,Tetrahedral complexes never display optical isomerism.,Linear complexes can display optical isomerism when both ligands are different.,Octahedral complexes of monodentate ligands can display optical isomerism only when they have at least three different ligands.,D,True,0.14357257,0.26822886,0.08708116,0.50111747
Which one of the following statements is true:,Protons and neutrons have orbital and spin angular momentum.,"Protons have orbital and spin angular momentum, neutrons have spin angular momentum.",Protons and neutrons possess orbital angular momentum only.,Protons and neutrons possess spin angular momentum only.,C,False,0.3012667,0.49670482,0.040772013,0.16125645
Calculate the Larmor frequency for a proton in a magnetic field of 1 T.,23.56 GHz,42.58 MHz,74.34 kHz,13.93 MHz,B,True,0.29454038,0.4285537,0.074471466,0.20243444
Which of the following is an n-type semiconductor?,Silicon,Diamond,Silicon carbide,Arsenic-doped silicon,D,False,0.60904306,0.08242501,0.020840308,0.28769156
Which of the following statements most accurately explains why the 1H spectrum of 12CHCl3 is a singlet?,Both 35Cl and 37Cl have I = 0.,The hydrogen atom undergoes rapid intermolecular exchange.,The molecule is not rigid.,Both 35Cl and 37Cl have electric quadrupole moments.,D,True,0.2617239,0.20383076,0.045480795,0.4889646
"At 25°C, the maximum amount of PbI2 that can be dissolved in 1.00 L of pure water is 1.0 mmol. Assuming complete dissociation, the solubility product, K_sp, for lead iodide at 25°C is",1.0 × 10^−3,1.0 × 10^−6,1.0 × 10^−9,4.0 × 10^−9,D,True,0.19982454,0.22643088,0.09439044,0.47935417
The 13C spectrum of which isomer of C6H14 has lines with five distinct chemical shifts?,hexane,2-methylpentane,3-methylpentane,"2,3-dimethylbutane",B,False,0.14853372,0.31444588,0.07950437,0.45751604
Which of the following is the most common naturally-occurring form in which silicon is found?,Metallic element,Sulfide,Fluoride,Oxide,D,True,0.023919957,0.05738099,0.021109289,0.89758974
Which nuclide has an NMR frequency of 115.5 MHz in a 20.0 T magnetic field?,17O,19F,29Si,31P,A,False,0.08780754,0.07748988,0.09949898,0.73520356
"Which of the following must be true about a binary liquid mixture that obeys Raoult’s law?
I. The partial pressure of each component at equilibrium is proportional to its mole fraction in the liquid mixture.
II. The volume of the mixture is equal to the sum of the volumes of each component before mixing.
III. Intermolecular interactions in the mixture are identical to intermolecular interactions in the pure components.",I only,III only,I and III only,"I, II, and III",D,True,0.17019323,0.13254662,0.10322741,0.5940327
A single line is seen in the 31P spectrum of a solution of sodium phosphate. The 31P chemical shifts of H2PO4‾ and HPO42– are 3.42 ppm and 5.82 ppm respectively. What is the chemical shift when the pH of the solution equals the pKa of H2PO4‾?,3.41 ppm,3.98 ppm,4.33 ppm,4.62 ppm,D,False,0.31779525,0.31779525,0.11691034,0.24749918
"For EDTA titrations, the analyte solution and the titrant solution are both buffered at the same pH for which of the following reasons?
I. The conditional formation constant is affected by pH.
II. The fraction of EDTA in the fully deprotonated Y4− form varies with pH.
III. When EDTA reacts to form a metal complex, H+ is a product in most cases.",I only,I and II only,I and III only,"I, II, and III",D,True,0.14759026,0.16724168,0.1014372,0.5837308
The Henry’s law constant for CO2 dissolved in water at 25°C is 30.0 atm M^−1. The concentration of dissolved CO2 in a vessel pressurized with 2.0 atm of CO2 is,1.5 M,0.15 M,0.067 M,0.015 M,C,False,0.3074237,0.3074237,0.07772889,0.3074237
"A student performs five titrations and obtains a mean result of 0.110 M, with a standard deviation of 0.001 M. If the actual concentration of the titrated solution is 0.100 M, which of the following is true about the titration results?",Accurate but not precise,Precise but not accurate,Both accurate and precise,Neither accurate nor precise,B,False,0.19994426,0.19994426,0.22656651,0.37354502
A Cu(II) metal ion (giso = 2.12) produces four lines with a separation of 500 MHz between each line. Express the hyperfine splitting in field units of mT and the hyperfine coupling in units of wavenumbers.,500 MHz = 0.185 mT = 0.29842 cm-1,500 MHz = 16.850 mT = 0.01667 cm-1,500 MHz = 32.953 mT = 0.76298 cm-1,500 MHz = 45.672 mT = 2.86329 cm-1,C,False,0.18191467,0.18191467,0.1416753,0.49449533
"On the basis of oxidation-reduction potential, which of the following is most likely to occur?",Al(s) + 3 NaNO3(aq) 3 Na(s) + Al(NO3)3(aq),Zn(s) + 2 Ag(NO3)(aq) → 2 Ag(s) + Zn(NO3)2(aq),Pb(s) + Ca(NO3)2(aq) → Ca(s) + Pb(NO3)2(aq),Pb(s) + 2 LiNO3(aq) → 2 Li(s) + Pb(NO3)2(aq),B,False,0.22056252,0.22056252,0.09194414,0.46693087
Which of the following statements is not a reason why tetramethylsilane is used as a 1H chemical shift reference.,Its 1H spectrum is a singlet.,Its protons are quite strongly shielded.,It dissolves in most organic solvents.,Most organic compounds do not contain silicon atoms.,D,True,0.087081224,0.26822904,0.0768489,0.5678409
"The X-band (9.5 GHz) EPR spectrum of a matrix isolated Na atom reveals four hyperfine lines with resonant field positions of 3074 G, 3174 G, 3274 G and 3374 G. Calculate the g value of the atom.",g = 2.002,g = 1.950,g = 2.250,g = 2.005,A,False,0.29520482,0.3790505,0.09583897,0.22990575
Calculate the spin angular momentum of 43Ca. [I = 7⁄2],2.166 x 10^-34 J s,3.691 x 10^-34 J s,4.185 x 10^-34 J s,5.493 x 10^-34 J s,C,False,0.26082176,0.29554978,0.10872669,0.33490178
Calculate the magnetic field responsible for the polarization of 2.5 x 10^-6 for 13C at 298 K.,0.5 T,1.2 T,2.9 T,100 T,C,False,0.22495952,0.32731417,0.120412156,0.32731417
"The T2 of an NMR line is 15 ms. Ignoring other sources of linebroadening, calculate its linewidth.",0.0471 Hz,21.2 Hz,42.4 Hz,66.7 Hz,B,True,0.35352618,0.40059763,0.07888235,0.16699393
What is the maximum value of the z-component of the spin angular momentum of 43Ca? [I = 7⁄2],3.691 x 10^-34 J s,4.185 x 10^-34 J s,5.493 x 10^-34 J s,8.370 x 10^-34 J s,A,False,0.30875865,0.27247855,0.06889337,0.3498694
"Of the following compounds, which has the lowest melting point?",HCl,AgCl,CaCl2,CCl4,A,False,0.17417008,0.1356438,0.15370457,0.5364816
Which of the following statements about nuclear binding energies is NOT true?,Binding energy per nucleon reaches a maximum for 56Fe.,Nuclear binding energies have about the same magnitude as chemical bond energies.,Nuclei have slightly less mass than the sum of their component nucleons.,The nuclei of heavy elements have more neutrons than protons in order to provide sufficient binding energy to hold the nuclei together.,B,False,0.066007085,0.15834276,0.066007085,0.709643
Predict the hyperfine value for the EPR spectrum of fully deuteriated benzene radical anion C6D6•-.,0.375 mT,3.75 G,2.35 mT,0.58 G,D,True,0.19034772,0.19034772,0.101885796,0.51741874
The strongest base in liquid ammonia is,NH3,NH2−,NH4+,N2H4,B,False,0.1938125,0.17103894,0.038163945,0.59698457
The equilibrium populations of the 1H energy levels of a molecule are nα = nαeq and nβ = nβeq. What are the populations after a 5.0 μs pulse when B1 = 4.697 mT?,nα = nβeq and nβ = nαeq,nα = nαeq and nβ = nβeq,nα = ½(nαeq + nβeq) and nβ = ½(nαeq + nβeq),nα = nαeq + nβeq and nβ = nαeq + nβeq,A,False,0.28264976,0.52805924,0.071465045,0.11782595
Calculate the Q-factor for an X-band EPR cavity with a resonator bandwidth of 1.58 MHz.,Q = 1012,Q = 2012,Q = 3012,Q = 6012,D,False,0.24968779,0.3632936,0.104085356,0.28293332
The 13C chemical shifts of benzene and chloroform are 128.4 ppm and 77.2 ppm respectively. What is the difference in the 13C NMR frequencies of the two compounds on a 600 MHz spectrometer?,7.73 kHz,30.7 kHz,91.6 kHz,122 kHz,A,False,0.26082176,0.33490178,0.10872669,0.29554978
"Of the following solutions, which will have the highest ionic strength? (Assume complete dissociation.)",0.050 M AlCl3,0.100 M NaCl,0.050 M CaCl2,0.100 M HCl,A,False,0.1811607,0.43458194,0.045804597,0.33845276
What is the strength (B1) of a 13C 90° pulse of duration 1 μs?,3.72 mT,5.18 mT,17.0 mT,23.3 mT,B,True,0.30889943,0.3500289,0.12876844,0.21230327
Which of the following experimental observations were explained by Planck’s quantum theory?,Blackbody radiation curves,Emission spectra of diatomic molecules,Electron diffraction patterns,Temperature dependence of reaction rates,A,False,0.24784933,0.28085008,0.062666126,0.40863445
"A radioactive isotope, which is used in diagnostic imaging, has a half-life of 6.0 hours. If a quantity of this isotope has an activity of 150 mCi when it is delivered to a hospital, how much activity will remain 24 hours after delivery? (mCi = microcuries)",150 mCi,38 mCi,19 mCi,9.4 mCi,D,False,0.34986943,0.30875868,0.06889337,0.27247858
"What is the orbital angular momentum quantum number, l, of the electron that is most easily removed when ground-state aluminum is ionized?",3,2,1,0,C,False,0.27392355,0.39855638,0.11418832,0.21333186
"Considering 0.1 M aqueous solutions of each of the following, which solution has the lowest pH?",Na2CO3,Na3PO4,Na2S,NaCl,D,True,0.17310493,0.09265639,0.049595393,0.68464327
"A silyl radical bearing an Si-H· fragment has a g value of 2.0033 and a pair of lines separated by 15.5 MHz. Express the splitting in units of mT, Gauss and cm-1.",15.5 MHz = 11.104 mT = 27.201 Gauss = 0.862 x 10^-4 cm-1,15.5 MHz = 7.352 mT = 10.104 Gauss = 18.39 x 10^-4 cm-1,15.5 MHz = 1.55 mT = 0.562 Gauss = 31.0 x 10^-4 cm-1,15.5 MHz = 0.553 mT = 5.530 Gauss = 5.17 x 10^-4 cm-1,B,False,0.3102574,0.3102574,0.069227785,0.3102574
Elements with partially filled 4f or 5f orbitals include all of the following EXCEPT,Cu,Gd,Eu,Am,A,False,0.13598889,0.19786265,0.056688603,0.6094599
Calculate spin density on the central carbon atom of malonic acid radical (•CH(COOH)2) if the hyperfine value for the α-hydrogen atom is 21.9 G.,0.95,0.85,0.15,0.65,C,False,0.36694473,0.36694473,0.09277815,0.17333241
"In fluorescence spectroscopy, the quantum yield (Φ_f) is best defined as the",rate of fluorescence emission,number of photons emitted,"number of photons emitted, divided by the number of photons absorbed","number of excitation photons impinging on the sample, divided by the number of photons absorbed",C,False,0.121644065,0.17699106,0.15619406,0.54517084
Which one of the following statements is true:,Large and positive g shifts are observed when the LUMO – HOMO gap is small and λ is positive.,Large deviations in g occurs when the energy difference between the SOMO and lowest lying excited state is large.,A large deviation of g from ge is expected when λ is large and the energy difference between the SOMO and the lowest lying excited state is small.,A small deviation of g from ge is expected when λ is small and positive.,C,False,0.29554978,0.26082176,0.10872669,0.33490178
What is the magnetic moment of 205Tl?,"[ɣ (205TI = 1.569 x 108 T-1 s-1, I = ½]",0.717 x 10^-26 J T-1,0.827 x 10^-26 J T-1,1.433 x 10^-26 J T-1,C,False,0.40148845,0.27593872,0.07905777,0.24351506
