0,1,2,3,4,5,llama_7B_followturn_20000/ckp25k_correct,llama_7B_followturn_20000/ckp25k_choiceA_probs,llama_7B_followturn_20000/ckp25k_choiceB_probs,llama_7B_followturn_20000/ckp25k_choiceC_probs,llama_7B_followturn_20000/ckp25k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.13104728,0.5873131,0.27742708,0.0042125075
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.38659394,0.49639642,0.11076102,0.006248709
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.41602722,0.5341895,0.03869656,0.01108675
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.26103845,0.7095761,0.027513249,0.0018723002
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,True,0.061467897,0.7488323,0.16708708,0.022612777
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.111616194,0.8247383,0.04652855,0.017116897
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.5986095,0.36307502,0.038267825,4.7696823e-05
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,True,0.108439796,0.70711625,0.13923945,0.045204427
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.2639325,0.63314116,0.09709535,0.0058310283
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.06793677,0.8276393,0.09884742,0.0055765896
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.16691902,0.6601775,0.14730552,0.025597861
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.21267855,0.65509605,0.12899606,0.003229353
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.35483143,0.5850181,0.054415163,0.0057353154
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.15013999,0.76247376,0.08036414,0.0070221405
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.44972914,0.44972914,0.08855692,0.011984875
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.19260786,0.6722675,0.13237733,0.0027474037
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,True,0.15675975,0.79609174,0.04491242,0.0022360578
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,True,0.2922419,0.54597974,0.15642582,0.0053525968
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.39323285,0.5721504,0.032278515,0.002338248
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.20667508,0.7213669,0.067097574,0.004860532
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.30597228,0.57163143,0.112560906,0.009835462
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,True,0.29602244,0.5530427,0.12340051,0.027534375
−4 +  ( −3 )=,−7,−1,1,7,A,True,0.4369038,0.4369038,0.12517504,0.001017362
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.15689296,0.5476102,0.29311463,0.0023822938
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,True,0.2064681,0.7206445,0.06703038,0.005857049
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.048863668,0.8661292,0.055369787,0.02963731
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.20667508,0.7213669,0.067097574,0.004860532
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.1197536,0.78089154,0.07263423,0.02672064
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.2183772,0.67264915,0.10315409,0.0058195554
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.043955225,0.88286436,0.07246992,0.0007104701
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,True,0.1024619,0.7570967,0.11610454,0.024336835
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,True,0.26820725,0.56779474,0.16267592,0.001322151
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.20761971,0.724664,0.067404255,0.0003121436
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,False,0.28191122,0.52667946,0.17098778,0.020421578
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.24869744,0.67602974,0.07125301,0.00401982
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,False,0.22862923,0.7042276,0.065503374,0.0016398448
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,False,0.41544372,0.5334403,0.049617678,0.001498324
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.39405137,0.39405137,0.21092051,0.0009767557
A theater collected $6 for each ticket sold to a movie. The theater sold 500 tickets to the movie. The expression below can be used to find how much money the theater collected for the tickets. 6 × 500 Which expression can also be used to find how much money the theater collected for the tickets?,30 × 10^1,30 × 10^3,(6 × 5) × 10^2,(6 × 5) × 10^3,C,False,0.2758128,0.6616405,0.047929082,0.014617544
Let 12-9+c=12. What value of c makes the equation true?,0,3,9,12,C,False,0.1419699,0.8169804,0.04067506,0.00037460437
"The Sojourn family went on a vacation. They started with $2000. If they spent $150 each day, which expression represents how much money they had after x days?",1850x,2000 −150x,150x,2000 +150x,B,True,0.29504302,0.6246061,0.07459856,0.005752423
"A shelf has four books on it. The weight, in pounds, of each of the four books on the shelf is 2.5, 3.2, 2.7, 2.3 Which inequality represents the weight, w, of any book chosen from the shelf?",w > 2.3,w < 2.4,w > 3.2,w < 3.3,D,False,0.35270673,0.35270673,0.27468827,0.019898351
Which number has an absolute value greater than 5?,-6,-5,0,5,A,True,0.5904773,0.35814258,0.048469327,0.0029108094
What is the value of the expression 2(3(4^2 + 1)) - 2^3?,156,110,94,48,C,False,0.15969354,0.71569675,0.09685902,0.027750574
"Gwen wrote the number pattern below on a piece of paper. 1, 5, 9, 13 What are the next two terms in Gwen’s pattern?","15, 17","15, 19","17, 19","17, 21",D,False,0.3052558,0.6462265,0.046812493,0.0017051449
If 3 cans of pears cost $2.37 how many cans of pears can you buy for $9.48?,3 cans,12 cans,36 cans,13 cans,B,True,0.2709566,0.64999115,0.07763038,0.00142185
"Order from greatest to least: 3, 3 and 1 over 8,3.8,3.18.","3.18, 3 and 1 over 8, 3.8,3","3,3 and 1 over 8, 3.18, 3","3.8, 3 and 1 over 8, 3.18, 3","3.8, 3.18, 3 and 1 over 8, 3",D,False,0.13678804,0.694667,0.15500116,0.01354385
Compute 22 / 2 + 9.,10,11,20,2,C,False,0.24434999,0.6642121,0.08989133,0.0015466658
"The population of a certain city is 836,527. What is the population of this city rounded to the nearest ten thousand?","800,000","830,000","836,000","840,000",D,False,0.43482238,0.3837294,0.18126093,0.0001872965
Find the product of 5 • (−9).,14,−4,45,−45,D,False,0.2925885,0.61940986,0.08382801,0.0041735508
"Keiko spent the day bird watching and counted 34 more birds in the morning than in the afternoon. If she counted a total of 76 birds, how many birds did she count in the afternoon?",21 birds,40 birds,42 birds,84 birds,A,False,0.27277842,0.6543614,0.06896918,0.0038909754
What is the value of 5 + 2 • 15 + (12 • 4)?,78,83,131,153,B,True,0.27685872,0.6641495,0.054516714,0.0044750045
Which situation can be represented by the fraction 20/8?,Leslie spent 20 dollars and 8 cents at a store. How is the amount of money Leslie spent written as a fraction?,Mr. Kramer’s 8 grandchildren shared 20 crackers equally. How many crackers did each grandchild get?,Mitch bought 20 containers of flowers at a plant store. Each container had 8 flowers in it. How many flowers did Mitch buy?,Stamps are sold in booklets of 20 stamps. Donna used 8 stamps to send invitations for a party. How many booklets of stamps did Donna use to send her invitations?,B,True,0.08389023,0.90190494,0.008841964,0.005362923
"If a freight train travels at a speed of 20 miles per hour for 6 hours, how far will it travel?",120 miles,80 miles,26 miles,12 miles,A,True,0.5821782,0.31161752,0.101167396,0.005036828
Which step explains how to find the value of a in 6a = 72?,add 6 to both sides,divide both sides by 6,multiply both sides by 6,subtract 6 from both sides,B,False,0.47643882,0.42045578,0.09381637,0.0092890775
"Coach Wu has a total of 30 soccerballs. 9 soccer balls are white. The remaining soccer balls are one of three different colors (blue, pink, or green). There is an equal numberof blue, pink, and green balls How many green soccer balls does Coach Wu have?",7,10,21,39,A,False,0.36248282,0.5976331,0.038205408,0.0016786284
The temperature dropped 11°F between 6 P.M. and 10 P.M. It was 84°F at 10 P.M. Write and solve an equation to find t the temperature at 6 P.M.,84 − 11 = t; 73°F,t − 84 = 11; 95°F,84 − t = 11; 73°F,t − 11 = 84; 95°F,D,False,0.049579814,0.6844282,0.25178707,0.014204854
Theresa had a bag of 72 marbles. She put the marbles into 9 equal groups. Which number sentence shows how to find the number of marbles Theresa put into each group?,72 ÷ 9 = 8,72 – 9 = 63,9 + 72 = 81,9 ÷ 72 = 0.125,A,False,0.32186857,0.53067154,0.13417478,0.013285101
Rob uses 1 box of cat food every 5 days to feed his cats. Approximately how many boxes of cat food does he use per month?,2 boxes,4 boxes,5 boxes,6 boxes,D,False,0.3894042,0.56657976,0.0410429,0.0029731377
What is the least common multiple of 4 and 10?,14,20,40,60,B,True,0.2671636,0.64089215,0.086735316,0.0052088606
Find 4 over 7 + 2 over 7.,6 over 14,8 over 49,14 over 28,6 over 7,D,False,0.18535914,0.64696693,0.16357885,0.0040951166
How many years are there in a decade?,5,10,15,20,B,False,0.5046278,0.39300454,0.09936711,0.0030006268
There are 31 days in the month of January. Michelle did 45 push-ups each day of the month. She used the expression below to find the number of push-ups she did in January. 31 × 45 How many push-ups did Michelle do in the month of January?,125 push-ups,279 push-ups,"1,395 push-ups","1,406 push-ups",C,False,0.25148565,0.5323951,0.15253375,0.063585535
Two whole numbers have a least common multiple of 60. Each number is less than or equal to 12. The greatest common factor of the two numbersis 2. What are the two numbers?,6 and 10,5 and 12,10 and 12,12 and 15,C,False,0.23806341,0.7332869,0.028432619,0.00021708572
Evaluate −2(x − 3) for x = 2.,−4,−2,10,2,D,False,0.21845421,0.6728864,0.103190474,0.0054688943
There are 230 calories in 4 ounces of a type of ice cream. How many calories are in 6 ounces of that ice cream?,232,236,345,460,C,False,0.23880622,0.73557496,0.02221244,0.0034063878
Estimate 711 + 497. The sum is between which numbers?,50 and 400,450 and 700,"750 and 1,000","1,050 and 1,300",D,False,0.05737585,0.8975093,0.039433807,0.0056809783
"Mr. Kohlberg owns a flower shop. At the beginning of the day, he had 152 roses. Mr. Kohlberg sold 96 of the roses and then wanted to separate the rest of the roses equally among 8 vases. What will be the total number of roses in each vase?",7,12,48,56,A,False,0.25323442,0.41751298,0.32515943,0.004093153
Estimate 32 x 68. The product is between what numbers?,18 and 28,180 and 280,"1,800 and 2,800","18,000 and 28,000",C,False,0.17146417,0.7684491,0.049125306,0.010961338
Write the prime factorization of 77. Use exponents where possible.,7 • 11^2 • 13,7^2 • 11,7 • 11 • 13,7 • 11,D,False,0.14642033,0.57910365,0.2735492,0.000926799
Magazines costs $2.99 each and books costs $6.99 each at the Old Town Newsstand. What is the total cost of 4 magazines and 3 books?,$20.93 ,$28.93 ,$32.93 ,$48.93 ,C,False,0.19672796,0.7780742,0.023495805,0.0017020304
"Umi created the number pattern that follows by adding the same amount each time to get the next number. 20, 40, 60, 80, ... What will be the eighth number in the pattern?",160,240,320,640,A,False,0.3429602,0.49900416,0.14296709,0.01506862
Write 7 over 33 as a decimal.,0.021 repeating,0.21 Repeating,0.22 Repeating,0.2121,B,True,0.108973905,0.8052143,0.08486896,0.000942809
Westview School is buying new basketball uniforms. Each uniform costs $46. The school will buy 12 uniforms. Which equation shows a way to find the total cost of the uniforms?,(40 × 10) + (6 × 2) = 400 + 12,(40 × 6) + (10 × 2) = 240 + 20,(40 × 12) + (6 × 12) = 480 + 72,(40 × 12) + (60 × 12) = 480 + 720,C,False,0.20757776,0.7245176,0.036071606,0.031833082
Manuel bought a used car for six thousand forty-nine dollars. What is the cost of the used car Manuel bought written as a numeral?,$649 ,"$6,049 ","$6,409 ","$6,490 ",B,True,0.32538474,0.6078987,0.06407205,0.0026445694
"Yesterday, Micah ate an even number of strawberries. He also ate an odd number of apples. Which group could represent the strawberries, S, and apples, A, Micah ate yesterday?",SSSSS; AAA,SSSSS; AAAA,SSSSSSSS; AAAA,SSSSSSSS; A,D,False,0.15706417,0.70391273,0.13860863,0.00041443232
