0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_26000_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_26000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_26000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_26000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_26000_choiceD_probs
"In a population of giraffes, an environmental change occurs that favors individuals that are tallest. As a result, more of the taller individuals are able to obtain nutrients and survive to pass along their genetic information. This is an example of",directional selection.,stabilizing selection.,sexual selection.,disruptive selection.,A,True,0.94849175,0.04722262,0.0034207955,0.0008649125
Which of the changes below following the start codon in an mRNA would most likely have the greatest deleterious effect?,a deletion of a single nucleotide,a deletion of a nucleotide triplet,a single nucleotide substitution of the nucleotide occupying the first codon position,a single nucleotide substitution of the nucleotide occupying the third codon position,A,False,0.18954171,0.14761524,0.14761524,0.5152278
The energy given up by electrons as they move through the electron transport chain is used to,break down glucose,make glucose,produce ATP,make NADH,C,True,0.025329499,0.022353204,0.9504824,0.0018348627
"During the period when life is believed to have begun, the atmosphere on primitive Earth contained abundant amounts of all the following gases EXCEPT",oxygen,hydrogen,ammonia,methane,A,True,0.71067315,0.26144204,0.018938798,0.008946055
Convergent evolution is best exemplified by which of the following?,The pectoral fins of fish and the front legs of cats,The presence of a notochord in all chordate embryos,The wings of an insect and the wings of a bird,The leaves of an oak tree and the spines of a cactus,C,False,0.24445117,0.16800866,0.13084528,0.45669487
Which of the following would most likely provide examples of mitotic cell divisions?,cross section of muscle tissue,cross section of an anther (site of pollen production in a flower),longitudinal section of a shoot tip,cross section of a leaf,C,False,0.34231928,0.38789856,0.086551875,0.18323031
Invertebrate immune systems possess which of the following?,Cytotoxic T-lymphocytes,Phagocytes,B-cells,Helper T-cells,B,True,0.098491095,0.82465583,0.05973787,0.017115185
Two unrelated species evolve in a way that makes them more similar.,Divergent evolution,Convergent evolution,Parallel evolution,Coevolution,B,False,0.759066,0.21747606,0.009555231,0.013902779
Which of the following is the most likely benefit of periodic natural wildfires in some forest ecosystems?,"The fires remove dead and decaying plant matter, reducing the risk of more intense and destructive fires.",The fires leach nutrients from the soil‚ preventing the germination of plants that might compete with native species.,The fires drive off herbivores whose plant-based diets reduce the amount of vegetation.,The fires dry out the soil and decrease the chance of flooding after heavy rains.,A,True,0.9803687,0.015846184,0.0018925568,0.0018925568
"In a hypothetical environment, fishes called pike-cichlids are visual predators of algae-eating fish (i.e., they locate their prey by sight). If a population of algae-eaters experiences predation pressure from pike-cichlids, which of the following should least likely be observed in the algae-eater population over the course of many generations?",Selection for drab coloration of the algae-eaters,Selection for nocturnal algae-eaters (active only at night),"Selection for larger female algae-eaters, bearing broods composed of more, and larger, young",Selection for algae-eaters that become sexually mature at smaller overall body sizes,C,True,0.14871801,0.11582171,0.5190769,0.21638343
A man contracts the same flu strain for the second time in a single winter season. The second time he experiences fewer symptoms and recovers more quickly. Which cells are responsible for this rapid recovery?,Helper T cells,Cytotoxic T cells,Memory cells,Plasma cells,C,True,0.09688809,0.2633691,0.6317897,0.007953059
"The same gene that causes various coat patterns in wild and domesticated cats also causes the cross-eyed condition in these cats, the cross-eyed condition being slightly maladaptive. In a hypothetical environment, the coat pattern that is associated with crossed eyes is highly adaptive, with the result that both the coat pattern and the cross-eyed condition increase in a feline population over time. Which statement is supported by these observations?",Evolution is progressive and tends toward a more perfect population.,Phenotype is often the result of compromise.,Natural selection reduces the frequency of maladaptive genes in populations over the course of time.,"Polygenic inheritance is generally maladaptive, and should become less common in future generations.",B,True,0.28421366,0.32205626,0.22134583,0.1723843
Which of the following statements is correct?,Water flows from hypertonic to hypotonic.,Germinating seeds use less oxygen than do nongerminating seeds.,The rate of transpiration decreases with an increase in air movement.,Smaller DNA fragments migrate more rapidly than do larger DNA fragments on gel electrophoresis.,D,False,0.63044184,0.06644808,0.0403028,0.26280725
