0,1,2,3,4,5,llama_7B_ga_alpaca_20000/ckp5000_correct,llama_7B_ga_alpaca_20000/ckp5000_choiceA_probs,llama_7B_ga_alpaca_20000/ckp5000_choiceB_probs,llama_7B_ga_alpaca_20000/ckp5000_choiceC_probs,llama_7B_ga_alpaca_20000/ckp5000_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,False,0.5323951,0.15253375,0.25148565,0.063585535
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.42568663,0.17745258,0.37566712,0.021193689
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.42956254,0.22992827,0.29523373,0.045275558
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.47325507,0.21000567,0.22354986,0.09318945
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,False,0.67870796,0.22034422,0.091853134,0.009094692
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,True,0.27557585,0.27557585,0.40096048,0.0478879
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,False,0.41991335,0.17504592,0.37057224,0.034468587
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,True,0.41476503,0.28506356,0.28506356,0.015107815
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.44936562,0.30884418,0.24052809,0.0012621755
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.7088663,0.15816945,0.10870817,0.024256071
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.6120295,0.1547453,0.19869688,0.03452834
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.3860363,0.26531863,0.20663035,0.14201483
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.5895964,0.19141392,0.19141392,0.02757579
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.31839263,0.17042328,0.3607861,0.15039802
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,True,0.44921604,0.2559556,0.2724633,0.02236515
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.61817735,0.22741474,0.13793401,0.016473869
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.5941354,0.13256954,0.19288751,0.080407485
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,True,0.6331602,0.205557,0.15038872,0.0108941225
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,True,0.52225304,0.149628,0.2795419,0.0485771
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.64258564,0.23639405,0.08696451,0.03405579
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.4109316,0.21995583,0.32003385,0.04907878
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.5704026,0.036464617,0.3920316,0.0011011361
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,True,0.3290464,0.25626162,0.37285843,0.041833557
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,True,0.32288852,0.41459706,0.25146583,0.011048637
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.6518536,0.27173302,0.068704866,0.0077084727
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.62617844,0.20329037,0.1583227,0.012208535
What kind of animal is a peregrine?,moose,cat,bird,fish,C,False,0.3984021,0.31027585,0.2738175,0.017504567
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.35870948,0.11645591,0.5219192,0.0029154168
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.6819051,0.25085887,0.06342705,0.003809091
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.42303884,0.22643638,0.32946298,0.021061864
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.57588136,0.18696131,0.21185492,0.025302462
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.4727412,0.28673202,0.22330712,0.017219597
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.24678078,0.40687272,0.3168728,0.029473763
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.4526028,0.31106907,0.21379443,0.022533767
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.45957533,0.24599296,0.24599296,0.04843888
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.32868606,0.17593296,0.42204124,0.07333977
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.5562832,0.1593778,0.26276955,0.021569438
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.5001389,0.18399082,0.30334955,0.012520731
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.6198522,0.29279745,0.08388787,0.0034624662
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.37193853,0.19908436,0.37193853,0.057038624
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.34366152,0.23619488,0.23619488,0.18394876
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.55473584,0.18009636,0.18009636,0.0850715
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.7065842,0.15766026,0.108358204,0.027397243
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.7286563,0.14348093,0.12662148,0.0012413533
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.44223818,0.23671305,0.268231,0.05281782
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.6534285,0.1457996,0.18721041,0.013561475
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.5717723,0.21034327,0.18562728,0.032257184
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.4997354,0.30310485,0.18384238,0.0133174965
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.3916817,0.20965211,0.34565789,0.05300835
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.5600823,0.16046627,0.23347704,0.045974355
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.49393356,0.20590213,0.23331769,0.06684664
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.4285537,0.29454038,0.20243444,0.074471466
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.4837158,0.20164274,0.29338846,0.02125299
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.76464844,0.10348391,0.124825425,0.0070421686
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.47495148,0.19798923,0.25422323,0.07283617
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.64942133,0.1449055,0.18606234,0.019610826
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.5815542,0.24242784,0.16661806,0.009399948
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.6240146,0.20258789,0.1577756,0.0156219
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,False,0.6694838,0.169272,0.13182917,0.029415065
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.6827183,0.25115803,0.06350269,0.002621069
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.48160493,0.29210815,0.20076281,0.025524126
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.62691903,0.17961532,0.17961532,0.013850446
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.37463313,0.17696416,0.37463313,0.07376964
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.49159175,0.26313013,0.20492592,0.040352307
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.36233386,0.2197666,0.36233386,0.0555657
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.526584,0.21951288,0.24874067,0.005162448
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.4082867,0.317974,0.2476384,0.026100894
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.34975892,0.21213952,0.39632878,0.041772746
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.6800382,0.17194058,0.13390747,0.014113743
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.5416164,0.25584146,0.18717763,0.015364475
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.4275873,0.228871,0.25934482,0.08419693
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.48806605,0.23054607,0.26124296,0.020144891
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.5384329,0.22445221,0.22445221,0.012662728
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,False,0.5120516,0.16623881,0.27408147,0.04762822
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,False,0.3999507,0.27488184,0.31148192,0.013685561
