0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_alpacagpt35_52000_correct,llama_7B_llamatokenizer_alpacacode_alpacagpt35_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt35_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt35_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt35_52000_choiceD_probs
Nearsightedness results from,too much curvature of the cornea and lens,too little curvature of the cornea and lens,too much curvature of the iris and lens,too little curvature of the iris and lens,A,True,0.75440663,0.24491997,0.000305267,0.0003682223
Delusions of grandeur are most characteristic of,OCD.,schizophrenia.,conversion disorder.,antisocial personality disorder.,B,True,0.022815324,0.9701323,0.0030877185,0.003964709
Abraham Maslow proposed the idea that some motives are more imperative to survival than others. Which of the following approaches expresses this?,Homeostatic regulation,Goal-setting,Expectancy-value,Hierarchy of needs,D,False,0.012931011,0.4852326,0.016603746,0.4852326
"In test construction and evaluation, validity refers to the degree to which a test",measures what it purports to measure,yields consistent results on successive administrations,has been piloted and statistically analyzed,includes norms based on a representative sample of the general population,A,True,0.67394674,0.19308898,0.10335308,0.029611154
The precedent established in Larry P. v. Riles resulted in,"the provision of a free, appropriate public education for students with disabilities",the provision of bilingual education for English-language learners,schools being held responsible for providing tests that do not discriminate on the basis of race,the assignment of similar funding to athletic activities for boys and girls,C,False,0.97227436,0.022865701,0.003973463,0.0008865995
The heritability for traits of a cloned population is,0%,25%,50%,75%,A,False,0.04699036,0.83292407,0.08778955,0.032295972
Which of the following statistics provides the most information about how spread out a distribution of scores is?,variance,mean,range,median,A,True,0.94368386,0.041462574,0.01048338,0.004370123
"According to the position statement Supervision in School Psychology published by the National Association of School Psychologists (NASP), which of the following is most accurate concerning school psychologists who will be supervising in a school district?",They need provide supervision only to school psychologists who are not fully certified or licensed and to any school psychology interns.,They should provide professional but not administrative supervision.,They are eligible to serve as supervisors after one year of experience as a school psychologist.,They should hold the Nationally Certified School Psychologist credential or the state school psychologist credential.,D,False,0.85053855,0.07911241,0.03297896,0.037370056
"Dan read a list of 30 vocabulary words only once. If he is typical and shows the serial position effect, we would expect that the words he remembers two days later are",at the beginning of the list,in the middle of the list,at the end of the list,distributed throughout the list,A,False,0.3584609,0.4602729,0.09063311,0.09063311
"Which developmental stage theory explained how experiences in infancy, childhood, adolscence, adulthood, and old age influence later personality characteristics?",Piaget's cognitive development theory,Erikson's psychosocial stage theory,Kohlberg's moral development theory,Ainsworth's social attachment theory,B,True,0.015892813,0.98325354,0.00037376315,0.00047992138
