0,1,2,3,4,5,alpacacode_llama2_7B_sharegpt_qy_vic_52000_gpt35_Tptalpaca_correct,alpacacode_llama2_7B_sharegpt_qy_vic_52000_gpt35_Tptalpaca_choiceA_probs,alpacacode_llama2_7B_sharegpt_qy_vic_52000_gpt35_Tptalpaca_choiceB_probs,alpacacode_llama2_7B_sharegpt_qy_vic_52000_gpt35_Tptalpaca_choiceC_probs,alpacacode_llama2_7B_sharegpt_qy_vic_52000_gpt35_Tptalpaca_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.15409942,0.08248348,0.072791405,0.69062567
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.57595193,0.165013,0.14562346,0.113411665
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.4336343,0.18076567,0.18076567,0.20483434
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.17019323,0.5940327,0.10322741,0.13254662
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.13074963,0.11538614,0.089862816,0.6640014
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.23071587,0.17968169,0.43103397,0.15856855
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.33335584,0.48502988,0.024148215,0.15746614
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.11435295,0.061208725,0.6580558,0.16638255
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.64942604,0.30676714,0.015273037,0.02853379
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.09368415,0.69223744,0.039053362,0.17502503
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.22381338,0.3690059,0.28738207,0.11979867
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.10558601,0.25328767,0.41760075,0.22352558
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.32538554,0.36871013,0.082270354,0.223634
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.22469147,0.28850955,0.19828953,0.28850955
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.10257662,0.4597165,0.19163835,0.24606852
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.1674825,0.51588243,0.21505179,0.10158327
