0,1,2,3,4,5,llama_7B_firstturn_20000/ckp30k_correct,llama_7B_firstturn_20000/ckp30k_choiceA_probs,llama_7B_firstturn_20000/ckp30k_choiceB_probs,llama_7B_firstturn_20000/ckp30k_choiceC_probs,llama_7B_firstturn_20000/ckp30k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,True,0.20726115,0.052403826,0.43877184,0.3015632
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.12619805,0.20806542,0.6408866,0.02484987
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.15135507,0.22022034,0.59862095,0.029803582
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.10901887,0.139983,0.7108923,0.0401058
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.10492245,0.056160945,0.7752779,0.06363869
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.08812397,0.047169365,0.836097,0.028609665
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.59630686,0.08070136,0.21936904,0.10362259
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.10013347,0.04174184,0.8384073,0.01971745
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.49562204,0.05919361,0.38599083,0.05919361
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.24054264,0.1287532,0.5770318,0.05367232
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,True,0.15384258,0.17432646,0.41818747,0.2536435
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.04192481,0.24126062,0.65581435,0.06100024
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.11895549,0.17307922,0.6845416,0.023423724
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.068898976,0.44927773,0.44927773,0.03254557
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.19479504,0.07166109,0.32116273,0.4123811
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.083228655,0.37300497,0.47894785,0.06481854
