0,1,2,3,4,5,llama_7B_ga_alpacafirstturn_20000/ckp10000_correct,llama_7B_ga_alpacafirstturn_20000/ckp10000_choiceA_probs,llama_7B_ga_alpacafirstturn_20000/ckp10000_choiceB_probs,llama_7B_ga_alpacafirstturn_20000/ckp10000_choiceC_probs,llama_7B_ga_alpacafirstturn_20000/ckp10000_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,False,0.3509605,0.2733283,0.18785562,0.18785562
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.2206912,0.19475931,0.2206912,0.36385828
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.54419625,0.29128727,0.107158594,0.05735786
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.1578415,0.4861861,0.09573572,0.26023668
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,False,0.54675657,0.42581445,0.014570569,0.012858482
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,False,0.14850286,0.5873402,0.11565414,0.14850286
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.18321861,0.20761387,0.4980398,0.111127704
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.12176702,0.70072085,0.13798012,0.039531965
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.53720164,0.41837305,0.041424543,0.003000784
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.47767264,0.32829928,0.073253475,0.12077456
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.6109589,0.17504266,0.120304935,0.093693584
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,True,0.16770889,0.51657975,0.16770889,0.14800258
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,True,0.32412055,0.3672767,0.13511355,0.17348923
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.22633363,0.2564696,0.0943499,0.42284688
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.080825105,0.6767403,0.17110674,0.0713279
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.55148685,0.4294984,0.008913955,0.010100834
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.5327251,0.1526283,0.09257374,0.22207285
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,True,0.60232043,0.3653258,0.0181885,0.014165219
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.32633546,0.36978653,0.10594562,0.19793248
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,False,0.24194838,0.3520328,0.053985983,0.3520328
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.101188645,0.8472421,0.02899103,0.022578238
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.657233,0.24178252,0.07849529,0.022489276
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.5530822,0.2960436,0.06605625,0.08481791
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,True,0.3031867,0.56642735,0.09843031,0.031955644
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.24937452,0.5982184,0.08096005,0.071447
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.50242126,0.4433852,0.032118715,0.02207485
What kind of animal is a peregrine?,moose,cat,bird,fish,C,False,0.22210716,0.47020087,0.13471481,0.17297724
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.15436812,0.28839764,0.5387977,0.018436642
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.33311892,0.25943327,0.33311892,0.07432888
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.3247377,0.3247377,0.28658,0.063944645
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.41858387,0.47431767,0.03435946,0.072738975
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.24958959,0.5987343,0.03377828,0.11789778
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.23292151,0.7174488,0.045864966,0.0037648256
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.29863346,0.23257597,0.2635431,0.20524758
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.2819205,0.41019186,0.24879394,0.059093744
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.2777126,0.4578707,0.115767844,0.14864884
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.1948313,0.41245788,0.2207728,0.17193802
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.5300356,0.41279215,0.03388404,0.02328814
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.43238068,0.55518776,0.0069887824,0.005442869
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.42284688,0.22633363,0.0943499,0.2564696
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.019572277,0.18569659,0.060286857,0.73444426
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.77792376,0.15318227,0.038730543,0.030163378
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.44403386,0.30517972,0.087435454,0.16335094
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.3350333,0.6259246,0.03116295,0.007879227
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.032058574,0.56825185,0.23688261,0.16280688
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.70304036,0.15686952,0.095146164,0.044943865
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.26457518,0.38495463,0.085894994,0.26457518
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,False,0.3458141,0.4440341,0.16335101,0.046800848
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.3287146,0.15527378,0.22592203,0.2900896
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.57055426,0.3053957,0.07721612,0.046833944
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.6072102,0.22338016,0.04984285,0.11956678
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.35102317,0.5107357,0.069120556,0.069120556
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.4739909,0.28749,0.17437151,0.06414769
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.6814524,0.2212352,0.033927515,0.06338495
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.5737112,0.271002,0.07764337,0.07764337
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.6615534,0.16726689,0.1014525,0.06972721
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.50535595,0.30651388,0.127774,0.060356162
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.41260207,0.52979153,0.014118466,0.043487936
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,False,0.6564616,0.31009048,0.013624425,0.019823423
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,True,0.36986914,0.6098111,0.014341383,0.0059783775
