0,1,2,3,4,5,llama_7B_ga_followturn_20000/ckp5000_correct,llama_7B_ga_followturn_20000/ckp5000_choiceA_probs,llama_7B_ga_followturn_20000/ckp5000_choiceB_probs,llama_7B_ga_followturn_20000/ckp5000_choiceC_probs,llama_7B_ga_followturn_20000/ckp5000_choiceD_probs
What is the term for a sub-optimal but acceptable outcome of negotiations between parties?,Bargaining,Satisficing,Accepting,Compromising,B,True,0.28305188,0.46667364,0.22044101,0.029833447
What is the term for the 'rule of thumb' type of bias in decision making?,Framing bias,Hindsight bias,Over-confidence bias,Heuristics,D,False,0.2662129,0.34182414,0.2662129,0.12575008
What is a normative perspective?,The way things are.,The way things are going to be.,The way things should be.,The way things were.,C,False,0.39923915,0.31092778,0.24215078,0.04768232
"In the 'five forces model', what is the type of competitive activity that exists between organisations?",The potential for entry into the industry,The threat of substitute products,The power of customers,The level of rivalry,D,False,0.45441312,0.3538973,0.13019153,0.061498128
Which one of the following political leaders could not be termed a 'transformational' leader?,Margaret Thatcher,Mikhail Gorbachov,Nelson Mandela,Bill Clinton,D,False,0.37844637,0.33397776,0.22953933,0.058036633
What is a Gantt chart a type of?,Work flow design,Work schedule design,Work rate design,Work output design,B,False,0.32985443,0.32985443,0.2568909,0.08340026
Which one of the following is a feature of McGregor's Theory X?,Workers enjoy responsibility.,Workers view physical and mental effort as a natural part of work.,Workers like to show initiative.,Workers like to be directed.,D,True,0.14256482,0.3419952,0.07630945,0.43913054
What is the term for power derived from status or position in an organisation?,Referent,Expert,Reward,Legitimate,D,False,0.41135427,0.2827194,0.2827194,0.02320702
Which writer is most associated with bureaucratic structures?,Henry Fayol,Max Weber,Adam Smith,Mary Parker Follett,B,True,0.18265928,0.49651942,0.23453917,0.086282134
Who of the following is the industrial philanthropist?,Frederick Taylor,Seebohm Rowntree,Henry Ford,Max Weber,B,True,0.26924953,0.44391742,0.20969173,0.077141285
Individualism as a guiding moral philosophy was advocated by which economist?,John Kenneth Galbraith,John Maynard Keynes,Milton Friedman,Alfred Marshall,C,False,0.3447885,0.30427477,0.30427477,0.046662048
The Hawthorn Studies are most associated with which writer?,Mary Parker Follett,Elton Mayo,Lillian Gilbreth,Frederick Taylor,B,True,0.30896604,0.3501044,0.240623,0.10030659
How can you describe the thinking and outlook of transformational leaders?,Strategic,Operational,Functional,Developmental,A,False,0.2792612,0.46042386,0.21748883,0.042826094
What are the key characteristics of transactional leaders?,"Guiding, mentoring and motivating","Guiding, commanding and motivating","Guiding, demonstrating and motivating","Guiding, mentoring and demonstrating",A,False,0.3304492,0.374448,0.20042758,0.09467528
What is not an assumption underpinning the rational decision making model?,Incomplete information,An agreed goal,A structured problem,High level of certainty regarding the environment,A,True,0.44296667,0.30444625,0.18465598,0.06793114
Which one of the following is not one of Drucker's five guiding principles of management?,Making people's strengths effective and their weaknesses irrelevant.,Enhancing the ability of people to contribute.,To operate the organisation's status system.,"Integrating people in a common venture by thinking through, setting and exemplifying the organisational objectives, values and goals.",C,False,0.3919626,0.23773733,0.18515001,0.18515001
What is a paradigm?,A theoretical assumption,An illustration,A theoretical model,An example serving as a model,D,False,0.31712258,0.31712258,0.31712258,0.048632324
What one of the following is not a key management skill in planning?,Conceptual skills,Analytical skills,IT and computing skills,Communication skills,C,False,0.4028737,0.31375834,0.16794273,0.11542525
According to Belbin (1981) an extroverted and enthusiastic person fits with what role?,Co-ordinator,Shaper,Resource investigator,Implementer,C,False,0.38676897,0.30121598,0.26582217,0.046192966
Which is not a recognised form of business continuity planning?,Contingency planning,Scenario planning,Financial planning,Building planning,D,False,0.36464268,0.32179603,0.19517916,0.11838214
What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions?,Opportunistic organisation,Enterprising organisation,International organisation,Agile organisation,D,False,0.32407317,0.367223,0.25238845,0.05631547
Which of these is not part of the recognised challenges for modern managers?,Micro-managing the workforce,Managing communications,Managing change,Managing the learning organisation,A,True,0.38812074,0.26675123,0.18333524,0.1617928
To what does emotional intelligence refer?,How people view and understand the world.,How people view and understand themselves.,How people view and understand others.,How people view and understand themselves and others.,D,False,0.19793247,0.32633543,0.3697865,0.10594561
Of what is individual freedom to schedule work an example?,Job design,Job enrichment,Job rate,Job planning,B,True,0.32389003,0.41588303,0.19644924,0.06377773
What are workers primarily motivated by according to the instrumental approach?,Peer recognition,Promotion,Greater freedom,Economic reward,D,False,0.30166775,0.43892398,0.16147111,0.09793718
Which is not a characteristic of corporate social responsibility?,Product safety,Consumer rights,Environmental policies,Price-fixing,D,False,0.41841742,0.3258638,0.13584025,0.119878605
Who was a major protagonist of utilitarianism?,John Stuart Mill,Thomas Hobbes,Karl Marx,Adam Smith,A,True,0.40525323,0.27852622,0.27852622,0.037694424
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,Work specialisation,Work design,Work schedule,Work shift,A,False,0.3458365,0.3918841,0.18511294,0.07716655
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,True,0.3209883,0.41215715,0.22061184,0.04624275
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.2617239,0.4889646,0.20383076,0.045480795
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,True,0.43477598,0.33860388,0.15994515,0.06667506
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,False,0.5518871,0.1791715,0.20302792,0.06591351
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,False,0.1395752,0.29548073,0.33482352,0.23012061
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,False,0.29539207,0.23005158,0.29539207,0.17916435
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,False,0.28850955,0.28850955,0.22469147,0.19828953
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,False,0.26426658,0.23321445,0.43570194,0.06681706
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,False,0.23395765,0.30040756,0.34040636,0.12522851
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.31015888,0.3982519,0.21316889,0.078420445
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,False,0.44746602,0.23951131,0.27140185,0.041620824
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.23994596,0.44827807,0.21175157,0.10002436
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.17182438,0.52925634,0.104216754,0.19470254
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,False,0.2841606,0.32199615,0.32199615,0.07184706
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,False,0.3118034,0.3118034,0.27516553,0.101227745
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.24343273,0.58396477,0.13030015,0.042302266
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.43571004,0.33933133,0.20581485,0.019143764
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,False,0.3766912,0.20162827,0.3766912,0.044989347
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,True,0.28102168,0.4088841,0.2188599,0.09123438
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.22352558,0.25328767,0.41760075,0.10558601
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.33751753,0.38245746,0.20471475,0.07531034
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,True,0.30369252,0.3441287,0.2087246,0.14345418
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.14107904,0.55797845,0.1598635,0.14107904
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.42858633,0.3337834,0.20244984,0.03518051
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.34952042,0.34952042,0.24022163,0.060737543
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.3043254,0.39076155,0.23700887,0.067904174
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.31919584,0.28168935,0.28168935,0.11742559
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,True,0.43095013,0.3356243,0.1585377,0.0748879
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.18114278,0.38347927,0.33841926,0.09695874
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.21327494,0.3103132,0.3103132,0.16609868
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.26747528,0.3030892,0.3030892,0.12634638
What is the optimal span of control?,2,5,7,None of the above,D,False,0.26426658,0.43570194,0.23321445,0.06681706
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,False,0.34315488,0.34315488,0.2672493,0.046440963
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,True,0.36694473,0.36694473,0.17333241,0.09277815
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.3918841,0.3458365,0.18511294,0.07716655
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.2777126,0.4578707,0.14864884,0.115767844
