0,1,2,3,4,5,llama_7B_ga_alpaca_20000/ckp10000_correct,llama_7B_ga_alpaca_20000/ckp10000_choiceA_probs,llama_7B_ga_alpaca_20000/ckp10000_choiceB_probs,llama_7B_ga_alpaca_20000/ckp10000_choiceC_probs,llama_7B_ga_alpaca_20000/ckp10000_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.07628606,0.18300074,0.30171722,0.43899596
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.25917146,0.37709224,0.33278275,0.030953616
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.19305666,0.15035269,0.40870097,0.24788967
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.17575939,0.120797545,0.47776356,0.22567952
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.23587598,0.08677392,0.64117736,0.03617275
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.19305246,0.17036821,0.3182897,0.3182897
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.7487331,0.13011031,0.07891589,0.04224063
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.13847792,0.083991095,0.62061495,0.15691604
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.27828395,0.0703612,0.5199028,0.13145202
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.29125115,0.10714532,0.48019198,0.12141155
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,True,0.24076083,0.35030493,0.3969475,0.011986776
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.5717723,0.21034327,0.18562728,0.032257184
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.26426667,0.26426667,0.4357021,0.035764605
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,True,0.41550025,0.41550025,0.13489318,0.034106337
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.22980845,0.03993472,0.178975,0.5512818
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.2485522,0.17082725,0.4097933,0.17082725
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.18606229,0.12787862,0.6494212,0.03663784
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,True,0.29133224,0.33012268,0.2570998,0.12144535
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.7271184,0.12635423,0.08684191,0.05968551
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.36205214,0.11754113,0.46488416,0.055522498
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,True,0.19793247,0.10594561,0.3697865,0.32633543
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.5450991,0.050702114,0.2272311,0.17696775
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.27665216,0.13068122,0.4025265,0.19014005
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,True,0.17968169,0.23071587,0.43103397,0.15856855
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.23954497,0.14529137,0.30758184,0.30758184
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.25914347,0.15717848,0.54860675,0.035071254
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.26023668,0.09573572,0.4861861,0.1578415
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.3037987,0.16261172,0.39008525,0.14350435
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.3216612,0.25051,0.3644899,0.06333885
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,True,0.4041551,0.3147563,0.0901792,0.19090936
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.10558601,0.25328767,0.41760075,0.22352558
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.25800648,0.12187364,0.54619974,0.07392009
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.14201483,0.26531863,0.3860363,0.20663035
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,True,0.3136451,0.21556492,0.35540646,0.11538358
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.44432873,0.18522377,0.18522377,0.18522377
