0,1,2,3,4,5,llama_7B_ds_sharegpt_xc_52000/epoch3_correct,llama_7B_ds_sharegpt_xc_52000/epoch3_choiceA_probs,llama_7B_ds_sharegpt_xc_52000/epoch3_choiceB_probs,llama_7B_ds_sharegpt_xc_52000/epoch3_choiceC_probs,llama_7B_ds_sharegpt_xc_52000/epoch3_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,True,0.13012446,0.13012446,0.66082656,0.07892448
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.44653094,0.18614179,0.30689594,0.06043139
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.3745737,0.15614554,0.3745737,0.094707064
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,False,0.04571026,0.035599187,0.91811514,0.0005754073
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.4041551,0.19090936,0.3147563,0.0901792
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,True,0.97686154,0.020274114,0.002743803,0.00012055429
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,True,0.16227902,0.052684285,0.641826,0.14321074
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,True,0.09152154,0.062901765,0.5967954,0.24878132
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,True,0.12393613,0.18032601,0.6293996,0.066338226
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.15075684,0.21934989,0.5962548,0.033638395
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.06465578,0.06465578,0.7876687,0.08301967
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.14501256,0.06045023,0.44667014,0.34786707
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,True,0.04838342,0.025897779,0.75684404,0.16887474
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.28738207,0.11979867,0.3690059,0.22381338
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.2150337,0.08963938,0.6623504,0.032976486
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.0486716,0.033451468,0.8627248,0.055152148
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.20854528,0.3034316,0.44149038,0.046532743
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.47506937,0.17476825,0.3265101,0.023652311
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.5808062,0.18856016,0.18856016,0.042073462
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.37300497,0.06481854,0.47894785,0.083228655
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.2924273,0.2924273,0.33136356,0.08378183
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.2581077,0.33141682,0.37554446,0.03493108
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,False,0.38297218,0.12433287,0.43396434,0.058730688
"As of 2015, agriculture made up about what percentage of total Indian GDP?",8%,16%,32%,64%,B,True,0.30283302,0.34315476,0.2672492,0.086763114
Which of the following is true as of 2020?,males are more likely to have depression and are more likely to have an alcohol use disorder than females.,females are more likely to have depression and are more likely to have an alcohol use disorder than males.,males are more likely than females to have depression while females are more likely than males to have an alcohol use disorder.,females are more likely than males to have depression while males are more likely than females to have an alcohol use disorder.,D,False,0.62013435,0.074064486,0.29293072,0.0128704775
"As of 2019, about what percentage of people from Brazil says homosexuality should be accepted by society?",37%,47%,57%,67%,D,False,0.1529787,0.10514063,0.68560296,0.05627772
"As of 2017, the share of GDP spent on the military by Saudi Arabia is about",1%,3%,6%,10%,D,False,0.14604998,0.35035568,0.4498656,0.053728785
"As of 2019, about what share of electricity came from fossil fuels in the United States?",23%,43%,63%,83%,C,True,0.15558288,0.07349215,0.6153422,0.15558288
What is the percentage of children aged 13-15 in Egypt who reported being bullied at least once in the past couple of months as of 2015?,10%,30%,50%,70%,D,False,0.3632936,0.28293332,0.24968779,0.104085356
"As of 2018, about what percentage of US adults say criminal risk assessment for people up for parole is an unreasonable application of algorithmic decision making?",26%,41%,56%,71%,C,True,0.19470254,0.104216754,0.52925634,0.17182438
"In 2018, about how many chickens were killed for meat production?",690 million,6.9 billion,69 billion,690 billion,C,False,0.93644,0.019435192,0.041144304,0.0029804832
"In 2016, what percentage of the population of South Sudan had access to electricity?",9%,29%,59%,79%,A,False,0.03126216,0.066181995,0.8062617,0.09629423
About what percentage of survey respondents from Mexico report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,31%,51%,71%,91%,B,False,0.17504266,0.093693584,0.6109589,0.120304935
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in China?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,C,False,0.4129092,0.118300475,0.4129092,0.055881184
Ross Perot makes polling history by leading the presidential race briefly in June as a third-party candidate with 39%. He winds up with _% of the popular vote.,1,7,13,19,D,False,0.034517746,0.28901356,0.5399484,0.13652034
"As of 2019, about what percentage of Turks say God plays an important role in their life?",59%,69%,79%,89%,D,False,0.4129092,0.118300475,0.4129092,0.055881184
Which of the following was responsible for the most death in the 20th century?,Earthquakes,Volcanic activity,Wildfires,Floods,D,False,0.5825617,0.18913008,0.16690671,0.061401546
"What is the percentage of children aged 13-15 in the United States who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",15%,35%,55%,75%,B,False,0.317748,0.10315768,0.5238779,0.055216324
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in South Korea?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,D,False,0.4603155,0.0906415,0.406227,0.042816013
"As of 2019, about what percentage of people from Turkey agree that the state is run for the benefit of all the people?",36%,51%,66%,81%,C,True,0.2207728,0.17193802,0.41245788,0.1948313
"As of 2015, what percentage of the global population over 15 years old was literate?",81%,86%,91%,96%,B,False,0.42219236,0.0647453,0.47840664,0.03465566
About what percentage of survey respondents from China report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,26%,46%,66%,86%,A,False,0.16147111,0.09793718,0.43892398,0.30166775
"As of 2019, which of the following had the lowest life expectancy?",Brazil,China,Mexico,Iran,C,True,0.10778147,0.03965059,0.426284,0.426284
"As of 2019, unsafe water is responsible for about how many deaths each year?",1.2 million,2.4 million,3.6 million,4.8 million,A,True,0.6738755,0.10334216,0.21877535,0.0040070103
Which of the following causes more deaths globally each year (as of 2017)?,Diarrheal diseases,Diabetes,Dementia,Road injuries,C,False,0.7799029,0.04399911,0.11960199,0.056495976
About how many people are infected by HIV/AIDS as of 2020?,3 million,14 million,42 million,124 million,C,False,0.6980169,0.15574862,0.13744767,0.008786736
What is the percentage of children aged 13-15 in the United States who reported being bullied at least once in the past couple of months as of 2015?,26%,46%,66%,86%,A,True,0.6762997,0.10371392,0.17099534,0.048990987
"As of 2019, about what percentage of South Koreans say it is necessary to believe in God in order to be moral and have good values?",25%,45%,65%,85%,B,False,0.12354732,0.13999747,0.6274251,0.10903013
What is the percentage of children aged 13-15 in Japan who reported being bullied at least once in the past couple of months as of 2015?,6%,16%,36%,66%,C,False,0.3580779,0.3580779,0.24610312,0.037741132
"As of 2018, about what percentage of US adults say computer programs will always reflect human bias?",43%,58%,73%,88%,B,False,0.22643088,0.09439044,0.47935417,0.19982454
"As of 2017, the share of GDP spent on the military by China is about",0.50%,2%,6%,12%,B,True,0.079758994,0.520094,0.35745502,0.042691913
"The conjecture that inequality first increases with development, then decreases with further development (known as the “inverted U hypothesis”) has, as of 2020, been",strongly supported by most studies,"supported mainly by cross-section, not time-series studies","supported mainly by time-series, not cross-section studies",generally repudiated by empirical studies,B,True,0.33655363,0.4896826,0.15897667,0.014787134
"Worldwide, 30 year old men have spent 10 years in school, on average. How many years have women of the same age spent in school, as of 2020?",12 years,9 years,6 years,3 years,B,False,0.2267152,0.15581894,0.47995612,0.13750973
"As of 2017, the share of deaths in Greenland by suicide is about",0.90%,1.80%,3.60%,7.20%,D,False,0.25934482,0.228871,0.4275873,0.08419693
"As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",14%,24%,34%,44%,A,False,0.15951154,0.08538037,0.63088036,0.12422771
"As of 2019, about what percentage of Americans say the relationship between the U.S. and Germany is good?",60%,75%,90%,45%,B,False,0.16942649,0.09068746,0.27933705,0.46054894
"As of 2019, about what percentage of Americans say it is very important to have free media in our country without government/state censorship?",50%,60%,70%,80%,D,False,0.26982114,0.12745447,0.39258742,0.21013692
In 1987 during Iran Contra what percent of Americans believe Reagan was witholding information?,2%,25%,50%,75%,D,False,0.1015648,0.3128416,0.45518184,0.13041179
"In Sub-Saharan Africa, as of 2020,",no nation has been able to grow in the past years.,the Democratic Republic of Congo has become poorer than it initially was in 1980.,some countries have had relatively significant growth rates.,"some countries have had relatively significant growth rates, but the Democratic Republic of Congo has become poorer than it initially was in 1980.",C,True,0.01997127,0.008325264,0.96226966,0.009433759
"World Bank data show that in 1995, the poorest 20% of households accounted for 7.5% of household income in Niger, the next 20% of households accounted for 11.8% of income, the middle 20% accounted for 15.5% of income, the second richest 20% accounted for 21.1% of income, and the top 20% accounted for 44.1% of income. What was the cumulative income share of the bottom 60% of households in Niger?",15.50%,34.80%,48.10%,65.20%,B,False,0.25145122,0.13459215,0.5323223,0.08163427
How many children between the ages of 5-14 worked globally as of 2012?,5 million,30 million,150 million,500 million,C,False,0.45072243,0.12913413,0.351023,0.06912053
"Different less developed countries have different levels of secondary school enrollment. Some countries with high secondary-school enrollment are, as of 2020,","Colombia, Peru, Uruguay, and Costa Rica.","Bhutan, Niger, Cambodia, and Costa Rica.","Uruguay, Costa Rica, Timor-Leste, and Pakistan.","Bhutan, Cambodia, Uruguay and Costa Rica.",A,True,0.953377,0.022421278,0.019786708,0.0044150115
The percentage of children in Vietnam (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,10%,20%,40%,80%,B,False,0.15240169,0.0924363,0.6027604,0.15240169
The percentage of children in India (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,38%,58%,78%,98%,C,True,0.23683217,0.23683217,0.5013737,0.024961926
"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?","True, True","True, False","False, True","False, False",B,False,0.4218558,0.32854164,0.22580315,0.023799475
"In 2017, about how many people died from terrorism globally?",260,"2,600","26,000","260,000",C,False,0.45842078,0.21654265,0.24537498,0.079661585
In 1935 roughly how many Americans were in favor of Social Security act?,90%,70%,50%,30%,A,False,0.24068834,0.24068834,0.449665,0.068958364
Which of the following countries emitted the most CO2 per capita in 2017?,Japan,Canada,Russia,Iran,B,False,0.51860994,0.04823824,0.40389383,0.02925797
"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",59%,69%,79%,89%,C,True,0.2622621,0.12388384,0.48997012,0.12388384
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,False,0.27570105,0.13023195,0.51507735,0.07898967
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,False,0.14089751,0.20500466,0.55726045,0.09683735
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,False,0.09268048,0.03863497,0.77600414,0.09268048
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,False,0.9976636,0.0019259439,0.00037924084,3.1129985e-05
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,True,0.0825165,0.07282056,0.47484967,0.3698133
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,True,0.06599001,0.045354225,0.8039229,0.084732845
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,False,0.2332033,0.0972136,0.55942565,0.110157445
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,True,0.15671773,0.095054105,0.5469986,0.20122956
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,False,0.13269253,0.15036033,0.67386824,0.043078955
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.025169715,0.028521022,0.11280283,0.83350646
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,False,0.08941958,0.04223882,0.8483894,0.019952206
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,True,0.31465864,0.017751826,0.6661324,0.0014571587
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,True,0.0019223014,0.0019223014,0.9957768,0.0003785236
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.08054711,0.11719537,0.76420975,0.03804776
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,False,0.12155144,0.12155144,0.69948024,0.057416834
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,True,0.5460789,0.17728586,0.2579494,0.018685794
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,False,0.195427,0.195427,0.41371897,0.195427
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,True,0.32140812,0.19494388,0.46764606,0.016001968
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.67377156,0.05530654,0.2478667,0.023055194
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.49607638,0.1106896,0.340948,0.052286062
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.21013692,0.12745447,0.39258742,0.26982114
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,False,0.7781231,0.07237672,0.11932904,0.030171106
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,True,0.61790204,0.29187626,0.050720487,0.039501153
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,False,0.32382527,0.3669421,0.2857748,0.023457823
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,False,0.053980727,0.053980727,0.84440064,0.047637824
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,False,0.114024155,0.3979834,0.4509743,0.037018225
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,False,0.25377303,0.09335789,0.6087699,0.044099145
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,False,0.80565315,0.03539793,0.03539793,0.123550914
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,True,0.072738975,0.03435946,0.41858387,0.47431767
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,True,0.16988717,0.055154286,0.6719168,0.10304178
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,False,0.41675007,0.15331379,0.3245653,0.10537092
