0,1,2,3,4,5,llama_7B_alpaca_20000_2/ckp15k_correct,llama_7B_alpaca_20000_2/ckp15k_choiceA_probs,llama_7B_alpaca_20000_2/ckp15k_choiceB_probs,llama_7B_alpaca_20000_2/ckp15k_choiceC_probs,llama_7B_alpaca_20000_2/ckp15k_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.435778,0.1706531,0.16031377,0.23325516
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.68377805,0.07671777,0.08693263,0.15257151
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.83171546,0.036543027,0.044079304,0.08766216
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,False,0.2611626,0.029301634,0.042633627,0.6669021
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.4211962,0.22545008,0.11336342,0.23999037
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,True,0.6238256,0.04518978,0.115396135,0.21558838
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,False,0.5245717,0.051939636,0.1245967,0.29889196
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,False,0.48453036,0.14777341,0.13882028,0.22887594
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.4059091,0.19173788,0.14027843,0.26207462
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.40733975,0.14077286,0.20482329,0.24706405
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.7604037,0.15938927,0.021570994,0.058636036
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.5143426,0.0696087,0.083964124,0.33208457
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.19746795,0.16370668,0.2699067,0.3689187
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.43999255,0.015055717,0.046374876,0.49857688
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.8124552,0.043058548,0.05885406,0.085632145
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.3487818,0.1753785,0.18668945,0.28915024
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,True,0.7122096,0.20405146,0.021506866,0.062232178
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.5540999,0.20384197,0.06216829,0.1798899
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.6832141,0.06764736,0.08686093,0.16227758
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.34292215,0.16198495,0.15217078,0.34292215
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.2795717,0.31679627,0.066404104,0.33722788
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,True,0.52460396,0.15999517,0.10996296,0.20543785
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,False,0.42265147,0.1554848,0.1655127,0.25635108
"As of 2015, agriculture made up about what percentage of total Indian GDP?",8%,16%,32%,64%,B,False,0.31873387,0.19332188,0.103477746,0.38446647
Which of the following is true as of 2020?,males are more likely to have depression and are more likely to have an alcohol use disorder than females.,females are more likely to have depression and are more likely to have an alcohol use disorder than males.,males are more likely than females to have depression while females are more likely than males to have an alcohol use disorder.,females are more likely than males to have depression while males are more likely than females to have an alcohol use disorder.,D,True,0.16301662,0.22281729,0.11203957,0.5021265
"As of 2019, about what percentage of people from Brazil says homosexuality should be accepted by society?",37%,47%,57%,67%,D,False,0.655217,0.106961235,0.10048079,0.13734095
"As of 2017, the share of GDP spent on the military by Saudi Arabia is about",1%,3%,6%,10%,D,False,0.382405,0.19228531,0.042904653,0.382405
"As of 2019, about what share of electricity came from fossil fuels in the United States?",23%,43%,63%,83%,C,False,0.23250416,0.21841744,0.1410209,0.40805748
What is the percentage of children aged 13-15 in Egypt who reported being bullied at least once in the past couple of months as of 2015?,10%,30%,50%,70%,D,False,0.4173848,0.18521339,0.17399187,0.22341
"As of 2018, about what percentage of US adults say criminal risk assessment for people up for parole is an unreasonable application of algorithmic decision making?",26%,41%,56%,71%,C,False,0.55383915,0.17980525,0.07495397,0.19140169
"In 2018, about how many chickens were killed for meat production?",690 million,6.9 billion,69 billion,690 billion,C,False,0.12202705,0.2011886,0.12989712,0.5468873
"In 2016, what percentage of the population of South Sudan had access to electricity?",9%,29%,59%,79%,A,False,0.25813803,0.1774155,0.18885782,0.37558863
About what percentage of survey respondents from Mexico report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,31%,51%,71%,91%,B,False,0.513754,0.20118895,0.083868034,0.20118895
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in China?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,C,False,0.4987767,0.1834897,0.1834897,0.13424394
Ross Perot makes polling history by leading the presidential race briefly in June as a third-party candidate with 39%. He winds up with _% of the popular vote.,1,7,13,19,D,False,0.5018076,0.15304267,0.09282507,0.2523247
"As of 2019, about what percentage of Turks say God plays an important role in their life?",59%,69%,79%,89%,D,False,0.796481,0.14733417,0.016530436,0.039654452
Which of the following was responsible for the most death in the 20th century?,Earthquakes,Volcanic activity,Wildfires,Floods,D,True,0.12353275,0.04544516,0.20367107,0.62735105
"What is the percentage of children aged 13-15 in the United States who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",15%,35%,55%,75%,B,False,0.43797156,0.16112074,0.15135893,0.24954869
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in South Korea?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,D,False,0.55344105,0.16878998,0.108979,0.16878998
"As of 2019, about what percentage of people from Turkey agree that the state is run for the benefit of all the people?",36%,51%,66%,81%,C,False,0.7495098,0.18950576,0.021261957,0.039722566
"As of 2015, what percentage of the global population over 15 years old was literate?",81%,86%,91%,96%,B,False,0.9350195,0.024917426,0.020657273,0.01940571
About what percentage of survey respondents from China report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,26%,46%,66%,86%,A,True,0.55096066,0.2026871,0.13086462,0.11548763
"As of 2019, which of the following had the lowest life expectancy?",Brazil,China,Mexico,Iran,C,False,0.008625115,0.028280666,0.026567228,0.936527
"As of 2019, unsafe water is responsible for about how many deaths each year?",1.2 million,2.4 million,3.6 million,4.8 million,A,False,0.2546241,0.1202759,0.2546241,0.37047586
Which of the following causes more deaths globally each year (as of 2017)?,Diarrheal diseases,Diabetes,Dementia,Road injuries,C,False,0.13132825,0.035346515,0.12337147,0.7099538
About how many people are infected by HIV/AIDS as of 2020?,3 million,14 million,42 million,124 million,C,False,0.27268866,0.121004865,0.2561673,0.35013917
What is the percentage of children aged 13-15 in the United States who reported being bullied at least once in the past couple of months as of 2015?,26%,46%,66%,86%,A,True,0.5062712,0.154404,0.16436219,0.17496265
"As of 2019, about what percentage of South Koreans say it is necessary to believe in God in order to be moral and have good values?",25%,45%,65%,85%,B,False,0.6888678,0.18540625,0.07260613,0.053119782
What is the percentage of children aged 13-15 in Japan who reported being bullied at least once in the past couple of months as of 2015?,6%,16%,36%,66%,C,False,0.29956746,0.21916825,0.18169685,0.29956746
"As of 2018, about what percentage of US adults say computer programs will always reflect human bias?",43%,58%,73%,88%,B,False,0.6697041,0.109326184,0.051642034,0.1693277
"As of 2017, the share of GDP spent on the military by China is about",0.50%,2%,6%,12%,B,False,0.3423741,0.19507888,0.09809182,0.3644553
