0,1,2,3,4,5,llama2_7B_ds2_alpaca_52000/epoch1_correct,llama2_7B_ds2_alpaca_52000/epoch1_choiceA_probs,llama2_7B_ds2_alpaca_52000/epoch1_choiceB_probs,llama2_7B_ds2_alpaca_52000/epoch1_choiceC_probs,llama2_7B_ds2_alpaca_52000/epoch1_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.0861992,0.26551223,0.0861992,0.5620894
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.39564237,0.18688822,0.1455487,0.27192077
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.13256943,0.1928874,0.5243223,0.15022086
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.019259764,0.9279874,0.024730027,0.028022792
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,True,0.047262765,0.57577837,0.30819196,0.06876692
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.34032014,0.4369797,0.09750336,0.12519678
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.20540975,0.6327066,0.10994792,0.051935717
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,True,0.14697783,0.4527236,0.31115207,0.08914656
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.44350457,0.44350457,0.060021818,0.05296907
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.075618215,0.63314354,0.08568666,0.20555161
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.08483252,0.62683225,0.08483252,0.20350264
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.06507672,0.7927968,0.107293375,0.03483306
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.076910175,0.8268623,0.036329795,0.059897706
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.0966435,0.8091861,0.035553157,0.058617245
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.18934473,0.45421442,0.18934473,0.16709615
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.117186524,0.6743619,0.117186524,0.091264956
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,True,0.05667505,0.47453436,0.4187751,0.050015554
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,True,0.15697248,0.42669544,0.084021315,0.33231074
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.046089973,0.92574185,0.014963224,0.013204997
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.121286504,0.6159437,0.15573494,0.10703496
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.04300694,0.8638175,0.055222005,0.037953492
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.20555131,0.14127322,0.49309197,0.16008352
−4 +  ( −3 )=,−7,−1,1,7,A,True,0.33465815,0.2953348,0.2953348,0.07467233
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.1384064,0.7028857,0.107791014,0.05091687
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,True,0.15054877,0.5954319,0.15054877,0.10347056
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.27933705,0.46054894,0.09068746,0.16942649
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.07283616,0.47495142,0.1979892,0.2542232
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.138265,0.42588618,0.25831303,0.17753577
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.1164768,0.52201277,0.16947274,0.19203778
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.092963494,0.53496796,0.11936749,0.25270095
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,True,0.16800869,0.45669493,0.2444512,0.1308453
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,True,0.12388386,0.48997018,0.26226214,0.12388386
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.14114317,0.38366693,0.4347516,0.0404382
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,False,0.08868679,0.45038867,0.27317455,0.18774992
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.12209235,0.7961421,0.030869778,0.05089566
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,False,0.13712597,0.54234374,0.19951712,0.12101325
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,False,0.023247669,0.8723623,0.081142336,0.023247669
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.22207303,0.60365707,0.0816961,0.092573814
A theater collected $6 for each ticket sold to a movie. The theater sold 500 tickets to the movie. The expression below can be used to find how much money the theater collected for the tickets. 6 × 500 Which expression can also be used to find how much money the theater collected for the tickets?,30 × 10^1,30 × 10^3,(6 × 5) × 10^2,(6 × 5) × 10^3,C,False,0.023096845,0.59567547,0.24831447,0.13291317
Let 12-9+c=12. What value of c makes the equation true?,0,3,9,12,C,False,0.072780736,0.6093856,0.19783854,0.11999514
"The Sojourn family went on a vacation. They started with $2000. If they spent $150 each day, which expression represents how much money they had after x days?",1850x,2000 −150x,150x,2000 +150x,B,False,0.08212078,0.17384969,0.6875889,0.05644073
"A shelf has four books on it. The weight, in pounds, of each of the four books on the shelf is 2.5, 3.2, 2.7, 2.3 Which inequality represents the weight, w, of any book chosen from the shelf?",w > 2.3,w < 2.4,w > 3.2,w < 3.3,D,False,0.3442644,0.44204423,0.1266478,0.08704367
Which number has an absolute value greater than 5?,-6,-5,0,5,A,False,0.10373203,0.76648176,0.048999537,0.08078658
What is the value of the expression 2(3(4^2 + 1)) - 2^3?,156,110,94,48,C,False,0.2309436,0.48890764,0.14007439,0.14007439
"Gwen wrote the number pattern below on a piece of paper. 1, 5, 9, 13 What are the next two terms in Gwen’s pattern?","15, 17","15, 19","17, 19","17, 21",D,False,0.096101575,0.71009994,0.15844472,0.035353795
If 3 cans of pears cost $2.37 how many cans of pears can you buy for $9.48?,3 cans,12 cans,36 cans,13 cans,B,True,0.04946956,0.87686896,0.043656733,0.030004805
"Order from greatest to least: 3, 3 and 1 over 8,3.8,3.18.","3.18, 3 and 1 over 8, 3.8,3","3,3 and 1 over 8, 3.18, 3","3.8, 3 and 1 over 8, 3.18, 3","3.8, 3.18, 3 and 1 over 8, 3",D,False,0.16866618,0.6670877,0.11592246,0.048323672
Compute 22 / 2 + 9.,10,11,20,2,C,False,0.16401862,0.6487062,0.087792836,0.09948232
"The population of a certain city is 836,527. What is the population of this city rounded to the nearest ten thousand?","800,000","830,000","836,000","840,000",D,False,0.06979851,0.31281522,0.58441573,0.03297048
