0,1,2,3,4,5,llama_7B_followturn_20000/ckp10k_correct,llama_7B_followturn_20000/ckp10k_choiceA_probs,llama_7B_followturn_20000/ckp10k_choiceB_probs,llama_7B_followturn_20000/ckp10k_choiceC_probs,llama_7B_followturn_20000/ckp10k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,True,0.040948845,0.14292552,0.6818595,0.1342661
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.089867905,0.31366983,0.5171541,0.07930815
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.09423661,0.17605717,0.54229426,0.18741189
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.09590465,0.3347401,0.42981482,0.13954043
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.07214504,0.16258135,0.32333165,0.44194195
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.06872653,0.25535002,0.47705665,0.1988668
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,True,0.11789774,0.22026199,0.59873414,0.06310611
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.07397534,0.166706,0.5818611,0.17745762
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.12617505,0.2214441,0.46879718,0.1835836
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.09761745,0.26535174,0.4657068,0.17132396
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,True,0.057735015,0.18930581,0.37647957,0.37647957
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.06247602,0.33774215,0.5568427,0.042939097
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.09117459,0.2808375,0.5246735,0.10331434
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.10071768,0.3102323,0.45138532,0.13766475
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,True,0.12469862,0.19313699,0.46331155,0.21885288
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.08294606,0.25549185,0.54087627,0.12068581
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.10461624,0.30271712,0.44045082,0.15221573
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.029958166,0.14292242,0.4135597,0.4135597
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.08157598,0.3226393,0.46943736,0.12634735
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.069454014,0.22773091,0.5462981,0.15651703
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,True,0.049129065,0.19430923,0.5622524,0.19430923
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.091671355,0.21990815,0.5275322,0.16088824
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.093297765,0.153822,0.6083778,0.14450239
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.111350074,0.38864994,0.38864994,0.111350074
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.07141865,0.21998493,0.59798104,0.11061537
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.0921797,0.26673082,0.49831873,0.14277071
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.13154241,0.24575359,0.43131095,0.19139308
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.064281024,0.19799949,0.6098814,0.12783809
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.06786027,0.15292548,0.72956663,0.049647633
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.04194743,0.15585363,0.45097739,0.35122153
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.058415662,0.21704051,0.5206531,0.2038907
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.077926144,0.17560928,0.6524676,0.093996875
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.11076681,0.1422274,0.72229034,0.024715416
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,True,0.069867566,0.17841306,0.54955095,0.2021685
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.084365875,0.24412076,0.4560776,0.2154358
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,False,0.1911247,0.23054038,0.488054,0.09028091
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,False,0.041538294,0.2544529,0.6104008,0.093608
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.07222181,0.12675323,0.6047058,0.19631924
